tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5004063,68400.0,68471.0,68513.0,68579.0,68620.0,68645.0,68673.0,68727.0,68820.0,68908.0,68956.0,69017.0,69151.0,69284.0,69453.0,69714.0,69859.0,69956.0,70019.0,70083.0,70142.0,70199.0,70243.0,70305.0,70365.0,70410.0,70497.0,70561.0,70595.0,70624.0,70682.0,70736.0,70787.0,70830.0,70899.0,70964.0,71012.0,71118.0,71164.0,71224.0,71264.0,71340.0,71381.0,71411.0,71444.0,71474.0,71510.0,71537.0,71589.0,71671.0,71709.0,71760.0,71818.0,71877.0,71917.0,71941.0,71998.0,72062.0,72117.0
5004065,78300.0,78365.0,78403.0,78463.0,78500.0,78526.0,78555.0,78630.0,78703.0,78773.0,78810.0,78888.0,79017.0,79145.0,79326.0,79607.0,79763.0,79855.0,79915.0,79990.0,80058.0,80117.0,80162.0,80205.0,80246.0,80288.0,80351.0,80398.0,80425.0,80448.0,80498.0,80555.0,80609.0,80649.0,80713.0,80770.0,80818.0,80915.0,80959.0,81016.0,81052.0,81121.0,81161.0,81190.0,81219.0,81245.0,81277.0,81300.0,81348.0,81424.0,81460.0,81509.0,81566.0,81607.0,81641.0,81661.0,81711.0,81827.0,81926.0
5004183,31200.0,31326.0,31400.0,31517.0,31590.0,31630.0,31676.0,31805.0,31959.0,32105.0,32182.0,32267.0,32421.0,32573.0,32788.0,33122.0,33308.0,33419.0,33492.0,33571.0,33643.0,33692.0,33730.0,33783.0,33833.0,33871.0,33969.0,34041.0,34074.0,34102.0,34163.0,34227.0,34286.0,34326.0,34390.0,34448.0,34485.0,34573.0,34608.0,34653.0,34687.0,34752.0,34789.0,34816.0,34850.0,34881.0,34918.0,34945.0,35002.0,35092.0,35135.0,35190.0,35254.0,35320.0,35361.0,35386.0,35445.0,35531.0,35605.0
5004185,42720.0,42801.0,42848.0,42923.0,42970.0,43003.0,43041.0,43127.0,43241.0,43349.0,43407.0,43495.0,43631.0,43765.0,43928.0,44181.0,44321.0,44415.0,44476.0,44544.0,44607.0,44658.0,44697.0,44754.0,44808.0,44842.0,44959.0,45045.0,45076.0,45103.0,45164.0,45230.0,45291.0,45333.0,45401.0,45457.0,45506.0,45605.0,45642.0,45702.0,45739.0,45809.0,45851.0,45881.0,45916.0,45947.0,45985.0,46012.0,46074.0,46173.0,46220.0,46275.0,46339.0,46413.0,46457.0,46483.0,46545.0,46633.0,46709.0
5004187,53760.0,53837.0,53882.0,53954.0,53999.0,54035.0,54076.0,54162.0,54282.0,54396.0,54457.0,54532.0,54676.0,54818.0,54981.0,55234.0,55375.0,55483.0,55553.0,55635.0,55709.0,55781.0,55835.0,55913.0,55987.0,56036.0,56129.0,56198.0,56236.0,56269.0,56326.0,56406.0,56480.0,56542.0,56642.0,56707.0,56768.0,56874.0,56925.0,57006.0,57048.0,57127.0,57178.0,57215.0,57262.0,57305.0,57356.0,57393.0,57468.0,57586.0,57642.0,57698.0,57763.0,57841.0,57887.0,57915.0,57982.0,58075.0,58155.0
5004189,66240.0,66330.0,66383.0,66466.0,66517.0,66548.0,66583.0,66682.0,66777.0,66867.0,66914.0,66981.0,67107.0,67231.0,67439.0,67762.0,67942.0,68048.0,68117.0,68209.0,68292.0,68370.0,68429.0,68506.0,68579.0,68625.0,68713.0,68778.0,68817.0,68850.0,68925.0,69003.0,69075.0,69129.0,69216.0,69290.0,69339.0,69456.0,69505.0,69580.0,69625.0,69710.0,69763.0,69800.0,69842.0,69880.0,69926.0,69958.0,70023.0,70126.0,70174.0,70232.0,70299.0,70373.0,70413.0,70437.0,70493.0,70559.0,70616.0
5004797,26100.0,26162.0,26198.0,26255.0,26291.0,26317.0,26346.0,26399.0,26483.0,26563.0,26605.0,26662.0,26770.0,26876.0,26975.0,27128.0,27213.0,27273.0,27312.0,27377.0,27436.0,27468.0,27493.0,27545.0,27594.0,27644.0,27693.0,27730.0,27761.0,27788.0,27829.0,27869.0,27907.0,27948.0,28013.0,28042.0,28079.0,28166.0,28205.0,28276.0,28312.0,28382.0,28416.0,28441.0,28468.0,28492.0,28521.0,28542.0,28581.0,28643.0,28672.0,28712.0,28759.0,28805.0,28832.0,28848.0,28887.0,28925.0,28957.0
5004799,34800.0,34873.0,34916.0,34984.0,35026.0,35059.0,35096.0,35164.0,35251.0,35333.0,35376.0,35451.0,35581.0,35710.0,35853.0,36074.0,36197.0,36279.0,36333.0,36395.0,36451.0,36507.0,36550.0,36608.0,36664.0,36695.0,36799.0,36877.0,36907.0,36933.0,36992.0,37050.0,37104.0,37152.0,37230.0,37282.0,37329.0,37419.0,37455.0,37502.0,37544.0,37623.0,37661.0,37688.0,37724.0,37756.0,37795.0,37823.0,37878.0,37965.0,38006.0,38059.0,38120.0,38192.0,38234.0,38259.0,38320.0,38453.0,38568.0
5004805,66600.0,66671.0,66713.0,66779.0,66820.0,66845.0,66873.0,66927.0,67020.0,67108.0,67156.0,67217.0,67351.0,67484.0,67653.0,67914.0,68059.0,68156.0,68219.0,68283.0,68342.0,68399.0,68443.0,68505.0,68565.0,68610.0,68697.0,68761.0,68795.0,68824.0,68882.0,68936.0,68987.0,69030.0,69099.0,69164.0,69212.0,69318.0,69364.0,69424.0,69464.0,69540.0,69581.0,69611.0,69644.0,69674.0,69710.0,69737.0,69789.0,69871.0,69909.0,69960.0,70018.0,70077.0,70117.0,70141.0,70198.0,70262.0,70317.0
5004807,76500.0,76565.0,76603.0,76663.0,76700.0,76726.0,76755.0,76830.0,76903.0,76973.0,77010.0,77088.0,77217.0,77345.0,77526.0,77807.0,77963.0,78055.0,78115.0,78190.0,78258.0,78317.0,78362.0,78405.0,78446.0,78488.0,78551.0,78598.0,78625.0,78648.0,78698.0,78755.0,78809.0,78849.0,78913.0,78970.0,79018.0,79115.0,79159.0,79216.0,79252.0,79321.0,79361.0,79390.0,79419.0,79445.0,79477.0,79500.0,79548.0,79624.0,79660.0,79709.0,79766.0,79807.0,79841.0,79861.0,79911.0,80027.0,80126.0
5005359,58200.0,58284.0,58334.0,58412.0,58461.0,58493.0,58530.0,58632.0,58746.0,58854.0,58912.0,58977.0,59113.0,59247.0,59418.0,59683.0,59830.0,59932.0,59999.0,60051.0,60098.0,60163.0,60212.0,60262.0,60309.0,60352.0,60448.0,60520.0,60556.0,60587.0,60624.0,60694.0,60759.0,60812.0,60897.0,60957.0,61029.0,61125.0,61164.0,61247.0,61280.0,61342.0,61377.0,61402.0,61438.0,61471.0,61511.0,61539.0,61595.0,61683.0,61724.0,61782.0,61850.0,61924.0,61963.0,61986.0,62041.0,62080.0,62114.0
5005639,68400.0,68474.0,68518.0,68587.0,68630.0,68658.0,68690.0,68751.0,68823.0,68891.0,68928.0,69004.0,69127.0,69248.0,69376.0,69574.0,69684.0,69783.0,69848.0,69905.0,69957.0,70003.0,70038.0,70079.0,70118.0,70158.0,70233.0,70288.0,70321.0,70349.0,70400.0,70465.0,70525.0,70571.0,70645.0,70698.0,70741.0,70840.0,70880.0,70954.0,70993.0,71068.0,71112.0,71143.0,71173.0,71200.0,71232.0,71255.0,71296.0,71361.0,71391.0,71443.0,71504.0,71550.0,71581.0,71600.0,71645.0,71738.0,71817.0
5008088,45000.0,45078.0,45124.0,45196.0,45241.0,45273.0,45310.0,45385.0,45490.0,45590.0,45643.0,45704.0,45828.0,45950.0,46108.0,46353.0,46489.0,46577.0,46635.0,46701.0,46762.0,46823.0,46869.0,46927.0,46983.0,47018.0,47127.0,47208.0,47238.0,47263.0,47321.0,47388.0,47451.0,47503.0,47587.0,47642.0,47704.0,47793.0,47841.0,47892.0,47933.0,48010.0,48054.0,48085.0,48122.0,48156.0,48197.0,48226.0,48279.0,48364.0,48404.0,48467.0,48540.0,48610.0,48656.0,48684.0,48751.0,48818.0,48876.0
5008090,55800.0,55884.0,55934.0,56012.0,56061.0,56093.0,56130.0,56232.0,56346.0,56454.0,56512.0,56577.0,56713.0,56847.0,57018.0,57283.0,57430.0,57532.0,57599.0,57651.0,57698.0,57763.0,57812.0,57862.0,57909.0,57952.0,58048.0,58120.0,58156.0,58187.0,58224.0,58294.0,58359.0,58412.0,58497.0,58557.0,58629.0,58725.0,58764.0,58847.0,58880.0,58942.0,58977.0,59002.0,59038.0,59071.0,59111.0,59139.0,59195.0,59283.0,59324.0,59382.0,59450.0,59524.0,59563.0,59586.0,59641.0,59680.0,59714.0
5008092,67200.0,67271.0,67313.0,67379.0,67420.0,67445.0,67473.0,67527.0,67620.0,67708.0,67756.0,67817.0,67951.0,68084.0,68253.0,68514.0,68659.0,68756.0,68819.0,68883.0,68942.0,68999.0,69043.0,69105.0,69165.0,69210.0,69297.0,69361.0,69395.0,69424.0,69482.0,69536.0,69587.0,69630.0,69699.0,69764.0,69812.0,69918.0,69964.0,70024.0,70064.0,70140.0,70181.0,70211.0,70244.0,70274.0,70310.0,70337.0,70389.0,70471.0,70509.0,70560.0,70618.0,70677.0,70717.0,70741.0,70798.0,70862.0,70917.0
5008094,77400.0,77465.0,77503.0,77563.0,77600.0,77626.0,77655.0,77730.0,77803.0,77873.0,77910.0,77988.0,78117.0,78245.0,78426.0,78707.0,78863.0,78955.0,79015.0,79090.0,79158.0,79217.0,79262.0,79305.0,79346.0,79388.0,79451.0,79498.0,79525.0,79548.0,79598.0,79655.0,79709.0,79749.0,79813.0,79870.0,79918.0,80015.0,80059.0,80116.0,80152.0,80221.0,80261.0,80290.0,80319.0,80345.0,80377.0,80400.0,80448.0,80524.0,80560.0,80609.0,80666.0,80707.0,80741.0,80761.0,80811.0,80927.0,81026.0
5008279,26880.0,26969.0,27021.0,27104.0,27156.0,27196.0,27241.0,27340.0,27474.0,27601.0,27669.0,27744.0,27881.0,28016.0,28149.0,28355.0,28470.0,28564.0,28626.0,28700.0,28768.0,28827.0,28872.0,28937.0,29000.0,29043.0,29127.0,29190.0,29229.0,29262.0,29323.0,29387.0,29446.0,29496.0,29577.0,29628.0,29674.0,29780.0,29826.0,29899.0,29946.0,30037.0,30085.0,30120.0,30167.0,30210.0,30262.0,30299.0,30369.0,30480.0,30533.0,30598.0,30673.0,30747.0,30788.0,30813.0,30872.0,30985.0,31082.0
5008281,63360.0,63450.0,63503.0,63586.0,63637.0,63668.0,63703.0,63802.0,63897.0,63987.0,64034.0,64101.0,64227.0,64351.0,64559.0,64882.0,65062.0,65168.0,65237.0,65329.0,65412.0,65490.0,65549.0,65626.0,65699.0,65745.0,65833.0,65898.0,65937.0,65970.0,66045.0,66123.0,66195.0,66249.0,66336.0,66410.0,66459.0,66576.0,66625.0,66700.0,66745.0,66830.0,66883.0,66920.0,66962.0,67000.0,67046.0,67078.0,67143.0,67246.0,67294.0,67352.0,67419.0,67493.0,67533.0,67557.0,67613.0,67679.0,67736.0
5008283,74400.0,74455.0,74487.0,74538.0,74569.0,74592.0,74618.0,74668.0,74728.0,74785.0,74816.0,74881.0,74986.0,75089.0,75219.0,75420.0,75531.0,75613.0,75666.0,75728.0,75784.0,75830.0,75865.0,75911.0,75955.0,75988.0,76061.0,76116.0,76142.0,76164.0,76207.0,76272.0,76332.0,76374.0,76441.0,76491.0,76537.0,76627.0,76667.0,76722.0,76757.0,76824.0,76867.0,76898.0,76928.0,76956.0,76989.0,77013.0,77053.0,77116.0,77145.0,77190.0,77242.0,77286.0,77319.0,77339.0,77387.0,77432.0,77471.0
5008302,34200.0,34273.0,34316.0,34384.0,34426.0,34459.0,34496.0,34564.0,34651.0,34733.0,34776.0,34851.0,34981.0,35110.0,35253.0,35474.0,35597.0,35679.0,35733.0,35795.0,35851.0,35907.0,35950.0,36008.0,36064.0,36095.0,36199.0,36277.0,36307.0,36333.0,36392.0,36450.0,36504.0,36552.0,36630.0,36682.0,36729.0,36819.0,36855.0,36902.0,36944.0,37023.0,37061.0,37088.0,37124.0,37156.0,37195.0,37223.0,37278.0,37365.0,37406.0,37459.0,37520.0,37592.0,37634.0,37659.0,37720.0,37853.0,37968.0
5008304,43800.0,43878.0,43924.0,43996.0,44041.0,44073.0,44110.0,44185.0,44290.0,44390.0,44443.0,44504.0,44628.0,44750.0,44908.0,45153.0,45289.0,45377.0,45435.0,45501.0,45562.0,45623.0,45669.0,45727.0,45783.0,45818.0,45927.0,46008.0,46038.0,46063.0,46121.0,46188.0,46251.0,46303.0,46387.0,46442.0,46504.0,46593.0,46641.0,46692.0,46733.0,46810.0,46854.0,46885.0,46922.0,46956.0,46997.0,47026.0,47079.0,47164.0,47204.0,47267.0,47340.0,47410.0,47456.0,47484.0,47551.0,47618.0,47676.0
5008306,54600.0,54672.0,54715.0,54782.0,54824.0,54858.0,54897.0,54977.0,55085.0,55187.0,55241.0,55339.0,55455.0,55570.0,55752.0,56034.0,56191.0,56282.0,56341.0,56390.0,56435.0,56490.0,56531.0,56587.0,56641.0,56679.0,56816.0,56917.0,56949.0,56976.0,57010.0,57072.0,57129.0,57176.0,57252.0,57315.0,57363.0,57457.0,57489.0,57557.0,57594.0,57665.0,57708.0,57738.0,57772.0,57803.0,57840.0,57866.0,57926.0,58021.0,58065.0,58134.0,58214.0,58278.0,58322.0,58348.0,58410.0,58527.0,58627.0
5008308,66000.0,66082.0,66130.0,66206.0,66253.0,66288.0,66328.0,66384.0,66472.0,66555.0,66600.0,66679.0,66793.0,66905.0,67058.0,67295.0,67427.0,67503.0,67552.0,67610.0,67663.0,67715.0,67754.0,67814.0,67872.0,67914.0,68010.0,68081.0,68107.0,68129.0,68198.0,68265.0,68327.0,68375.0,68451.0,68539.0,68586.0,68694.0,68738.0,68807.0,68847.0,68924.0,68972.0,69006.0,69042.0,69074.0,69113.0,69140.0,69189.0,69267.0,69304.0,69367.0,69440.0,69495.0,69543.0,69572.0,69641.0,69726.0,69799.0
5008519,27840.0,27960.0,28030.0,28141.0,28210.0,28272.0,28342.0,28512.0,28675.0,28829.0,28911.0,29010.0,29158.0,29305.0,29497.0,29795.0,29960.0,30083.0,30163.0,30252.0,30334.0,30404.0,30457.0,30523.0,30586.0,30638.0,30738.0,30813.0,30853.0,30888.0,30954.0,31029.0,31099.0,31149.0,31230.0,31287.0,31342.0,31454.0,31499.0,31564.0,31611.0,31700.0,31743.0,31774.0,31825.0,31871.0,31926.0,31965.0,32037.0,32151.0,32205.0,32272.0,32349.0,32422.0,32467.0,32494.0,32558.0,32662.0,32752.0
5008521,39840.0,39921.0,39968.0,40043.0,40090.0,40123.0,40161.0,40247.0,40361.0,40469.0,40527.0,40615.0,40751.0,40885.0,41048.0,41301.0,41441.0,41535.0,41596.0,41664.0,41727.0,41778.0,41817.0,41874.0,41928.0,41962.0,42079.0,42165.0,42196.0,42223.0,42284.0,42350.0,42411.0,42453.0,42521.0,42577.0,42626.0,42725.0,42762.0,42822.0,42859.0,42929.0,42971.0,43001.0,43036.0,43067.0,43105.0,43132.0,43194.0,43293.0,43340.0,43395.0,43459.0,43533.0,43577.0,43603.0,43665.0,43753.0,43829.0
5008523,50880.0,50956.0,51000.0,51070.0,51114.0,51147.0,51185.0,51266.0,51369.0,51467.0,51519.0,51593.0,51735.0,51876.0,52048.0,52314.0,52462.0,52560.0,52624.0,52694.0,52758.0,52819.0,52865.0,52927.0,52987.0,53034.0,53152.0,53239.0,53273.0,53302.0,53366.0,53439.0,53507.0,53557.0,53638.0,53700.0,53755.0,53856.0,53902.0,53976.0,54019.0,54100.0,54149.0,54184.0,54230.0,54271.0,54321.0,54356.0,54430.0,54547.0,54602.0,54665.0,54737.0,54812.0,54856.0,54882.0,54946.0,55028.0,55099.0
5008525,62400.0,62489.0,62541.0,62624.0,62676.0,62723.0,62777.0,62942.0,63054.0,63160.0,63217.0,63307.0,63440.0,63571.0,63773.0,64086.0,64259.0,64371.0,64444.0,64532.0,64613.0,64693.0,64753.0,64838.0,64920.0,64966.0,65058.0,65127.0,65162.0,65193.0,65256.0,65341.0,65420.0,65477.0,65568.0,65647.0,65701.0,65825.0,65878.0,65956.0,66004.0,66097.0,66151.0,66189.0,66233.0,66273.0,66321.0,66356.0,66424.0,66532.0,66583.0,66641.0,66709.0,66782.0,66820.0,66843.0,66897.0,66978.0,67047.0
5008558,25440.0,25529.0,25581.0,25664.0,25716.0,25756.0,25801.0,25900.0,26034.0,26161.0,26229.0,26304.0,26441.0,26576.0,26709.0,26915.0,27030.0,27124.0,27186.0,27260.0,27328.0,27387.0,27432.0,27497.0,27560.0,27603.0,27687.0,27750.0,27789.0,27822.0,27883.0,27947.0,28006.0,28056.0,28137.0,28188.0,28234.0,28340.0,28386.0,28459.0,28506.0,28597.0,28645.0,28680.0,28727.0,28770.0,28822.0,28859.0,28929.0,29040.0,29093.0,29158.0,29233.0,29307.0,29348.0,29373.0,29432.0,29545.0,29642.0
5008560,36480.0,36561.0,36608.0,36683.0,36730.0,36763.0,36801.0,36887.0,37001.0,37109.0,37167.0,37255.0,37391.0,37525.0,37688.0,37941.0,38081.0,38175.0,38236.0,38304.0,38367.0,38418.0,38457.0,38514.0,38568.0,38602.0,38719.0,38805.0,38836.0,38863.0,38924.0,38990.0,39051.0,39093.0,39161.0,39217.0,39266.0,39365.0,39402.0,39462.0,39499.0,39569.0,39611.0,39641.0,39676.0,39707.0,39745.0,39772.0,39834.0,39933.0,39980.0,40035.0,40099.0,40173.0,40217.0,40243.0,40305.0,40393.0,40469.0
5008562,47520.0,47596.0,47640.0,47710.0,47754.0,47787.0,47825.0,47906.0,48009.0,48107.0,48159.0,48233.0,48375.0,48516.0,48688.0,48954.0,49102.0,49200.0,49264.0,49334.0,49398.0,49459.0,49505.0,49567.0,49627.0,49674.0,49792.0,49879.0,49913.0,49942.0,50006.0,50079.0,50147.0,50197.0,50278.0,50340.0,50395.0,50496.0,50542.0,50616.0,50659.0,50740.0,50789.0,50824.0,50870.0,50911.0,50961.0,50996.0,51070.0,51187.0,51242.0,51305.0,51377.0,51452.0,51496.0,51522.0,51586.0,51668.0,51739.0
5008564,58560.0,58638.0,58684.0,58756.0,58801.0,58836.0,58876.0,59028.0,59145.0,59255.0,59314.0,59394.0,59525.0,59655.0,59835.0,60114.0,60269.0,60371.0,60438.0,60522.0,60599.0,60669.0,60722.0,60798.0,60870.0,60918.0,61041.0,61133.0,61165.0,61192.0,61266.0,61364.0,61456.0,61516.0,61612.0,61674.0,61729.0,61837.0,61888.0,61970.0,62014.0,62097.0,62149.0,62186.0,62232.0,62274.0,62325.0,62361.0,62445.0,62578.0,62641.0,62700.0,62768.0,62851.0,62894.0,62920.0,62982.0,63070.0,63146.0
5008566,70200.0,70268.0,70308.0,70371.0,70410.0,70440.0,70473.0,70562.0,70643.0,70719.0,70760.0,70835.0,70943.0,71050.0,71182.0,71387.0,71501.0,71581.0,71634.0,71704.0,71767.0,71824.0,71868.0,71914.0,71959.0,71992.0,72082.0,72148.0,72178.0,72204.0,72263.0,72327.0,72387.0,72430.0,72498.0,72560.0,72599.0,72692.0,72733.0,72800.0,72838.0,72910.0,72951.0,72981.0,73011.0,73038.0,73070.0,73093.0,73143.0,73222.0,73260.0,73314.0,73376.0,73429.0,73463.0,73483.0,73531.0,73597.0,73654.0
5008968,61200.0,61277.0,61322.0,61393.0,61438.0,61466.0,61498.0,61560.0,61649.0,61733.0,61778.0,61864.0,62004.0,62142.0,62334.0,62632.0,62797.0,62906.0,62978.0,63061.0,63137.0,63186.0,63223.0,63283.0,63341.0,63384.0,63449.0,63497.0,63529.0,63556.0,63610.0,63673.0,63731.0,63781.0,63860.0,63932.0,63982.0,64072.0,64113.0,64169.0,64210.0,64288.0,64333.0,64365.0,64401.0,64434.0,64474.0,64502.0,64554.0,64636.0,64674.0,64725.0,64784.0,64850.0,64893.0,64918.0,64979.0,65026.0,65067.0
5009577,30720.0,30846.0,30920.0,31037.0,31110.0,31150.0,31196.0,31325.0,31479.0,31625.0,31702.0,31787.0,31941.0,32093.0,32308.0,32642.0,32828.0,32939.0,33012.0,33091.0,33163.0,33212.0,33250.0,33303.0,33353.0,33391.0,33489.0,33561.0,33594.0,33622.0,33683.0,33747.0,33806.0,33846.0,33910.0,33968.0,34005.0,34093.0,34128.0,34173.0,34207.0,34272.0,34309.0,34336.0,34370.0,34401.0,34438.0,34465.0,34522.0,34612.0,34655.0,34710.0,34774.0,34840.0,34881.0,34906.0,34965.0,35051.0,35125.0
5009579,42240.0,42321.0,42368.0,42443.0,42490.0,42523.0,42561.0,42647.0,42761.0,42869.0,42927.0,43015.0,43151.0,43285.0,43448.0,43701.0,43841.0,43935.0,43996.0,44064.0,44127.0,44178.0,44217.0,44274.0,44328.0,44362.0,44479.0,44565.0,44596.0,44623.0,44684.0,44750.0,44811.0,44853.0,44921.0,44977.0,45026.0,45125.0,45162.0,45222.0,45259.0,45329.0,45371.0,45401.0,45436.0,45467.0,45505.0,45532.0,45594.0,45693.0,45740.0,45795.0,45859.0,45933.0,45977.0,46003.0,46065.0,46153.0,46229.0
5009581,53280.0,53357.0,53402.0,53474.0,53519.0,53555.0,53596.0,53682.0,53802.0,53916.0,53977.0,54052.0,54196.0,54338.0,54501.0,54754.0,54895.0,55003.0,55073.0,55155.0,55229.0,55301.0,55355.0,55433.0,55507.0,55556.0,55649.0,55718.0,55756.0,55789.0,55846.0,55926.0,56000.0,56062.0,56162.0,56227.0,56288.0,56394.0,56445.0,56526.0,56568.0,56647.0,56698.0,56735.0,56782.0,56825.0,56876.0,56913.0,56988.0,57106.0,57162.0,57218.0,57283.0,57361.0,57407.0,57435.0,57502.0,57595.0,57675.0
5009583,65760.0,65850.0,65903.0,65986.0,66037.0,66068.0,66103.0,66202.0,66297.0,66387.0,66434.0,66501.0,66627.0,66751.0,66959.0,67282.0,67462.0,67568.0,67637.0,67729.0,67812.0,67890.0,67949.0,68026.0,68099.0,68145.0,68233.0,68298.0,68337.0,68370.0,68445.0,68523.0,68595.0,68649.0,68736.0,68810.0,68859.0,68976.0,69025.0,69100.0,69145.0,69230.0,69283.0,69320.0,69362.0,69400.0,69446.0,69478.0,69543.0,69646.0,69694.0,69752.0,69819.0,69893.0,69933.0,69957.0,70013.0,70079.0,70136.0
5009659,62280.0,62370.0,62423.0,62506.0,62557.0,62588.0,62623.0,62722.0,62817.0,62907.0,62954.0,63021.0,63147.0,63271.0,63479.0,63802.0,63982.0,64088.0,64157.0,64249.0,64332.0,64410.0,64469.0,64546.0,64619.0,64665.0,64753.0,64818.0,64857.0,64890.0,64965.0,65043.0,65115.0,65169.0,65256.0,65330.0,65379.0,65496.0,65545.0,65620.0,65665.0,65750.0,65803.0,65840.0,65882.0,65920.0,65966.0,65998.0,66063.0,66166.0,66214.0,66272.0,66339.0,66413.0,66453.0,66477.0,66533.0,66599.0,66656.0
5009827,37920.0,38001.0,38048.0,38123.0,38170.0,38203.0,38241.0,38327.0,38441.0,38549.0,38607.0,38695.0,38831.0,38965.0,39128.0,39381.0,39521.0,39615.0,39676.0,39744.0,39807.0,39858.0,39897.0,39954.0,40008.0,40042.0,40159.0,40245.0,40276.0,40303.0,40364.0,40430.0,40491.0,40533.0,40601.0,40657.0,40706.0,40805.0,40842.0,40902.0,40939.0,41009.0,41051.0,41081.0,41116.0,41147.0,41185.0,41212.0,41274.0,41373.0,41420.0,41475.0,41539.0,41613.0,41657.0,41683.0,41745.0,41833.0,41909.0
5009829,48960.0,49036.0,49080.0,49150.0,49194.0,49227.0,49265.0,49346.0,49449.0,49547.0,49599.0,49673.0,49815.0,49956.0,50128.0,50394.0,50542.0,50640.0,50704.0,50774.0,50838.0,50899.0,50945.0,51007.0,51067.0,51114.0,51232.0,51319.0,51353.0,51382.0,51446.0,51519.0,51587.0,51637.0,51718.0,51780.0,51835.0,51936.0,51982.0,52056.0,52099.0,52180.0,52229.0,52264.0,52310.0,52351.0,52401.0,52436.0,52510.0,52627.0,52682.0,52745.0,52817.0,52892.0,52936.0,52962.0,53026.0,53108.0,53179.0
5009831,60480.0,60569.0,60621.0,60704.0,60756.0,60803.0,60857.0,61022.0,61134.0,61240.0,61297.0,61387.0,61520.0,61651.0,61853.0,62166.0,62339.0,62451.0,62524.0,62612.0,62693.0,62773.0,62833.0,62918.0,63000.0,63046.0,63138.0,63207.0,63242.0,63273.0,63336.0,63421.0,63500.0,63557.0,63648.0,63727.0,63781.0,63905.0,63958.0,64036.0,64084.0,64177.0,64231.0,64269.0,64313.0,64353.0,64401.0,64436.0,64504.0,64612.0,64663.0,64721.0,64789.0,64862.0,64900.0,64923.0,64977.0,65058.0,65127.0
5009833,71400.0,71468.0,71508.0,71571.0,71610.0,71640.0,71673.0,71762.0,71843.0,71919.0,71960.0,72035.0,72143.0,72250.0,72382.0,72587.0,72701.0,72781.0,72834.0,72904.0,72967.0,73024.0,73068.0,73114.0,73159.0,73192.0,73282.0,73348.0,73378.0,73404.0,73463.0,73527.0,73587.0,73630.0,73698.0,73760.0,73799.0,73892.0,73933.0,74000.0,74038.0,74110.0,74151.0,74181.0,74211.0,74238.0,74270.0,74293.0,74343.0,74422.0,74460.0,74514.0,74576.0,74629.0,74663.0,74683.0,74731.0,74797.0,74854.0
5009835,80100.0,80155.0,80187.0,80238.0,80269.0,80292.0,80318.0,80368.0,80428.0,80485.0,80516.0,80581.0,80686.0,80789.0,80919.0,81120.0,81231.0,81313.0,81366.0,81428.0,81484.0,81530.0,81565.0,81611.0,81655.0,81688.0,81761.0,81816.0,81842.0,81864.0,81907.0,81972.0,82032.0,82074.0,82141.0,82191.0,82237.0,82327.0,82367.0,82422.0,82457.0,82524.0,82567.0,82598.0,82628.0,82656.0,82689.0,82713.0,82753.0,82816.0,82845.0,82890.0,82942.0,82986.0,83019.0,83039.0,83087.0,83132.0,83171.0
5010690,22080.0,22148.0,22188.0,22251.0,22290.0,22320.0,22353.0,22442.0,22523.0,22599.0,22640.0,22715.0,22823.0,22930.0,23062.0,23267.0,23381.0,23461.0,23514.0,23584.0,23647.0,23704.0,23748.0,23794.0,23839.0,23872.0,23962.0,24028.0,24058.0,24084.0,24143.0,24207.0,24267.0,24310.0,24378.0,24440.0,24479.0,24572.0,24613.0,24680.0,24718.0,24790.0,24831.0,24861.0,24891.0,24918.0,24950.0,24973.0,25023.0,25102.0,25140.0,25194.0,25256.0,25309.0,25343.0,25363.0,25411.0,25477.0,25534.0
5010692,32640.0,32766.0,32840.0,32957.0,33030.0,33070.0,33116.0,33245.0,33399.0,33545.0,33622.0,33707.0,33861.0,34013.0,34228.0,34562.0,34748.0,34859.0,34932.0,35011.0,35083.0,35132.0,35170.0,35223.0,35273.0,35311.0,35409.0,35481.0,35514.0,35542.0,35603.0,35667.0,35726.0,35766.0,35830.0,35888.0,35925.0,36013.0,36048.0,36093.0,36127.0,36192.0,36229.0,36256.0,36290.0,36321.0,36358.0,36385.0,36442.0,36532.0,36575.0,36630.0,36694.0,36760.0,36801.0,36826.0,36885.0,36971.0,37045.0
5010694,44160.0,44241.0,44288.0,44363.0,44410.0,44443.0,44481.0,44567.0,44681.0,44789.0,44847.0,44935.0,45071.0,45205.0,45368.0,45621.0,45761.0,45855.0,45916.0,45984.0,46047.0,46098.0,46137.0,46194.0,46248.0,46282.0,46399.0,46485.0,46516.0,46543.0,46604.0,46670.0,46731.0,46773.0,46841.0,46897.0,46946.0,47045.0,47082.0,47142.0,47179.0,47249.0,47291.0,47321.0,47356.0,47387.0,47425.0,47452.0,47514.0,47613.0,47660.0,47715.0,47779.0,47853.0,47897.0,47923.0,47985.0,48073.0,48149.0
