tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5113641,48000.0,48047.0,48101.0,48185.0,48205.0,48243.0,48276.0,48303.0,48380.0,48407.0,48502.0,48546.0,48610.0,48660.0,48766.0,48829.0,48905.0,48992.0,49092.0,49139.0,49218.0,49323.0,49387.0,49442.0,49536.0,49587.0,49656.0,49692.0,49758.0,49822.0,49870.0,49941.0,49980.0,50027.0,50068.0,50096.0,50132.0,50210.0,50250.0,50289.0,50385.0,50451.0,50546.0,50585.0,50626.0,50724.0,50749.0,50802.0,50864.0,50920.0,50957.0,51007.0,51039.0,51081.0,51171.0,51250.0,51301.0,51336.0,51384.0,51458.0,51596.0,51764.0,51983.0,52074.0,52190.0,52244.0,52296.0,52330.0
5113643,60600.0,60654.0,60717.0,60815.0,60837.0,60876.0,60909.0,60936.0,61014.0,61041.0,61134.0,61177.0,61240.0,61289.0,61393.0,61455.0,61526.0,61607.0,61711.0,61760.0,61842.0,61952.0,62019.0,62077.0,62177.0,62227.0,62296.0,62330.0,62391.0,62450.0,62494.0,62560.0,62596.0,62638.0,62676.0,62702.0,62736.0,62820.0,62873.0,62917.0,63001.0,63064.0,63149.0,63183.0,63220.0,63314.0,63338.0,63385.0,63441.0,63491.0,63525.0,63570.0,63601.0,63642.0,63722.0,63795.0,63833.0,63869.0,63919.0,63996.0,64152.0,64336.0,64574.0,64674.0,64796.0,64853.0,64907.0,64947.0
5113645,72900.0,72938.0,72981.0,73049.0,73064.0,73099.0,73129.0,73154.0,73225.0,73247.0,73323.0,73358.0,73409.0,73449.0,73534.0,73586.0,73650.0,73722.0,73799.0,73835.0,73896.0,73977.0,74026.0,74068.0,74141.0,74184.0,74243.0,74270.0,74319.0,74367.0,74403.0,74456.0,74489.0,74529.0,74571.0,74599.0,74635.0,74705.0,74743.0,74775.0,74841.0,74883.0,74947.0,74973.0,75000.0,75078.0,75098.0,75134.0,75177.0,75219.0,75247.0,75285.0,75313.0,75350.0,75411.0,75475.0,75511.0,75536.0,75571.0,75625.0,75737.0,75884.0,76076.0,76149.0,76235.0,76275.0,76313.0,76345.0
5113647,81900.0,81934.0,81973.0,82034.0,82048.0,82080.0,82108.0,82131.0,82197.0,82216.0,82284.0,82315.0,82361.0,82397.0,82473.0,82518.0,82569.0,82626.0,82691.0,82722.0,82774.0,82843.0,82885.0,82921.0,82983.0,83017.0,83063.0,83088.0,83133.0,83177.0,83210.0,83258.0,83290.0,83329.0,83366.0,83391.0,83422.0,83472.0,83503.0,83532.0,83598.0,83633.0,83689.0,83712.0,83737.0,83804.0,83821.0,83854.0,83892.0,83925.0,83947.0,83976.0,83995.0,84020.0,84064.0,84106.0,84138.0,84155.0,84179.0,84216.0,84309.0,84454.0,84642.0,84705.0,84769.0,84799.0,84827.0,84851.0
5114745,32400.0,32448.0,32503.0,32588.0,32607.0,32659.0,32704.0,32741.0,32847.0,32876.0,32977.0,33024.0,33092.0,33146.0,33259.0,33326.0,33397.0,33477.0,33566.0,33608.0,33678.0,33771.0,33828.0,33877.0,33962.0,34017.0,34092.0,34141.0,34228.0,34313.0,34377.0,34472.0,34515.0,34566.0,34609.0,34638.0,34675.0,34762.0,34811.0,34854.0,34969.0,35055.0,35153.0,35193.0,35236.0,35341.0,35367.0,35417.0,35475.0,35532.0,35570.0,35622.0,35660.0,35710.0,35798.0,35879.0,35927.0,35984.0,36063.0,36186.0,36362.0,36576.0,36855.0,36957.0,37077.0,37133.0,37187.0,37229.0
5114747,44400.0,44447.0,44501.0,44585.0,44605.0,44643.0,44676.0,44703.0,44780.0,44807.0,44902.0,44946.0,45010.0,45060.0,45166.0,45229.0,45305.0,45392.0,45492.0,45539.0,45618.0,45723.0,45787.0,45842.0,45936.0,45987.0,46056.0,46092.0,46158.0,46222.0,46270.0,46341.0,46380.0,46427.0,46468.0,46496.0,46532.0,46610.0,46650.0,46689.0,46785.0,46851.0,46946.0,46985.0,47026.0,47124.0,47149.0,47202.0,47264.0,47320.0,47357.0,47407.0,47439.0,47481.0,47571.0,47650.0,47701.0,47736.0,47784.0,47858.0,47996.0,48164.0,48383.0,48474.0,48590.0,48644.0,48696.0,48730.0
5114749,56400.0,56454.0,56517.0,56615.0,56637.0,56676.0,56709.0,56736.0,56814.0,56841.0,56934.0,56977.0,57040.0,57089.0,57193.0,57255.0,57326.0,57407.0,57511.0,57560.0,57642.0,57752.0,57819.0,57877.0,57977.0,58027.0,58096.0,58130.0,58191.0,58250.0,58294.0,58360.0,58396.0,58438.0,58476.0,58502.0,58536.0,58620.0,58673.0,58717.0,58801.0,58864.0,58949.0,58983.0,59020.0,59114.0,59138.0,59185.0,59241.0,59291.0,59325.0,59370.0,59401.0,59442.0,59522.0,59595.0,59633.0,59669.0,59719.0,59796.0,59952.0,60136.0,60374.0,60474.0,60596.0,60653.0,60707.0,60747.0
5115930,28800.0,28848.0,28903.0,28988.0,29007.0,29059.0,29104.0,29141.0,29247.0,29276.0,29377.0,29424.0,29492.0,29546.0,29659.0,29726.0,29797.0,29877.0,29966.0,30008.0,30078.0,30171.0,30228.0,30277.0,30362.0,30417.0,30492.0,30541.0,30628.0,30713.0,30777.0,30872.0,30915.0,30966.0,31009.0,31038.0,31075.0,31162.0,31211.0,31254.0,31369.0,31455.0,31553.0,31593.0,31636.0,31741.0,31767.0,31817.0,31875.0,31932.0,31970.0,32022.0,32060.0,32110.0,32198.0,32279.0,32327.0,32384.0,32463.0,32586.0,32762.0,32976.0,33255.0,33357.0,33477.0,33533.0,33587.0,33629.0
5115932,39600.0,39642.0,39691.0,39767.0,39784.0,39822.0,39854.0,39881.0,39958.0,39984.0,40074.0,40116.0,40177.0,40225.0,40326.0,40385.0,40453.0,40531.0,40620.0,40662.0,40732.0,40825.0,40882.0,40931.0,41016.0,41067.0,41136.0,41170.0,41231.0,41291.0,41336.0,41403.0,41443.0,41491.0,41534.0,41563.0,41600.0,41677.0,41722.0,41763.0,41845.0,41910.0,42008.0,42048.0,42090.0,42195.0,42221.0,42279.0,42346.0,42402.0,42439.0,42489.0,42523.0,42567.0,42659.0,42747.0,42794.0,42825.0,42868.0,42935.0,43073.0,43254.0,43490.0,43579.0,43702.0,43759.0,43815.0,43849.0
5115934,51600.0,51647.0,51701.0,51785.0,51805.0,51843.0,51876.0,51903.0,51980.0,52007.0,52102.0,52146.0,52210.0,52260.0,52366.0,52429.0,52505.0,52592.0,52692.0,52739.0,52818.0,52923.0,52987.0,53042.0,53136.0,53187.0,53256.0,53292.0,53358.0,53422.0,53470.0,53541.0,53580.0,53627.0,53668.0,53696.0,53732.0,53810.0,53850.0,53889.0,53985.0,54051.0,54146.0,54185.0,54226.0,54324.0,54349.0,54402.0,54464.0,54520.0,54557.0,54607.0,54639.0,54681.0,54771.0,54850.0,54901.0,54936.0,54984.0,55058.0,55196.0,55364.0,55583.0,55674.0,55790.0,55844.0,55896.0,55930.0
5115936,64200.0,64254.0,64317.0,64415.0,64437.0,64476.0,64509.0,64536.0,64614.0,64641.0,64734.0,64777.0,64840.0,64889.0,64993.0,65055.0,65126.0,65207.0,65311.0,65360.0,65442.0,65552.0,65619.0,65677.0,65777.0,65827.0,65896.0,65930.0,65991.0,66050.0,66094.0,66160.0,66196.0,66238.0,66276.0,66302.0,66336.0,66420.0,66473.0,66517.0,66601.0,66664.0,66749.0,66783.0,66820.0,66914.0,66938.0,66985.0,67041.0,67091.0,67125.0,67170.0,67201.0,67242.0,67322.0,67395.0,67433.0,67469.0,67519.0,67596.0,67752.0,67936.0,68174.0,68274.0,68396.0,68453.0,68507.0,68547.0
5115945,30600.0,30648.0,30703.0,30788.0,30807.0,30859.0,30904.0,30941.0,31047.0,31076.0,31177.0,31224.0,31292.0,31346.0,31459.0,31526.0,31597.0,31677.0,31766.0,31808.0,31878.0,31971.0,32028.0,32077.0,32162.0,32217.0,32292.0,32341.0,32428.0,32513.0,32577.0,32672.0,32715.0,32766.0,32809.0,32838.0,32875.0,32962.0,33011.0,33054.0,33169.0,33255.0,33353.0,33393.0,33436.0,33541.0,33567.0,33617.0,33675.0,33732.0,33770.0,33822.0,33860.0,33910.0,33998.0,34079.0,34127.0,34184.0,34263.0,34386.0,34562.0,34776.0,35055.0,35157.0,35277.0,35333.0,35387.0,35429.0
5116455,23400.0,23446.0,23499.0,23582.0,23601.0,23639.0,23671.0,23698.0,23774.0,23799.0,23884.0,23924.0,23981.0,24026.0,24121.0,24179.0,24236.0,24300.0,24378.0,24415.0,24476.0,24558.0,24608.0,24651.0,24725.0,24780.0,24854.0,24895.0,24970.0,25043.0,25098.0,25178.0,25221.0,25271.0,25323.0,25358.0,25404.0,25488.0,25539.0,25585.0,25693.0,25782.0,25872.0,25909.0,25948.0,26053.0,26080.0,26133.0,26194.0,26253.0,26292.0,26345.0,26389.0,26446.0,26547.0,26623.0,26674.0,26744.0,26840.0,26989.0,27147.0,27352.0,27618.0,27716.0,27861.0,27928.0,27994.0,28033.0
5116457,34200.0,34248.0,34303.0,34388.0,34407.0,34459.0,34504.0,34541.0,34647.0,34676.0,34777.0,34824.0,34892.0,34946.0,35059.0,35126.0,35197.0,35277.0,35366.0,35408.0,35478.0,35571.0,35628.0,35677.0,35762.0,35817.0,35892.0,35941.0,36028.0,36113.0,36177.0,36272.0,36315.0,36366.0,36409.0,36438.0,36475.0,36562.0,36611.0,36654.0,36769.0,36855.0,36953.0,36993.0,37036.0,37141.0,37167.0,37217.0,37275.0,37332.0,37370.0,37422.0,37460.0,37510.0,37598.0,37679.0,37727.0,37784.0,37863.0,37986.0,38162.0,38376.0,38655.0,38757.0,38877.0,38933.0,38987.0,39029.0
5116459,45600.0,45647.0,45701.0,45785.0,45805.0,45843.0,45876.0,45903.0,45980.0,46007.0,46102.0,46146.0,46210.0,46260.0,46366.0,46429.0,46505.0,46592.0,46692.0,46739.0,46818.0,46923.0,46987.0,47042.0,47136.0,47187.0,47256.0,47292.0,47358.0,47422.0,47470.0,47541.0,47580.0,47627.0,47668.0,47696.0,47732.0,47810.0,47850.0,47889.0,47985.0,48051.0,48146.0,48185.0,48226.0,48324.0,48349.0,48402.0,48464.0,48520.0,48557.0,48607.0,48639.0,48681.0,48771.0,48850.0,48901.0,48936.0,48984.0,49058.0,49196.0,49364.0,49583.0,49674.0,49790.0,49844.0,49896.0,49930.0
5116463,69300.0,69338.0,69381.0,69449.0,69464.0,69499.0,69529.0,69554.0,69625.0,69647.0,69723.0,69758.0,69809.0,69849.0,69934.0,69986.0,70050.0,70122.0,70199.0,70235.0,70296.0,70377.0,70426.0,70468.0,70541.0,70584.0,70643.0,70670.0,70719.0,70767.0,70803.0,70856.0,70889.0,70929.0,70971.0,70999.0,71035.0,71105.0,71143.0,71175.0,71241.0,71283.0,71347.0,71373.0,71400.0,71478.0,71498.0,71534.0,71577.0,71619.0,71647.0,71685.0,71713.0,71750.0,71811.0,71875.0,71911.0,71936.0,71971.0,72025.0,72137.0,72284.0,72476.0,72549.0,72635.0,72675.0,72713.0,72745.0
5116465,78300.0,78334.0,78373.0,78434.0,78448.0,78480.0,78508.0,78531.0,78597.0,78616.0,78684.0,78715.0,78761.0,78797.0,78873.0,78918.0,78969.0,79026.0,79091.0,79122.0,79174.0,79243.0,79285.0,79321.0,79383.0,79417.0,79463.0,79488.0,79533.0,79577.0,79610.0,79658.0,79690.0,79729.0,79766.0,79791.0,79822.0,79872.0,79903.0,79932.0,79998.0,80033.0,80089.0,80112.0,80137.0,80204.0,80221.0,80254.0,80292.0,80325.0,80347.0,80376.0,80395.0,80420.0,80464.0,80506.0,80538.0,80555.0,80579.0,80616.0,80709.0,80854.0,81042.0,81105.0,81169.0,81199.0,81227.0,81251.0
5116819,27900.0,27946.0,27999.0,28082.0,28101.0,28139.0,28171.0,28198.0,28274.0,28299.0,28384.0,28424.0,28481.0,28526.0,28621.0,28679.0,28736.0,28800.0,28878.0,28915.0,28976.0,29058.0,29108.0,29151.0,29225.0,29280.0,29354.0,29395.0,29470.0,29543.0,29598.0,29678.0,29721.0,29771.0,29823.0,29858.0,29904.0,29988.0,30039.0,30085.0,30193.0,30282.0,30372.0,30409.0,30448.0,30553.0,30580.0,30633.0,30694.0,30753.0,30792.0,30845.0,30889.0,30946.0,31047.0,31123.0,31174.0,31244.0,31340.0,31489.0,31647.0,31852.0,32118.0,32216.0,32361.0,32428.0,32494.0,32533.0
5116823,50400.0,50447.0,50501.0,50585.0,50605.0,50643.0,50676.0,50703.0,50780.0,50807.0,50902.0,50946.0,51010.0,51060.0,51166.0,51229.0,51305.0,51392.0,51492.0,51539.0,51618.0,51723.0,51787.0,51842.0,51936.0,51987.0,52056.0,52092.0,52158.0,52222.0,52270.0,52341.0,52380.0,52427.0,52468.0,52496.0,52532.0,52610.0,52650.0,52689.0,52785.0,52851.0,52946.0,52985.0,53026.0,53124.0,53149.0,53202.0,53264.0,53320.0,53357.0,53407.0,53439.0,53481.0,53571.0,53650.0,53701.0,53736.0,53784.0,53858.0,53996.0,54164.0,54383.0,54474.0,54590.0,54644.0,54696.0,54730.0
5116825,63000.0,63054.0,63117.0,63215.0,63237.0,63276.0,63309.0,63336.0,63414.0,63441.0,63534.0,63577.0,63640.0,63689.0,63793.0,63855.0,63926.0,64007.0,64111.0,64160.0,64242.0,64352.0,64419.0,64477.0,64577.0,64627.0,64696.0,64730.0,64791.0,64850.0,64894.0,64960.0,64996.0,65038.0,65076.0,65102.0,65136.0,65220.0,65273.0,65317.0,65401.0,65464.0,65549.0,65583.0,65620.0,65714.0,65738.0,65785.0,65841.0,65891.0,65925.0,65970.0,66001.0,66042.0,66122.0,66195.0,66233.0,66269.0,66319.0,66396.0,66552.0,66736.0,66974.0,67074.0,67196.0,67253.0,67307.0,67347.0
