tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5112225,58500.0,58528.0,58596.0,58670.0,58778.0,58818.0,58868.0,58921.0,58967.0,59011.0,59048.0,59079.0,59114.0,59167.0,59193.0,59220.0,59258.0,59371.0,59416.0,59496.0,59565.0,59645.0,59738.0,59796.0,59903.0,59993.0,60058.0,60185.0,60408.0,60731.0,60955.0,61090.0,61189.0,61253.0,61299.0,61344.0,61469.0,61510.0,61615.0,61692.0,61751.0,61788.0,61838.0,61900.0
5112227,67800.0,67824.0,67881.0,67941.0,68027.0,68059.0,68098.0,68143.0,68186.0,68224.0,68256.0,68283.0,68313.0,68359.0,68382.0,68405.0,68438.0,68524.0,68563.0,68634.0,68685.0,68745.0,68814.0,68856.0,68938.0,69007.0,69056.0,69153.0,69350.0,69635.0,69827.0,69897.0,69986.0,70044.0,70086.0,70128.0,70223.0,70254.0,70334.0,70392.0,70437.0,70466.0,70504.0,70552.0
5112229,75600.0,75619.0,75665.0,75715.0,75780.0,75804.0,75834.0,75876.0,75911.0,75943.0,75970.0,75993.0,76019.0,76058.0,76077.0,76097.0,76125.0,76178.0,76210.0,76267.0,76304.0,76347.0,76397.0,76428.0,76490.0,76542.0,76579.0,76665.0,76871.0,77170.0,77347.0,77400.0,77491.0,77550.0,77589.0,77627.0,77704.0,77729.0,77793.0,77840.0,77876.0,77899.0,77930.0,77968.0
5112231,82500.0,82519.0,82565.0,82615.0,82680.0,82704.0,82734.0,82776.0,82811.0,82843.0,82870.0,82893.0,82919.0,82958.0,82977.0,82997.0,83025.0,83078.0,83110.0,83167.0,83204.0,83247.0,83297.0,83328.0,83390.0,83442.0,83479.0,83565.0,83771.0,84070.0,84247.0,84300.0,84391.0,84450.0,84489.0,84527.0,84604.0,84629.0,84693.0,84740.0,84776.0,84799.0,84830.0,84868.0
5113082,37200.0,37224.0,37283.0,37346.0,37445.0,37482.0,37528.0,37586.0,37637.0,37681.0,37718.0,37749.0,37784.0,37837.0,37863.0,37890.0,37926.0,38005.0,38058.0,38154.0,38215.0,38286.0,38368.0,38418.0,38531.0,38626.0,38695.0,38851.0,39057.0,39357.0,39566.0,39649.0,39736.0,39793.0,39831.0,39868.0,39960.0,39990.0,40067.0,40123.0,40164.0,40190.0,40225.0,40269.0
5113084,45600.0,45629.0,45700.0,45776.0,45879.0,45917.0,45965.0,46022.0,46070.0,46114.0,46151.0,46182.0,46217.0,46270.0,46296.0,46323.0,46361.0,46456.0,46502.0,46586.0,46648.0,46720.0,46804.0,46856.0,46953.0,47035.0,47094.0,47210.0,47423.0,47733.0,47949.0,48027.0,48125.0,48188.0,48231.0,48273.0,48379.0,48413.0,48502.0,48568.0,48620.0,48653.0,48696.0,48750.0
5113086,54000.0,54031.0,54107.0,54188.0,54295.0,54335.0,54384.0,54441.0,54491.0,54537.0,54576.0,54609.0,54646.0,54702.0,54730.0,54758.0,54797.0,54902.0,54951.0,55040.0,55099.0,55167.0,55246.0,55295.0,55392.0,55474.0,55533.0,55638.0,55837.0,56126.0,56339.0,56450.0,56539.0,56597.0,56636.0,56674.0,56781.0,56816.0,56906.0,56971.0,57035.0,57075.0,57129.0,57196.0
5113088,63600.0,63624.0,63682.0,63743.0,63827.0,63858.0,63897.0,63938.0,63976.0,64013.0,64044.0,64070.0,64099.0,64143.0,64165.0,64188.0,64220.0,64339.0,64375.0,64440.0,64491.0,64550.0,64619.0,64661.0,64756.0,64836.0,64894.0,65006.0,65245.0,65591.0,65791.0,65855.0,65954.0,66018.0,66062.0,66105.0,66209.0,66243.0,66330.0,66393.0,66448.0,66482.0,66528.0,66585.0
5113257,23700.0,23722.0,23776.0,23833.0,23911.0,23940.0,23977.0,24029.0,24079.0,24119.0,24153.0,24181.0,24213.0,24261.0,24285.0,24310.0,24345.0,24418.0,24458.0,24530.0,24583.0,24644.0,24715.0,24759.0,24838.0,24905.0,24953.0,25053.0,25195.0,25402.0,25579.0,25616.0,25697.0,25749.0,25787.0,25825.0,25911.0,25939.0,26011.0,26065.0,26112.0,26142.0,26181.0,26230.0
5113259,32400.0,32432.0,32510.0,32593.0,32693.0,32730.0,32777.0,32840.0,32899.0,32948.0,32989.0,33023.0,33062.0,33120.0,33149.0,33179.0,33221.0,33331.0,33384.0,33479.0,33544.0,33619.0,33707.0,33760.0,33855.0,33935.0,33994.0,34123.0,34354.0,34689.0,34893.0,34958.0,35042.0,35096.0,35135.0,35173.0,35263.0,35292.0,35368.0,35424.0,35472.0,35503.0,35544.0,35594.0
5113261,40800.0,40829.0,40900.0,40976.0,41079.0,41117.0,41165.0,41222.0,41270.0,41314.0,41351.0,41382.0,41417.0,41470.0,41496.0,41523.0,41561.0,41656.0,41702.0,41786.0,41848.0,41920.0,42004.0,42056.0,42153.0,42235.0,42294.0,42410.0,42623.0,42933.0,43149.0,43227.0,43325.0,43388.0,43431.0,43473.0,43579.0,43613.0,43702.0,43768.0,43820.0,43853.0,43896.0,43950.0
5113265,57600.0,57628.0,57696.0,57770.0,57878.0,57918.0,57968.0,58021.0,58067.0,58111.0,58148.0,58179.0,58214.0,58267.0,58293.0,58320.0,58358.0,58471.0,58516.0,58596.0,58665.0,58745.0,58838.0,58896.0,59003.0,59093.0,59158.0,59285.0,59508.0,59831.0,60055.0,60190.0,60289.0,60353.0,60399.0,60444.0,60569.0,60610.0,60715.0,60792.0,60851.0,60888.0,60938.0,61000.0
5113267,67200.0,67224.0,67281.0,67341.0,67427.0,67459.0,67498.0,67543.0,67586.0,67624.0,67656.0,67683.0,67713.0,67759.0,67782.0,67805.0,67838.0,67924.0,67963.0,68034.0,68085.0,68145.0,68214.0,68256.0,68338.0,68407.0,68456.0,68553.0,68750.0,69035.0,69227.0,69297.0,69386.0,69444.0,69486.0,69528.0,69623.0,69654.0,69734.0,69792.0,69837.0,69866.0,69904.0,69952.0
5113619,28200.0,28222.0,28274.0,28330.0,28419.0,28452.0,28494.0,28551.0,28606.0,28653.0,28693.0,28726.0,28764.0,28821.0,28849.0,28878.0,28919.0,29062.0,29115.0,29212.0,29276.0,29350.0,29436.0,29488.0,29596.0,29687.0,29753.0,29875.0,30050.0,30303.0,30491.0,30547.0,30636.0,30694.0,30736.0,30777.0,30881.0,30915.0,31002.0,31066.0,31128.0,31167.0,31219.0,31285.0
5113621,36600.0,36624.0,36683.0,36746.0,36845.0,36882.0,36928.0,36986.0,37037.0,37081.0,37118.0,37149.0,37184.0,37237.0,37263.0,37290.0,37326.0,37405.0,37458.0,37554.0,37615.0,37686.0,37768.0,37818.0,37931.0,38026.0,38095.0,38251.0,38457.0,38757.0,38966.0,39049.0,39136.0,39193.0,39231.0,39268.0,39360.0,39390.0,39467.0,39523.0,39564.0,39590.0,39625.0,39669.0
5113623,45000.0,45029.0,45100.0,45176.0,45279.0,45317.0,45365.0,45422.0,45470.0,45514.0,45551.0,45582.0,45617.0,45670.0,45696.0,45723.0,45761.0,45856.0,45902.0,45986.0,46048.0,46120.0,46204.0,46256.0,46353.0,46435.0,46494.0,46610.0,46823.0,47133.0,47349.0,47427.0,47525.0,47588.0,47631.0,47673.0,47779.0,47813.0,47902.0,47968.0,48020.0,48053.0,48096.0,48150.0
5113625,53400.0,53431.0,53507.0,53588.0,53695.0,53735.0,53784.0,53841.0,53891.0,53937.0,53976.0,54009.0,54046.0,54102.0,54130.0,54158.0,54197.0,54302.0,54351.0,54440.0,54499.0,54567.0,54646.0,54695.0,54792.0,54874.0,54933.0,55038.0,55237.0,55526.0,55739.0,55850.0,55939.0,55997.0,56036.0,56074.0,56181.0,56216.0,56306.0,56371.0,56435.0,56475.0,56529.0,56596.0
5113627,62400.0,62424.0,62482.0,62543.0,62627.0,62658.0,62697.0,62738.0,62776.0,62813.0,62844.0,62870.0,62899.0,62943.0,62965.0,62988.0,63020.0,63139.0,63175.0,63240.0,63291.0,63350.0,63419.0,63461.0,63556.0,63636.0,63694.0,63806.0,64045.0,64391.0,64591.0,64655.0,64754.0,64818.0,64862.0,64905.0,65009.0,65043.0,65130.0,65193.0,65248.0,65282.0,65328.0,65385.0
5115766,29100.0,29122.0,29174.0,29230.0,29319.0,29352.0,29394.0,29451.0,29506.0,29553.0,29593.0,29626.0,29664.0,29721.0,29749.0,29778.0,29819.0,29962.0,30015.0,30112.0,30176.0,30250.0,30336.0,30388.0,30496.0,30587.0,30653.0,30775.0,30950.0,31203.0,31391.0,31447.0,31536.0,31594.0,31636.0,31677.0,31781.0,31815.0,31902.0,31966.0,32028.0,32067.0,32119.0,32185.0
5115768,38100.0,38124.0,38183.0,38246.0,38345.0,38382.0,38428.0,38486.0,38537.0,38581.0,38618.0,38649.0,38684.0,38737.0,38763.0,38790.0,38826.0,38905.0,38958.0,39054.0,39115.0,39186.0,39268.0,39318.0,39431.0,39526.0,39595.0,39751.0,39957.0,40257.0,40466.0,40549.0,40636.0,40693.0,40731.0,40768.0,40860.0,40890.0,40967.0,41023.0,41064.0,41090.0,41125.0,41169.0
5115770,46800.0,46829.0,46900.0,46976.0,47079.0,47117.0,47165.0,47222.0,47270.0,47314.0,47351.0,47382.0,47417.0,47470.0,47496.0,47523.0,47561.0,47656.0,47702.0,47786.0,47848.0,47920.0,48004.0,48056.0,48153.0,48235.0,48294.0,48410.0,48623.0,48933.0,49149.0,49227.0,49325.0,49388.0,49431.0,49473.0,49579.0,49613.0,49702.0,49768.0,49820.0,49853.0,49896.0,49950.0
5115772,55200.0,55228.0,55296.0,55370.0,55478.0,55518.0,55568.0,55621.0,55667.0,55711.0,55748.0,55779.0,55814.0,55867.0,55893.0,55920.0,55958.0,56071.0,56116.0,56196.0,56265.0,56345.0,56438.0,56496.0,56603.0,56693.0,56758.0,56885.0,57108.0,57431.0,57655.0,57790.0,57889.0,57953.0,57999.0,58044.0,58169.0,58210.0,58315.0,58392.0,58451.0,58488.0,58538.0,58600.0
5115774,65100.0,65124.0,65182.0,65243.0,65327.0,65358.0,65397.0,65438.0,65476.0,65513.0,65544.0,65570.0,65599.0,65643.0,65665.0,65688.0,65720.0,65839.0,65875.0,65940.0,65991.0,66050.0,66119.0,66161.0,66256.0,66336.0,66394.0,66506.0,66745.0,67091.0,67291.0,67355.0,67454.0,67518.0,67562.0,67605.0,67709.0,67743.0,67830.0,67893.0,67948.0,67982.0,68028.0,68085.0
