tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P
5112226,63600.0,63666.0,63695.0,63713.0,63775.0,63817.0,63877.0,63899.0,63967.0,64046.0,64097.0,64160.0,64187.0,64231.0,64345.0,64419.0,64604.0,64886.0,65075.0,65207.0,65297.0,65389.0,65458.0,65543.0,65605.0,65646.0,65788.0,65900.0,65949.0,66005.0,66029.0,66089.0,66122.0,66145.0,66181.0,66227.0,66258.0,66290.0,66333.0,66372.0,66397.0,66454.0,66570.0,66633.0,66704.0,66741.0,66779.0
5112228,72000.0,72054.0,72078.0,72093.0,72145.0,72181.0,72231.0,72250.0,72307.0,72373.0,72415.0,72467.0,72495.0,72539.0,72648.0,72720.0,72885.0,73111.0,73262.0,73368.0,73440.0,73517.0,73575.0,73647.0,73702.0,73739.0,73864.0,73975.0,74021.0,74072.0,74094.0,74147.0,74176.0,74199.0,74234.0,74279.0,74310.0,74342.0,74384.0,74422.0,74447.0,74498.0,74602.0,74658.0,74722.0,74755.0,74790.0
5112230,79200.0,79244.0,79264.0,79276.0,79318.0,79347.0,79389.0,79404.0,79451.0,79506.0,79541.0,79584.0,79608.0,79645.0,79748.0,79815.0,79980.0,80180.0,80314.0,80407.0,80471.0,80548.0,80605.0,80659.0,80707.0,80739.0,80849.0,80944.0,80984.0,81029.0,81049.0,81097.0,81123.0,81147.0,81184.0,81229.0,81260.0,81291.0,81333.0,81371.0,81396.0,81441.0,81534.0,81582.0,81636.0,81664.0,81694.0
5113081,26100.0,26154.0,26178.0,26193.0,26245.0,26288.0,26349.0,26372.0,26441.0,26521.0,26572.0,26635.0,26670.0,26725.0,26823.0,26888.0,27041.0,27216.0,27334.0,27416.0,27472.0,27561.0,27627.0,27683.0,27737.0,27773.0,27894.0,28010.0,28053.0,28102.0,28123.0,28176.0,28205.0,28224.0,28254.0,28290.0,28314.0,28339.0,28373.0,28403.0,28423.0,28477.0,28587.0,28636.0,28691.0,28719.0,28749.0
5113083,41400.0,41466.0,41495.0,41513.0,41575.0,41613.0,41668.0,41688.0,41750.0,41822.0,41868.0,41924.0,41957.0,42009.0,42138.0,42223.0,42416.0,42659.0,42822.0,42936.0,43014.0,43114.0,43189.0,43281.0,43353.0,43401.0,43565.0,43694.0,43747.0,43807.0,43834.0,43900.0,43936.0,43960.0,43996.0,44046.0,44080.0,44115.0,44161.0,44203.0,44229.0,44282.0,44391.0,44465.0,44549.0,44592.0,44638.0
5113085,49800.0,49866.0,49895.0,49913.0,49975.0,50013.0,50068.0,50088.0,50150.0,50222.0,50268.0,50324.0,50357.0,50409.0,50538.0,50623.0,50816.0,51059.0,51222.0,51336.0,51414.0,51514.0,51589.0,51681.0,51753.0,51801.0,51965.0,52094.0,52147.0,52207.0,52234.0,52300.0,52336.0,52360.0,52396.0,52446.0,52480.0,52515.0,52561.0,52603.0,52629.0,52682.0,52791.0,52865.0,52949.0,52992.0,53038.0
5113087,58800.0,58861.0,58888.0,58905.0,58963.0,59003.0,59060.0,59081.0,59145.0,59219.0,59266.0,59324.0,59355.0,59404.0,59507.0,59574.0,59752.0,60041.0,60235.0,60370.0,60462.0,60561.0,60636.0,60724.0,60795.0,60842.0,61002.0,61123.0,61200.0,61286.0,61313.0,61379.0,61415.0,61438.0,61473.0,61524.0,61558.0,61593.0,61640.0,61683.0,61711.0,61765.0,61875.0,61936.0,62006.0,62042.0,62080.0
5113089,68400.0,68454.0,68478.0,68493.0,68545.0,68581.0,68631.0,68650.0,68707.0,68773.0,68815.0,68867.0,68895.0,68939.0,69048.0,69120.0,69285.0,69511.0,69662.0,69768.0,69840.0,69917.0,69975.0,70047.0,70102.0,70139.0,70264.0,70375.0,70421.0,70472.0,70494.0,70547.0,70576.0,70599.0,70634.0,70679.0,70710.0,70742.0,70784.0,70822.0,70847.0,70898.0,71002.0,71058.0,71122.0,71155.0,71190.0
5113258,28200.0,28288.0,28327.0,28352.0,28435.0,28497.0,28585.0,28618.0,28718.0,28834.0,28908.0,28998.0,29038.0,29101.0,29210.0,29281.0,29457.0,29692.0,29850.0,29960.0,30035.0,30129.0,30200.0,30270.0,30339.0,30385.0,30540.0,30681.0,30738.0,30802.0,30836.0,30921.0,30967.0,30990.0,31025.0,31071.0,31103.0,31135.0,31178.0,31217.0,31243.0,31306.0,31435.0,31508.0,31591.0,31634.0,31678.0
5113260,36600.0,36669.0,36700.0,36719.0,36785.0,36825.0,36882.0,36903.0,36968.0,37043.0,37091.0,37150.0,37186.0,37244.0,37374.0,37460.0,37671.0,37925.0,38095.0,38214.0,38294.0,38388.0,38459.0,38544.0,38613.0,38659.0,38817.0,38937.0,38984.0,39037.0,39060.0,39116.0,39147.0,39170.0,39206.0,39254.0,39286.0,39319.0,39364.0,39404.0,39430.0,39486.0,39600.0,39661.0,39730.0,39766.0,39804.0
5113264,53400.0,53481.0,53517.0,53539.0,53615.0,53653.0,53707.0,53727.0,53788.0,53859.0,53904.0,53958.0,53992.0,54045.0,54164.0,54242.0,54437.0,54676.0,54836.0,54948.0,55024.0,55107.0,55169.0,55253.0,55325.0,55373.0,55538.0,55662.0,55719.0,55783.0,55810.0,55877.0,55913.0,55935.0,55969.0,56019.0,56053.0,56088.0,56135.0,56177.0,56203.0,56260.0,56376.0,56454.0,56543.0,56589.0,56636.0
5113266,62700.0,62766.0,62795.0,62813.0,62875.0,62917.0,62977.0,62999.0,63067.0,63146.0,63197.0,63260.0,63287.0,63331.0,63445.0,63519.0,63704.0,63986.0,64175.0,64307.0,64397.0,64489.0,64558.0,64643.0,64705.0,64746.0,64888.0,65000.0,65049.0,65105.0,65129.0,65189.0,65222.0,65245.0,65281.0,65327.0,65358.0,65390.0,65433.0,65472.0,65497.0,65554.0,65670.0,65733.0,65804.0,65841.0,65879.0
5113268,71100.0,71154.0,71178.0,71193.0,71245.0,71281.0,71331.0,71350.0,71407.0,71473.0,71515.0,71567.0,71595.0,71639.0,71748.0,71820.0,71985.0,72211.0,72362.0,72468.0,72540.0,72617.0,72675.0,72747.0,72802.0,72839.0,72964.0,73075.0,73121.0,73172.0,73194.0,73247.0,73276.0,73299.0,73334.0,73379.0,73410.0,73442.0,73484.0,73522.0,73547.0,73598.0,73702.0,73758.0,73822.0,73855.0,73890.0
5113620,32400.0,32505.0,32552.0,32581.0,32679.0,32731.0,32806.0,32834.0,32918.0,33016.0,33079.0,33155.0,33198.0,33266.0,33396.0,33482.0,33700.0,33980.0,34168.0,34299.0,34389.0,34483.0,34554.0,34639.0,34708.0,34754.0,34909.0,35029.0,35067.0,35109.0,35131.0,35185.0,35214.0,35236.0,35269.0,35314.0,35345.0,35376.0,35418.0,35456.0,35481.0,35533.0,35638.0,35698.0,35766.0,35801.0,35839.0
5113622,40800.0,40866.0,40895.0,40913.0,40975.0,41013.0,41068.0,41088.0,41150.0,41222.0,41268.0,41324.0,41357.0,41409.0,41538.0,41623.0,41816.0,42059.0,42222.0,42336.0,42414.0,42514.0,42589.0,42681.0,42753.0,42801.0,42965.0,43094.0,43147.0,43207.0,43234.0,43300.0,43336.0,43360.0,43396.0,43446.0,43480.0,43515.0,43561.0,43603.0,43629.0,43682.0,43791.0,43865.0,43949.0,43992.0,44038.0
5115765,24300.0,24354.0,24378.0,24393.0,24445.0,24488.0,24549.0,24572.0,24641.0,24721.0,24772.0,24835.0,24870.0,24925.0,25023.0,25088.0,25241.0,25416.0,25534.0,25616.0,25672.0,25761.0,25827.0,25883.0,25937.0,25973.0,26094.0,26210.0,26253.0,26302.0,26323.0,26376.0,26405.0,26424.0,26454.0,26490.0,26514.0,26539.0,26573.0,26603.0,26623.0,26677.0,26787.0,26836.0,26891.0,26919.0,26949.0
5115767,33300.0,33405.0,33452.0,33481.0,33579.0,33631.0,33706.0,33734.0,33818.0,33916.0,33979.0,34055.0,34098.0,34166.0,34296.0,34382.0,34600.0,34880.0,35068.0,35199.0,35289.0,35383.0,35454.0,35539.0,35608.0,35654.0,35809.0,35929.0,35967.0,36009.0,36031.0,36085.0,36114.0,36136.0,36169.0,36214.0,36245.0,36276.0,36318.0,36356.0,36381.0,36433.0,36538.0,36598.0,36666.0,36701.0,36739.0
5115769,42300.0,42366.0,42395.0,42413.0,42475.0,42513.0,42568.0,42588.0,42650.0,42722.0,42768.0,42824.0,42857.0,42909.0,43038.0,43123.0,43316.0,43559.0,43722.0,43836.0,43914.0,44014.0,44089.0,44181.0,44253.0,44301.0,44465.0,44594.0,44647.0,44707.0,44734.0,44800.0,44836.0,44860.0,44896.0,44946.0,44980.0,45015.0,45061.0,45103.0,45129.0,45182.0,45291.0,45365.0,45449.0,45492.0,45538.0
5115771,51000.0,51066.0,51095.0,51113.0,51175.0,51213.0,51268.0,51288.0,51350.0,51422.0,51468.0,51524.0,51557.0,51609.0,51738.0,51823.0,52016.0,52259.0,52422.0,52536.0,52614.0,52714.0,52789.0,52881.0,52953.0,53001.0,53165.0,53294.0,53347.0,53407.0,53434.0,53500.0,53536.0,53560.0,53596.0,53646.0,53680.0,53715.0,53761.0,53803.0,53829.0,53882.0,53991.0,54065.0,54149.0,54192.0,54238.0
5115773,60000.0,60061.0,60088.0,60105.0,60163.0,60203.0,60260.0,60281.0,60345.0,60419.0,60466.0,60524.0,60555.0,60604.0,60707.0,60774.0,60952.0,61241.0,61435.0,61570.0,61662.0,61761.0,61836.0,61924.0,61995.0,62042.0,62202.0,62323.0,62400.0,62486.0,62513.0,62579.0,62615.0,62638.0,62673.0,62724.0,62758.0,62793.0,62840.0,62883.0,62911.0,62965.0,63075.0,63136.0,63206.0,63242.0,63280.0
