tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P
5110581,53400.0,53527.0,53618.0,53696.0,53750.0,53956.0,54108.0,54331.0,54454.0,54548.0,54610.0,54678.0,54741.0,54801.0,54847.0,54910.0,54971.0,55009.0,55112.0,55189.0,55224.0,55254.0,55314.0,55383.0,55447.0,55496.0,55575.0,55644.0,55697.0,55801.0,55844.0,55912.0,55953.0,56032.0,56079.0,56112.0,56159.0,56215.0,56304.0,56385.0,56407.0,56440.0,56472.0,56519.0,56560.0,56629.0,56687.0,56769.0,56822.0,56914.0,56942.0,57000.0,57012.0,57039.0,57068.0,57217.0,57336.0,57393.0,57483.0,57584.0,57640.0,57712.0,57784.0,57834.0,57896.0,57951.0,58039.0,58071.0,58126.0,58214.0
5110583,66000.0,66177.0,66303.0,66393.0,66455.0,66716.0,66908.0,67145.0,67276.0,67376.0,67441.0,67529.0,67609.0,67683.0,67739.0,67814.0,67886.0,67927.0,68033.0,68111.0,68143.0,68171.0,68238.0,68310.0,68378.0,68429.0,68512.0,68578.0,68628.0,68741.0,68786.0,68867.0,68912.0,68997.0,69046.0,69081.0,69130.0,69184.0,69270.0,69351.0,69373.0,69405.0,69436.0,69480.0,69518.0,69583.0,69640.0,69707.0,69751.0,69828.0,69855.0,69911.0,69923.0,69951.0,69970.0,70055.0,70132.0,70177.0,70247.0,70325.0,70369.0,70425.0,70491.0,70537.0,70597.0,70647.0,70724.0,70752.0,70800.0,70877.0
5111606,26400.0,26522.0,26610.0,26690.0,26744.0,26940.0,27084.0,27224.0,27302.0,27382.0,27434.0,27508.0,27576.0,27633.0,27676.0,27734.0,27789.0,27822.0,27915.0,27984.0,28018.0,28047.0,28102.0,28161.0,28215.0,28263.0,28340.0,28396.0,28439.0,28537.0,28581.0,28644.0,28685.0,28763.0,28807.0,28838.0,28881.0,28931.0,29010.0,29105.0,29130.0,29156.0,29180.0,29226.0,29265.0,29332.0,29391.0,29469.0,29520.0,29595.0,29623.0,29680.0,29692.0,29718.0,29746.0,29864.0,29962.0,30007.0,30078.0,30157.0,30202.0,30259.0,30314.0,30352.0,30402.0,30447.0,30545.0,30581.0,30643.0,30740.0
5111608,39600.0,39736.0,39833.0,39932.0,39999.0,40225.0,40392.0,40605.0,40723.0,40813.0,40871.0,40936.0,40996.0,41043.0,41078.0,41132.0,41184.0,41218.0,41291.0,41345.0,41374.0,41399.0,41459.0,41522.0,41581.0,41622.0,41689.0,41753.0,41795.0,41890.0,41928.0,41990.0,42027.0,42098.0,42138.0,42167.0,42205.0,42255.0,42334.0,42406.0,42425.0,42454.0,42482.0,42520.0,42553.0,42609.0,42664.0,42731.0,42774.0,42849.0,42874.0,42924.0,42936.0,42964.0,42986.0,43070.0,43174.0,43231.0,43320.0,43420.0,43472.0,43538.0,43607.0,43655.0,43714.0,43767.0,43845.0,43874.0,43924.0,44002.0
5111610,51600.0,51727.0,51818.0,51896.0,51950.0,52156.0,52308.0,52531.0,52654.0,52748.0,52810.0,52878.0,52941.0,53001.0,53047.0,53110.0,53171.0,53209.0,53312.0,53389.0,53424.0,53454.0,53514.0,53583.0,53647.0,53696.0,53775.0,53844.0,53897.0,54001.0,54044.0,54112.0,54153.0,54232.0,54279.0,54312.0,54359.0,54415.0,54504.0,54585.0,54607.0,54640.0,54672.0,54719.0,54760.0,54829.0,54887.0,54969.0,55022.0,55114.0,55142.0,55200.0,55212.0,55239.0,55268.0,55417.0,55536.0,55593.0,55683.0,55784.0,55840.0,55912.0,55984.0,56034.0,56096.0,56151.0,56239.0,56271.0,56326.0,56414.0
5111612,64200.0,64377.0,64503.0,64593.0,64655.0,64916.0,65108.0,65345.0,65476.0,65576.0,65641.0,65729.0,65809.0,65883.0,65939.0,66014.0,66086.0,66127.0,66233.0,66311.0,66343.0,66371.0,66438.0,66510.0,66578.0,66629.0,66712.0,66778.0,66828.0,66941.0,66986.0,67067.0,67112.0,67197.0,67246.0,67281.0,67330.0,67384.0,67470.0,67551.0,67573.0,67605.0,67636.0,67680.0,67718.0,67783.0,67840.0,67907.0,67951.0,68028.0,68055.0,68111.0,68123.0,68151.0,68170.0,68255.0,68332.0,68377.0,68447.0,68525.0,68569.0,68625.0,68691.0,68737.0,68797.0,68847.0,68924.0,68952.0,69000.0,69077.0
5112164,29400.0,29534.0,29629.0,29772.0,29870.0,30166.0,30385.0,30618.0,30748.0,30868.0,30946.0,31027.0,31101.0,31169.0,31221.0,31284.0,31344.0,31386.0,31484.0,31557.0,31592.0,31622.0,31691.0,31759.0,31822.0,31870.0,31946.0,32004.0,32048.0,32160.0,32203.0,32273.0,32312.0,32387.0,32428.0,32457.0,32508.0,32559.0,32640.0,32744.0,32771.0,32795.0,32818.0,32858.0,32892.0,32950.0,33004.0,33074.0,33120.0,33197.0,33221.0,33270.0,33281.0,33306.0,33327.0,33437.0,33547.0,33595.0,33670.0,33754.0,33799.0,33857.0,33917.0,33959.0,34010.0,34053.0,34143.0,34176.0,34233.0,34323.0
5112166,42000.0,42136.0,42233.0,42332.0,42399.0,42625.0,42792.0,43005.0,43123.0,43213.0,43271.0,43336.0,43396.0,43443.0,43478.0,43532.0,43584.0,43618.0,43691.0,43745.0,43774.0,43799.0,43859.0,43922.0,43981.0,44022.0,44089.0,44153.0,44195.0,44290.0,44328.0,44390.0,44427.0,44498.0,44538.0,44567.0,44605.0,44655.0,44734.0,44806.0,44825.0,44854.0,44882.0,44920.0,44953.0,45009.0,45064.0,45131.0,45174.0,45249.0,45274.0,45324.0,45336.0,45364.0,45386.0,45470.0,45574.0,45631.0,45720.0,45820.0,45872.0,45938.0,46007.0,46055.0,46114.0,46167.0,46245.0,46274.0,46324.0,46402.0
5112168,54000.0,54127.0,54218.0,54296.0,54350.0,54556.0,54708.0,54931.0,55054.0,55148.0,55210.0,55278.0,55341.0,55401.0,55447.0,55510.0,55571.0,55609.0,55712.0,55789.0,55824.0,55854.0,55914.0,55983.0,56047.0,56096.0,56175.0,56244.0,56297.0,56401.0,56444.0,56512.0,56553.0,56632.0,56679.0,56712.0,56759.0,56815.0,56904.0,56985.0,57007.0,57040.0,57072.0,57119.0,57160.0,57229.0,57287.0,57369.0,57422.0,57514.0,57542.0,57600.0,57612.0,57639.0,57668.0,57817.0,57936.0,57993.0,58083.0,58184.0,58240.0,58312.0,58384.0,58434.0,58496.0,58551.0,58639.0,58671.0,58726.0,58814.0
5112170,67200.0,67321.0,67407.0,67474.0,67520.0,67691.0,67817.0,68027.0,68143.0,68234.0,68294.0,68363.0,68426.0,68483.0,68526.0,68579.0,68629.0,68666.0,68750.0,68813.0,68844.0,68870.0,68928.0,68999.0,69066.0,69111.0,69184.0,69238.0,69283.0,69376.0,69416.0,69485.0,69525.0,69602.0,69645.0,69676.0,69720.0,69769.0,69845.0,69917.0,69936.0,69968.0,70000.0,70043.0,70080.0,70142.0,70195.0,70262.0,70306.0,70375.0,70401.0,70454.0,70466.0,70492.0,70510.0,70582.0,70647.0,70685.0,70745.0,70813.0,70850.0,70897.0,70957.0,70998.0,71054.0,71104.0,71170.0,71194.0,71236.0,71301.0
5112172,78000.0,78087.0,78150.0,78208.0,78248.0,78391.0,78496.0,78672.0,78770.0,78849.0,78900.0,78963.0,79021.0,79068.0,79104.0,79148.0,79191.0,79219.0,79282.0,79328.0,79353.0,79375.0,79417.0,79479.0,79537.0,79579.0,79646.0,79702.0,79742.0,79834.0,79869.0,79919.0,79956.0,80027.0,80068.0,80098.0,80134.0,80178.0,80248.0,80314.0,80331.0,80362.0,80391.0,80431.0,80466.0,80525.0,80572.0,80634.0,80674.0,80741.0,80766.0,80818.0,80829.0,80853.0,80870.0,80928.0,80980.0,81013.0,81065.0,81124.0,81156.0,81197.0,81251.0,81288.0,81344.0,81396.0,81456.0,81478.0,81516.0,81575.0
5112735,46800.0,46927.0,47018.0,47096.0,47150.0,47356.0,47508.0,47731.0,47854.0,47948.0,48010.0,48078.0,48141.0,48201.0,48247.0,48310.0,48371.0,48409.0,48512.0,48589.0,48624.0,48654.0,48714.0,48783.0,48847.0,48896.0,48975.0,49044.0,49097.0,49201.0,49244.0,49312.0,49353.0,49432.0,49479.0,49512.0,49559.0,49615.0,49704.0,49785.0,49807.0,49840.0,49872.0,49919.0,49960.0,50029.0,50087.0,50169.0,50222.0,50314.0,50342.0,50400.0,50412.0,50439.0,50468.0,50617.0,50736.0,50793.0,50883.0,50984.0,51040.0,51112.0,51184.0,51234.0,51296.0,51351.0,51439.0,51471.0,51526.0,51614.0
5112739,71400.0,71521.0,71607.0,71674.0,71720.0,71891.0,72017.0,72227.0,72343.0,72434.0,72494.0,72563.0,72626.0,72683.0,72726.0,72779.0,72829.0,72866.0,72950.0,73013.0,73044.0,73070.0,73128.0,73199.0,73266.0,73311.0,73384.0,73438.0,73483.0,73576.0,73616.0,73685.0,73725.0,73802.0,73845.0,73876.0,73920.0,73969.0,74045.0,74117.0,74136.0,74168.0,74200.0,74243.0,74280.0,74342.0,74395.0,74462.0,74506.0,74575.0,74601.0,74654.0,74666.0,74692.0,74710.0,74782.0,74847.0,74885.0,74945.0,75013.0,75050.0,75097.0,75157.0,75198.0,75254.0,75304.0,75370.0,75394.0,75436.0,75501.0
5112826,30000.0,30134.0,30229.0,30372.0,30470.0,30766.0,30985.0,31218.0,31348.0,31468.0,31546.0,31627.0,31701.0,31769.0,31821.0,31884.0,31944.0,31986.0,32084.0,32157.0,32192.0,32222.0,32291.0,32359.0,32422.0,32470.0,32546.0,32604.0,32648.0,32760.0,32803.0,32873.0,32912.0,32987.0,33028.0,33057.0,33108.0,33159.0,33240.0,33344.0,33371.0,33395.0,33418.0,33458.0,33492.0,33550.0,33604.0,33674.0,33720.0,33797.0,33821.0,33870.0,33881.0,33906.0,33927.0,34037.0,34147.0,34195.0,34270.0,34354.0,34399.0,34457.0,34517.0,34559.0,34610.0,34653.0,34743.0,34776.0,34833.0,34923.0
5112828,42600.0,42736.0,42833.0,42932.0,42999.0,43225.0,43392.0,43605.0,43723.0,43813.0,43871.0,43936.0,43996.0,44043.0,44078.0,44132.0,44184.0,44218.0,44291.0,44345.0,44374.0,44399.0,44459.0,44522.0,44581.0,44622.0,44689.0,44753.0,44795.0,44890.0,44928.0,44990.0,45027.0,45098.0,45138.0,45167.0,45205.0,45255.0,45334.0,45406.0,45425.0,45454.0,45482.0,45520.0,45553.0,45609.0,45664.0,45731.0,45774.0,45849.0,45874.0,45924.0,45936.0,45964.0,45986.0,46070.0,46174.0,46231.0,46320.0,46420.0,46472.0,46538.0,46607.0,46655.0,46714.0,46767.0,46845.0,46874.0,46924.0,47002.0
5112830,54600.0,54727.0,54818.0,54896.0,54950.0,55156.0,55308.0,55531.0,55654.0,55748.0,55810.0,55878.0,55941.0,56001.0,56047.0,56110.0,56171.0,56209.0,56312.0,56389.0,56424.0,56454.0,56514.0,56583.0,56647.0,56696.0,56775.0,56844.0,56897.0,57001.0,57044.0,57112.0,57153.0,57232.0,57279.0,57312.0,57359.0,57415.0,57504.0,57585.0,57607.0,57640.0,57672.0,57719.0,57760.0,57829.0,57887.0,57969.0,58022.0,58114.0,58142.0,58200.0,58212.0,58239.0,58268.0,58417.0,58536.0,58593.0,58683.0,58784.0,58840.0,58912.0,58984.0,59034.0,59096.0,59151.0,59239.0,59271.0,59326.0,59414.0
5112832,67800.0,67921.0,68007.0,68074.0,68120.0,68291.0,68417.0,68627.0,68743.0,68834.0,68894.0,68963.0,69026.0,69083.0,69126.0,69179.0,69229.0,69266.0,69350.0,69413.0,69444.0,69470.0,69528.0,69599.0,69666.0,69711.0,69784.0,69838.0,69883.0,69976.0,70016.0,70085.0,70125.0,70202.0,70245.0,70276.0,70320.0,70369.0,70445.0,70517.0,70536.0,70568.0,70600.0,70643.0,70680.0,70742.0,70795.0,70862.0,70906.0,70975.0,71001.0,71054.0,71066.0,71092.0,71110.0,71182.0,71247.0,71285.0,71345.0,71413.0,71450.0,71497.0,71557.0,71598.0,71654.0,71704.0,71770.0,71794.0,71836.0,71901.0
5113424,31200.0,31401.0,31544.0,31735.0,31865.0,32255.0,32542.0,32786.0,32922.0,33024.0,33090.0,33160.0,33223.0,33267.0,33301.0,33355.0,33406.0,33442.0,33511.0,33562.0,33595.0,33623.0,33688.0,33749.0,33806.0,33839.0,33893.0,33947.0,33989.0,34084.0,34121.0,34162.0,34199.0,34271.0,34308.0,34334.0,34374.0,34418.0,34487.0,34553.0,34570.0,34595.0,34619.0,34658.0,34692.0,34750.0,34797.0,34856.0,34894.0,34962.0,34986.0,35036.0,35048.0,35074.0,35096.0,35179.0,35257.0,35307.0,35385.0,35473.0,35517.0,35574.0,35638.0,35683.0,35736.0,35781.0,35858.0,35886.0,35935.0,36012.0
5113426,43800.0,43936.0,44033.0,44132.0,44199.0,44425.0,44592.0,44805.0,44923.0,45013.0,45071.0,45136.0,45196.0,45243.0,45278.0,45332.0,45384.0,45418.0,45491.0,45545.0,45574.0,45599.0,45659.0,45722.0,45781.0,45822.0,45889.0,45953.0,45995.0,46090.0,46128.0,46190.0,46227.0,46298.0,46338.0,46367.0,46405.0,46455.0,46534.0,46606.0,46625.0,46654.0,46682.0,46720.0,46753.0,46809.0,46864.0,46931.0,46974.0,47049.0,47074.0,47124.0,47136.0,47164.0,47186.0,47270.0,47374.0,47431.0,47520.0,47620.0,47672.0,47738.0,47807.0,47855.0,47914.0,47967.0,48045.0,48074.0,48124.0,48202.0
5113428,55800.0,55927.0,56018.0,56096.0,56150.0,56356.0,56508.0,56731.0,56854.0,56948.0,57010.0,57078.0,57141.0,57201.0,57247.0,57310.0,57371.0,57409.0,57512.0,57589.0,57624.0,57654.0,57714.0,57783.0,57847.0,57896.0,57975.0,58044.0,58097.0,58201.0,58244.0,58312.0,58353.0,58432.0,58479.0,58512.0,58559.0,58615.0,58704.0,58785.0,58807.0,58840.0,58872.0,58919.0,58960.0,59029.0,59087.0,59169.0,59222.0,59314.0,59342.0,59400.0,59412.0,59439.0,59468.0,59617.0,59736.0,59793.0,59883.0,59984.0,60040.0,60112.0,60184.0,60234.0,60296.0,60351.0,60439.0,60471.0,60526.0,60614.0
5113430,69000.0,69121.0,69207.0,69274.0,69320.0,69491.0,69617.0,69827.0,69943.0,70034.0,70094.0,70163.0,70226.0,70283.0,70326.0,70379.0,70429.0,70466.0,70550.0,70613.0,70644.0,70670.0,70728.0,70799.0,70866.0,70911.0,70984.0,71038.0,71083.0,71176.0,71216.0,71285.0,71325.0,71402.0,71445.0,71476.0,71520.0,71569.0,71645.0,71717.0,71736.0,71768.0,71800.0,71843.0,71880.0,71942.0,71995.0,72062.0,72106.0,72175.0,72201.0,72254.0,72266.0,72292.0,72310.0,72382.0,72447.0,72485.0,72545.0,72613.0,72650.0,72697.0,72757.0,72798.0,72854.0,72904.0,72970.0,72994.0,73036.0,73101.0
5113432,79200.0,79287.0,79350.0,79408.0,79448.0,79591.0,79696.0,79872.0,79970.0,80049.0,80100.0,80163.0,80221.0,80268.0,80304.0,80348.0,80391.0,80419.0,80482.0,80528.0,80553.0,80575.0,80617.0,80679.0,80737.0,80779.0,80846.0,80902.0,80942.0,81034.0,81069.0,81119.0,81156.0,81227.0,81268.0,81298.0,81334.0,81378.0,81448.0,81514.0,81531.0,81562.0,81591.0,81631.0,81666.0,81725.0,81772.0,81834.0,81874.0,81941.0,81966.0,82018.0,82029.0,82053.0,82070.0,82128.0,82180.0,82213.0,82265.0,82324.0,82356.0,82397.0,82451.0,82488.0,82544.0,82596.0,82656.0,82678.0,82716.0,82775.0
5113606,27600.0,27734.0,27829.0,27972.0,28070.0,28366.0,28585.0,28818.0,28948.0,29068.0,29146.0,29227.0,29301.0,29369.0,29421.0,29484.0,29544.0,29586.0,29684.0,29757.0,29792.0,29822.0,29891.0,29959.0,30022.0,30070.0,30146.0,30204.0,30248.0,30360.0,30403.0,30473.0,30512.0,30587.0,30628.0,30657.0,30708.0,30759.0,30840.0,30944.0,30971.0,30995.0,31018.0,31058.0,31092.0,31150.0,31204.0,31274.0,31320.0,31397.0,31421.0,31470.0,31481.0,31506.0,31527.0,31637.0,31747.0,31795.0,31870.0,31954.0,31999.0,32057.0,32117.0,32159.0,32210.0,32253.0,32343.0,32376.0,32433.0,32523.0
5113608,40800.0,40936.0,41033.0,41132.0,41199.0,41425.0,41592.0,41805.0,41923.0,42013.0,42071.0,42136.0,42196.0,42243.0,42278.0,42332.0,42384.0,42418.0,42491.0,42545.0,42574.0,42599.0,42659.0,42722.0,42781.0,42822.0,42889.0,42953.0,42995.0,43090.0,43128.0,43190.0,43227.0,43298.0,43338.0,43367.0,43405.0,43455.0,43534.0,43606.0,43625.0,43654.0,43682.0,43720.0,43753.0,43809.0,43864.0,43931.0,43974.0,44049.0,44074.0,44124.0,44136.0,44164.0,44186.0,44270.0,44374.0,44431.0,44520.0,44620.0,44672.0,44738.0,44807.0,44855.0,44914.0,44967.0,45045.0,45074.0,45124.0,45202.0
5113610,52800.0,52927.0,53018.0,53096.0,53150.0,53356.0,53508.0,53731.0,53854.0,53948.0,54010.0,54078.0,54141.0,54201.0,54247.0,54310.0,54371.0,54409.0,54512.0,54589.0,54624.0,54654.0,54714.0,54783.0,54847.0,54896.0,54975.0,55044.0,55097.0,55201.0,55244.0,55312.0,55353.0,55432.0,55479.0,55512.0,55559.0,55615.0,55704.0,55785.0,55807.0,55840.0,55872.0,55919.0,55960.0,56029.0,56087.0,56169.0,56222.0,56314.0,56342.0,56400.0,56412.0,56439.0,56468.0,56617.0,56736.0,56793.0,56883.0,56984.0,57040.0,57112.0,57184.0,57234.0,57296.0,57351.0,57439.0,57471.0,57526.0,57614.0
5113612,65400.0,65577.0,65703.0,65793.0,65855.0,66116.0,66308.0,66545.0,66676.0,66776.0,66841.0,66929.0,67009.0,67083.0,67139.0,67214.0,67286.0,67327.0,67433.0,67511.0,67543.0,67571.0,67638.0,67710.0,67778.0,67829.0,67912.0,67978.0,68028.0,68141.0,68186.0,68267.0,68312.0,68397.0,68446.0,68481.0,68530.0,68584.0,68670.0,68751.0,68773.0,68805.0,68836.0,68880.0,68918.0,68983.0,69040.0,69107.0,69151.0,69228.0,69255.0,69311.0,69323.0,69351.0,69370.0,69455.0,69532.0,69577.0,69647.0,69725.0,69769.0,69825.0,69891.0,69937.0,69997.0,70047.0,70124.0,70152.0,70200.0,70277.0
5113748,25800.0,25922.0,26010.0,26090.0,26144.0,26340.0,26484.0,26624.0,26702.0,26782.0,26834.0,26908.0,26976.0,27033.0,27076.0,27134.0,27189.0,27222.0,27315.0,27384.0,27418.0,27447.0,27502.0,27561.0,27615.0,27663.0,27740.0,27796.0,27839.0,27937.0,27981.0,28044.0,28085.0,28163.0,28207.0,28238.0,28281.0,28331.0,28410.0,28505.0,28530.0,28556.0,28580.0,28626.0,28665.0,28732.0,28791.0,28869.0,28920.0,28995.0,29023.0,29080.0,29092.0,29118.0,29146.0,29264.0,29362.0,29407.0,29478.0,29557.0,29602.0,29659.0,29714.0,29752.0,29802.0,29847.0,29945.0,29981.0,30043.0,30140.0
5113750,38400.0,38536.0,38633.0,38732.0,38799.0,39025.0,39192.0,39405.0,39523.0,39613.0,39671.0,39736.0,39796.0,39843.0,39878.0,39932.0,39984.0,40018.0,40091.0,40145.0,40174.0,40199.0,40259.0,40322.0,40381.0,40422.0,40489.0,40553.0,40595.0,40690.0,40728.0,40790.0,40827.0,40898.0,40938.0,40967.0,41005.0,41055.0,41134.0,41206.0,41225.0,41254.0,41282.0,41320.0,41353.0,41409.0,41464.0,41531.0,41574.0,41649.0,41674.0,41724.0,41736.0,41764.0,41786.0,41870.0,41974.0,42031.0,42120.0,42220.0,42272.0,42338.0,42407.0,42455.0,42514.0,42567.0,42645.0,42674.0,42724.0,42802.0
5114158,33600.0,33801.0,33944.0,34135.0,34265.0,34655.0,34942.0,35186.0,35322.0,35424.0,35490.0,35560.0,35623.0,35667.0,35701.0,35755.0,35806.0,35842.0,35911.0,35962.0,35995.0,36023.0,36088.0,36149.0,36206.0,36239.0,36293.0,36347.0,36389.0,36484.0,36521.0,36562.0,36599.0,36671.0,36708.0,36734.0,36774.0,36818.0,36887.0,36953.0,36970.0,36995.0,37019.0,37058.0,37092.0,37150.0,37197.0,37256.0,37294.0,37362.0,37386.0,37436.0,37448.0,37474.0,37496.0,37579.0,37657.0,37707.0,37785.0,37873.0,37917.0,37974.0,38038.0,38083.0,38136.0,38181.0,38258.0,38286.0,38335.0,38412.0
5114160,45600.0,45727.0,45818.0,45896.0,45950.0,46156.0,46308.0,46531.0,46654.0,46748.0,46810.0,46878.0,46941.0,47001.0,47047.0,47110.0,47171.0,47209.0,47312.0,47389.0,47424.0,47454.0,47514.0,47583.0,47647.0,47696.0,47775.0,47844.0,47897.0,48001.0,48044.0,48112.0,48153.0,48232.0,48279.0,48312.0,48359.0,48415.0,48504.0,48585.0,48607.0,48640.0,48672.0,48719.0,48760.0,48829.0,48887.0,48969.0,49022.0,49114.0,49142.0,49200.0,49212.0,49239.0,49268.0,49417.0,49536.0,49593.0,49683.0,49784.0,49840.0,49912.0,49984.0,50034.0,50096.0,50151.0,50239.0,50271.0,50326.0,50414.0
5114162,57600.0,57779.0,57907.0,57988.0,58044.0,58269.0,58435.0,58678.0,58813.0,58916.0,58983.0,59066.0,59141.0,59208.0,59258.0,59326.0,59391.0,59440.0,59524.0,59586.0,59617.0,59643.0,59701.0,59778.0,59850.0,59903.0,59988.0,60057.0,60105.0,60225.0,60273.0,60349.0,60391.0,60471.0,60521.0,60556.0,60606.0,60662.0,60749.0,60830.0,60852.0,60883.0,60917.0,60967.0,61010.0,61084.0,61142.0,61226.0,61280.0,61389.0,61418.0,61478.0,61490.0,61518.0,61542.0,61705.0,61826.0,61876.0,61955.0,62043.0,62095.0,62161.0,62239.0,62293.0,62354.0,62407.0,62494.0,62526.0,62581.0,62667.0
5114164,70200.0,70321.0,70407.0,70474.0,70520.0,70691.0,70817.0,71027.0,71143.0,71234.0,71294.0,71363.0,71426.0,71483.0,71526.0,71579.0,71629.0,71666.0,71750.0,71813.0,71844.0,71870.0,71928.0,71999.0,72066.0,72111.0,72184.0,72238.0,72283.0,72376.0,72416.0,72485.0,72525.0,72602.0,72645.0,72676.0,72720.0,72769.0,72845.0,72917.0,72936.0,72968.0,73000.0,73043.0,73080.0,73142.0,73195.0,73262.0,73306.0,73375.0,73401.0,73454.0,73466.0,73492.0,73510.0,73582.0,73647.0,73685.0,73745.0,73813.0,73850.0,73897.0,73957.0,73998.0,74054.0,74104.0,74170.0,74194.0,74236.0,74301.0
5114166,80400.0,80487.0,80550.0,80608.0,80648.0,80791.0,80896.0,81072.0,81170.0,81249.0,81300.0,81363.0,81421.0,81468.0,81504.0,81548.0,81591.0,81619.0,81682.0,81728.0,81753.0,81775.0,81817.0,81879.0,81937.0,81979.0,82046.0,82102.0,82142.0,82234.0,82269.0,82319.0,82356.0,82427.0,82468.0,82498.0,82534.0,82578.0,82648.0,82714.0,82731.0,82762.0,82791.0,82831.0,82866.0,82925.0,82972.0,83034.0,83074.0,83141.0,83166.0,83218.0,83229.0,83253.0,83270.0,83328.0,83380.0,83413.0,83465.0,83524.0,83556.0,83597.0,83651.0,83688.0,83744.0,83796.0,83856.0,83878.0,83916.0,83975.0
5114205,24000.0,24122.0,24210.0,24290.0,24344.0,24540.0,24684.0,24824.0,24902.0,24982.0,25034.0,25108.0,25176.0,25233.0,25276.0,25334.0,25389.0,25422.0,25515.0,25584.0,25618.0,25647.0,25702.0,25761.0,25815.0,25863.0,25940.0,25996.0,26039.0,26137.0,26181.0,26244.0,26285.0,26363.0,26407.0,26438.0,26481.0,26531.0,26610.0,26705.0,26730.0,26756.0,26780.0,26826.0,26865.0,26932.0,26991.0,27069.0,27120.0,27195.0,27223.0,27280.0,27292.0,27318.0,27346.0,27464.0,27562.0,27607.0,27678.0,27757.0,27802.0,27859.0,27914.0,27952.0,28002.0,28047.0,28145.0,28181.0,28243.0,28340.0
5114207,36600.0,36755.0,36866.0,37016.0,37118.0,37399.0,37607.0,37826.0,37947.0,38033.0,38089.0,38152.0,38210.0,38256.0,38291.0,38340.0,38386.0,38412.0,38489.0,38547.0,38574.0,38597.0,38666.0,38724.0,38778.0,38816.0,38877.0,38922.0,38961.0,39050.0,39082.0,39120.0,39151.0,39210.0,39247.0,39273.0,39313.0,39352.0,39414.0,39479.0,39496.0,39520.0,39541.0,39577.0,39608.0,39662.0,39706.0,39764.0,39802.0,39874.0,39897.0,39944.0,39955.0,39980.0,39999.0,40081.0,40162.0,40217.0,40303.0,40398.0,40449.0,40514.0,40575.0,40618.0,40669.0,40716.0,40789.0,40816.0,40862.0,40935.0
5114209,48600.0,48727.0,48818.0,48896.0,48950.0,49156.0,49308.0,49531.0,49654.0,49748.0,49810.0,49878.0,49941.0,50001.0,50047.0,50110.0,50171.0,50209.0,50312.0,50389.0,50424.0,50454.0,50514.0,50583.0,50647.0,50696.0,50775.0,50844.0,50897.0,51001.0,51044.0,51112.0,51153.0,51232.0,51279.0,51312.0,51359.0,51415.0,51504.0,51585.0,51607.0,51640.0,51672.0,51719.0,51760.0,51829.0,51887.0,51969.0,52022.0,52114.0,52142.0,52200.0,52212.0,52239.0,52268.0,52417.0,52536.0,52593.0,52683.0,52784.0,52840.0,52912.0,52984.0,53034.0,53096.0,53151.0,53239.0,53271.0,53326.0,53414.0
5114211,61200.0,61401.0,61544.0,61635.0,61697.0,61974.0,62179.0,62437.0,62580.0,62688.0,62758.0,62843.0,62921.0,62993.0,63048.0,63122.0,63192.0,63233.0,63329.0,63401.0,63439.0,63471.0,63521.0,63603.0,63679.0,63737.0,63830.0,63901.0,63959.0,64077.0,64123.0,64202.0,64247.0,64332.0,64383.0,64420.0,64470.0,64534.0,64635.0,64718.0,64740.0,64774.0,64811.0,64863.0,64908.0,64983.0,65039.0,65120.0,65173.0,65287.0,65316.0,65375.0,65387.0,65413.0,65433.0,65621.0,65726.0,65777.0,65857.0,65947.0,65992.0,66049.0,66120.0,66169.0,66230.0,66284.0,66365.0,66395.0,66446.0,66528.0
5114213,73200.0,73321.0,73407.0,73474.0,73520.0,73691.0,73817.0,74027.0,74143.0,74234.0,74294.0,74363.0,74426.0,74483.0,74526.0,74579.0,74629.0,74666.0,74750.0,74813.0,74844.0,74870.0,74928.0,74999.0,75066.0,75111.0,75184.0,75238.0,75283.0,75376.0,75416.0,75485.0,75525.0,75602.0,75645.0,75676.0,75720.0,75769.0,75845.0,75917.0,75936.0,75968.0,76000.0,76043.0,76080.0,76142.0,76195.0,76262.0,76306.0,76375.0,76401.0,76454.0,76466.0,76492.0,76510.0,76582.0,76647.0,76685.0,76745.0,76813.0,76850.0,76897.0,76957.0,76998.0,77054.0,77104.0,77170.0,77194.0,77236.0,77301.0
