tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P
5114746,38400.0,38471.0,38510.0,38555.0,38592.0,38657.0,38946.0,39058.0,39205.0,39325.0,39414.0,39463.0,39489.0,39542.0,39616.0,39692.0,39750.0,39802.0,39874.0,39932.0,39970.0,40065.0,40088.0,40190.0,40254.0,40281.0,40344.0,40384.0,40448.0,40468.0,40502.0,40538.0,40589.0,40629.0,40676.0,40712.0,40767.0,40803.0,40840.0,40878.0,40958.0,41016.0,41064.0,41097.0,41162.0,41225.0,41281.0,41333.0,41394.0,41452.0,41532.0,41609.0,41692.0,41807.0,41854.0,41929.0,41991.0,42091.0,42136.0,42190.0,42228.0,42269.0,42303.0,42327.0,42392.0,42461.0,42484.0,42559.0,42610.0,42633.0,42697.0,42728.0,42756.0
5114748,50400.0,50477.0,50520.0,50570.0,50611.0,50685.0,50935.0,51049.0,51199.0,51325.0,51415.0,51465.0,51495.0,51555.0,51638.0,51715.0,51777.0,51833.0,51913.0,51979.0,52024.0,52127.0,52152.0,52262.0,52334.0,52365.0,52436.0,52479.0,52549.0,52573.0,52613.0,52659.0,52715.0,52772.0,52820.0,52856.0,52911.0,52952.0,52994.0,53034.0,53118.0,53179.0,53229.0,53263.0,53341.0,53416.0,53473.0,53526.0,53588.0,53647.0,53728.0,53806.0,53890.0,54007.0,54060.0,54143.0,54213.0,54325.0,54375.0,54435.0,54478.0,54523.0,54561.0,54588.0,54661.0,54739.0,54765.0,54844.0,54898.0,54922.0,54989.0,55022.0,55053.0
5115933,45600.0,45677.0,45720.0,45770.0,45811.0,45885.0,46135.0,46249.0,46399.0,46525.0,46615.0,46665.0,46695.0,46755.0,46838.0,46915.0,46977.0,47033.0,47113.0,47179.0,47224.0,47327.0,47352.0,47462.0,47534.0,47565.0,47636.0,47679.0,47749.0,47773.0,47813.0,47859.0,47915.0,47972.0,48020.0,48056.0,48111.0,48152.0,48194.0,48234.0,48318.0,48379.0,48429.0,48463.0,48541.0,48616.0,48673.0,48726.0,48788.0,48847.0,48928.0,49006.0,49090.0,49207.0,49260.0,49343.0,49413.0,49525.0,49575.0,49635.0,49678.0,49723.0,49761.0,49788.0,49861.0,49939.0,49965.0,50044.0,50098.0,50122.0,50189.0,50222.0,50253.0
5115935,57600.0,57689.0,57738.0,57803.0,57856.0,57951.0,58278.0,58389.0,58535.0,58678.0,58766.0,58814.0,58847.0,58914.0,59006.0,59091.0,59150.0,59202.0,59277.0,59339.0,59380.0,59476.0,59499.0,59601.0,59675.0,59706.0,59779.0,59824.0,59897.0,59923.0,59966.0,60016.0,60078.0,60126.0,60176.0,60214.0,60271.0,60310.0,60351.0,60393.0,60481.0,60544.0,60597.0,60633.0,60733.0,60830.0,60883.0,60932.0,60989.0,61044.0,61119.0,61192.0,61271.0,61380.0,61434.0,61519.0,61587.0,61696.0,61745.0,61804.0,61846.0,61890.0,61928.0,61955.0,62025.0,62104.0,62130.0,62206.0,62258.0,62281.0,62346.0,62378.0,62407.0
5115944,25200.0,25257.0,25288.0,25322.0,25350.0,25401.0,25573.0,25641.0,25731.0,25844.0,25914.0,25952.0,25973.0,26016.0,26068.0,26122.0,26160.0,26194.0,26239.0,26276.0,26300.0,26373.0,26391.0,26468.0,26513.0,26532.0,26576.0,26610.0,26665.0,26685.0,26719.0,26777.0,26819.0,26856.0,26895.0,26925.0,26971.0,27003.0,27036.0,27070.0,27142.0,27194.0,27238.0,27268.0,27322.0,27375.0,27419.0,27459.0,27506.0,27551.0,27613.0,27673.0,27738.0,27830.0,27880.0,27959.0,28021.0,28121.0,28166.0,28220.0,28258.0,28298.0,28332.0,28356.0,28421.0,28481.0,28501.0,28579.0,28633.0,28657.0,28724.0,28757.0,28786.0
5116456,28800.0,28886.0,28934.0,28986.0,29029.0,29106.0,29471.0,29556.0,29667.0,29822.0,29912.0,29962.0,29991.0,30049.0,30121.0,30187.0,30244.0,30296.0,30358.0,30408.0,30449.0,30538.0,30560.0,30655.0,30716.0,30742.0,30803.0,30840.0,30899.0,30935.0,30996.0,31058.0,31102.0,31143.0,31184.0,31215.0,31263.0,31302.0,31342.0,31382.0,31466.0,31527.0,31578.0,31612.0,31680.0,31746.0,31796.0,31842.0,31896.0,31948.0,32019.0,32088.0,32162.0,32266.0,32317.0,32398.0,32454.0,32544.0,32584.0,32633.0,32668.0,32705.0,32736.0,32758.0,32817.0,32880.0,32901.0,32970.0,33017.0,33038.0,33097.0,33126.0,33151.0
5116458,39600.0,39671.0,39710.0,39755.0,39792.0,39857.0,40146.0,40258.0,40405.0,40525.0,40614.0,40663.0,40689.0,40742.0,40816.0,40892.0,40950.0,41002.0,41074.0,41132.0,41170.0,41265.0,41288.0,41390.0,41454.0,41481.0,41544.0,41584.0,41648.0,41668.0,41702.0,41738.0,41789.0,41829.0,41876.0,41912.0,41967.0,42003.0,42040.0,42078.0,42158.0,42216.0,42264.0,42297.0,42362.0,42425.0,42481.0,42533.0,42594.0,42652.0,42732.0,42809.0,42892.0,43007.0,43054.0,43129.0,43191.0,43291.0,43336.0,43390.0,43428.0,43469.0,43503.0,43527.0,43592.0,43661.0,43684.0,43759.0,43810.0,43833.0,43897.0,43928.0,43956.0
5116460,51600.0,51677.0,51720.0,51770.0,51811.0,51885.0,52135.0,52249.0,52399.0,52525.0,52615.0,52665.0,52695.0,52755.0,52838.0,52915.0,52977.0,53033.0,53113.0,53179.0,53224.0,53327.0,53352.0,53462.0,53534.0,53565.0,53636.0,53679.0,53749.0,53773.0,53813.0,53859.0,53915.0,53972.0,54020.0,54056.0,54111.0,54152.0,54194.0,54234.0,54318.0,54379.0,54429.0,54463.0,54541.0,54616.0,54673.0,54726.0,54788.0,54847.0,54928.0,55006.0,55090.0,55207.0,55260.0,55343.0,55413.0,55525.0,55575.0,55635.0,55678.0,55723.0,55761.0,55788.0,55861.0,55939.0,55965.0,56044.0,56098.0,56122.0,56189.0,56222.0,56253.0
5116462,63000.0,63089.0,63138.0,63203.0,63256.0,63351.0,63678.0,63789.0,63935.0,64078.0,64166.0,64214.0,64247.0,64314.0,64406.0,64491.0,64550.0,64602.0,64677.0,64739.0,64780.0,64876.0,64899.0,65001.0,65075.0,65106.0,65179.0,65224.0,65297.0,65323.0,65366.0,65416.0,65478.0,65526.0,65576.0,65614.0,65671.0,65710.0,65751.0,65793.0,65881.0,65944.0,65997.0,66033.0,66133.0,66230.0,66283.0,66332.0,66389.0,66444.0,66519.0,66592.0,66671.0,66780.0,66834.0,66919.0,66987.0,67096.0,67145.0,67204.0,67246.0,67290.0,67328.0,67355.0,67425.0,67504.0,67530.0,67606.0,67658.0,67681.0,67746.0,67778.0,67807.0
5116464,73800.0,73884.0,73931.0,73973.0,74007.0,74069.0,74359.0,74456.0,74584.0,74707.0,74784.0,74826.0,74850.0,74898.0,74972.0,75025.0,75071.0,75112.0,75166.0,75211.0,75242.0,75320.0,75339.0,75421.0,75470.0,75491.0,75539.0,75568.0,75616.0,75634.0,75664.0,75693.0,75735.0,75774.0,75820.0,75855.0,75909.0,75942.0,75977.0,76012.0,76086.0,76140.0,76185.0,76215.0,76272.0,76328.0,76373.0,76414.0,76462.0,76508.0,76571.0,76632.0,76698.0,76790.0,76838.0,76913.0,76972.0,77066.0,77108.0,77159.0,77195.0,77233.0,77265.0,77288.0,77349.0,77426.0,77452.0,77525.0,77575.0,77597.0,77659.0,77689.0,77717.0
5116466,82800.0,82866.0,82902.0,82939.0,82970.0,83025.0,83236.0,83340.0,83477.0,83575.0,83640.0,83675.0,83698.0,83744.0,83802.0,83850.0,83888.0,83923.0,83969.0,84007.0,84035.0,84107.0,84124.0,84200.0,84244.0,84263.0,84306.0,84338.0,84389.0,84408.0,84439.0,84469.0,84511.0,84548.0,84594.0,84629.0,84683.0,84717.0,84753.0,84788.0,84862.0,84916.0,84961.0,84992.0,85042.0,85090.0,85131.0,85169.0,85213.0,85255.0,85313.0,85369.0,85430.0,85516.0,85560.0,85630.0,85683.0,85767.0,85805.0,85850.0,85882.0,85916.0,85945.0,85966.0,86021.0,86088.0,86110.0,86175.0,86219.0,86239.0,86294.0,86321.0,86345.0
5116818,23400.0,23457.0,23488.0,23522.0,23550.0,23601.0,23773.0,23841.0,23931.0,24044.0,24114.0,24152.0,24173.0,24216.0,24268.0,24322.0,24360.0,24394.0,24439.0,24476.0,24500.0,24573.0,24591.0,24668.0,24713.0,24732.0,24776.0,24810.0,24865.0,24885.0,24919.0,24977.0,25019.0,25056.0,25095.0,25125.0,25171.0,25203.0,25236.0,25270.0,25342.0,25394.0,25438.0,25468.0,25522.0,25575.0,25619.0,25659.0,25706.0,25751.0,25813.0,25873.0,25938.0,26030.0,26080.0,26159.0,26221.0,26321.0,26366.0,26420.0,26458.0,26498.0,26532.0,26556.0,26621.0,26681.0,26701.0,26779.0,26833.0,26857.0,26924.0,26957.0,26986.0
5116820,33600.0,33686.0,33734.0,33786.0,33829.0,33906.0,34271.0,34356.0,34467.0,34622.0,34712.0,34762.0,34791.0,34849.0,34921.0,34987.0,35044.0,35096.0,35158.0,35208.0,35249.0,35338.0,35360.0,35455.0,35516.0,35542.0,35603.0,35640.0,35699.0,35735.0,35796.0,35858.0,35902.0,35943.0,35984.0,36015.0,36063.0,36102.0,36142.0,36182.0,36266.0,36327.0,36378.0,36412.0,36480.0,36546.0,36596.0,36642.0,36696.0,36748.0,36819.0,36888.0,36962.0,37066.0,37117.0,37198.0,37254.0,37344.0,37384.0,37433.0,37468.0,37505.0,37536.0,37558.0,37617.0,37680.0,37701.0,37770.0,37817.0,37838.0,37897.0,37926.0,37951.0
5116822,44400.0,44477.0,44520.0,44570.0,44611.0,44685.0,44935.0,45049.0,45199.0,45325.0,45415.0,45465.0,45495.0,45555.0,45638.0,45715.0,45777.0,45833.0,45913.0,45979.0,46024.0,46127.0,46152.0,46262.0,46334.0,46365.0,46436.0,46479.0,46549.0,46573.0,46613.0,46659.0,46715.0,46772.0,46820.0,46856.0,46911.0,46952.0,46994.0,47034.0,47118.0,47179.0,47229.0,47263.0,47341.0,47416.0,47473.0,47526.0,47588.0,47647.0,47728.0,47806.0,47890.0,48007.0,48060.0,48143.0,48213.0,48325.0,48375.0,48435.0,48478.0,48523.0,48561.0,48588.0,48661.0,48739.0,48765.0,48844.0,48898.0,48922.0,48989.0,49022.0,49053.0
5116824,56400.0,56489.0,56538.0,56603.0,56656.0,56751.0,57078.0,57189.0,57335.0,57478.0,57566.0,57614.0,57647.0,57714.0,57806.0,57891.0,57950.0,58002.0,58077.0,58139.0,58180.0,58276.0,58299.0,58401.0,58475.0,58506.0,58579.0,58624.0,58697.0,58723.0,58766.0,58816.0,58878.0,58926.0,58976.0,59014.0,59071.0,59110.0,59151.0,59193.0,59281.0,59344.0,59397.0,59433.0,59533.0,59630.0,59683.0,59732.0,59789.0,59844.0,59919.0,59992.0,60071.0,60180.0,60234.0,60319.0,60387.0,60496.0,60545.0,60604.0,60646.0,60690.0,60728.0,60755.0,60825.0,60904.0,60930.0,61006.0,61058.0,61081.0,61146.0,61178.0,61207.0
5116826,68400.0,68489.0,68538.0,68603.0,68656.0,68751.0,69078.0,69189.0,69335.0,69478.0,69566.0,69614.0,69647.0,69714.0,69806.0,69891.0,69950.0,70002.0,70077.0,70139.0,70180.0,70276.0,70299.0,70401.0,70475.0,70506.0,70579.0,70624.0,70697.0,70723.0,70766.0,70816.0,70878.0,70926.0,70976.0,71014.0,71071.0,71110.0,71151.0,71193.0,71281.0,71344.0,71397.0,71433.0,71533.0,71630.0,71683.0,71732.0,71789.0,71844.0,71919.0,71992.0,72071.0,72180.0,72234.0,72319.0,72387.0,72496.0,72545.0,72604.0,72646.0,72690.0,72728.0,72755.0,72825.0,72904.0,72930.0,73006.0,73058.0,73081.0,73146.0,73178.0,73207.0
