tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P,077_P,078_P,079_P,080_P,081_P
5106920,45360.0,45461.0,45527.0,45560.0,45625.0,45812.0,45870.0,45936.0,45970.0,46011.0,46050.0,46093.0,46133.0,46190.0,46226.0,46291.0,46345.0,46393.0,46447.0,46486.0,46523.0,46599.0,46671.0,46722.0,46777.0,46843.0,46925.0,46960.0,46992.0,47035.0,47124.0,47203.0,47307.0,47364.0,47503.0,47676.0,47898.0,48043.0,48283.0,48388.0,48467.0,48565.0,48644.0,48697.0,48786.0,48816.0,48900.0,48995.0,49102.0,49129.0,49238.0,49289.0,49350.0,49399.0,49451.0,49484.0,49551.0,49672.0,49822.0,49905.0,49963.0,50028.0,50093.0,50134.0,50226.0,50290.0,50327.0,50353.0,50385.0,50431.0,50469.0,50544.0,50628.0,50684.0,50734.0,50768.0,50807.0,50841.0,50918.0,50937.0,51066.0
5107453,55200.0,55311.0,55376.0,55409.0,55474.0,55688.0,55745.0,55810.0,55843.0,55884.0,55922.0,55964.0,55999.0,56050.0,56082.0,56139.0,56187.0,56230.0,56277.0,56314.0,56349.0,56421.0,56491.0,56541.0,56594.0,56681.0,56789.0,56824.0,56856.0,56897.0,56981.0,57056.0,57164.0,57223.0,57375.0,57549.0,57792.0,57951.0,58214.0,58313.0,58387.0,58478.0,58556.0,58608.0,58696.0,58732.0,58859.0,59003.0,59164.0,59205.0,59313.0,59363.0,59420.0,59471.0,59525.0,59552.0,59608.0,59710.0,59862.0,59984.0,60065.0,60157.0,60249.0,60288.0,60375.0,60436.0,60471.0,60497.0,60529.0,60575.0,60613.0,60688.0,60772.0,60828.0,60878.0,60912.0,60951.0,60985.0,61063.0,61085.0,61233.0
5108507,29400.0,29488.0,29537.0,29562.0,29611.0,29813.0,29878.0,29952.0,29989.0,30035.0,30078.0,30126.0,30170.0,30233.0,30272.0,30344.0,30404.0,30457.0,30517.0,30560.0,30601.0,30686.0,30767.0,30820.0,30879.0,30989.0,31127.0,31160.0,31190.0,31240.0,31343.0,31435.0,31529.0,31580.0,31688.0,31839.0,32065.0,32214.0,32459.0,32558.0,32632.0,32710.0,32776.0,32820.0,32893.0,32917.0,32973.0,33037.0,33108.0,33126.0,33222.0,33266.0,33326.0,33368.0,33413.0,33436.0,33484.0,33571.0,33657.0,33711.0,33754.0,33803.0,33852.0,33884.0,33956.0,34006.0,34034.0,34054.0,34079.0,34115.0,34145.0,34204.0,34270.0,34314.0,34353.0,34380.0,34411.0,34438.0,34501.0,34517.0,34623.0
5108509,43920.0,44021.0,44087.0,44120.0,44185.0,44372.0,44430.0,44496.0,44530.0,44571.0,44610.0,44653.0,44693.0,44750.0,44786.0,44851.0,44905.0,44953.0,45007.0,45046.0,45083.0,45159.0,45231.0,45282.0,45337.0,45403.0,45485.0,45520.0,45552.0,45595.0,45684.0,45763.0,45867.0,45924.0,46063.0,46236.0,46458.0,46603.0,46843.0,46948.0,47027.0,47125.0,47204.0,47257.0,47346.0,47376.0,47460.0,47555.0,47662.0,47689.0,47798.0,47849.0,47910.0,47959.0,48011.0,48044.0,48111.0,48232.0,48382.0,48465.0,48523.0,48588.0,48653.0,48694.0,48786.0,48850.0,48887.0,48913.0,48945.0,48991.0,49029.0,49104.0,49188.0,49244.0,49294.0,49328.0,49367.0,49401.0,49478.0,49497.0,49626.0
5108586,66000.0,66106.0,66160.0,66188.0,66242.0,66458.0,66508.0,66565.0,66593.0,66628.0,66661.0,66697.0,66729.0,66774.0,66802.0,66853.0,66895.0,66933.0,66976.0,67011.0,67045.0,67114.0,67179.0,67224.0,67266.0,67341.0,67434.0,67471.0,67505.0,67541.0,67614.0,67678.0,67767.0,67816.0,67931.0,68090.0,68329.0,68486.0,68745.0,68838.0,68907.0,68996.0,69060.0,69102.0,69173.0,69208.0,69285.0,69372.0,69469.0,69492.0,69580.0,69620.0,69674.0,69719.0,69766.0,69787.0,69830.0,69909.0,70005.0,70060.0,70097.0,70139.0,70181.0,70213.0,70284.0,70333.0,70361.0,70381.0,70406.0,70442.0,70472.0,70531.0,70598.0,70642.0,70681.0,70708.0,70739.0,70766.0,70831.0,70848.0,70961.0
5109902,36720.0,36811.0,36868.0,36897.0,36954.0,37146.0,37202.0,37266.0,37298.0,37338.0,37375.0,37418.0,37457.0,37513.0,37548.0,37611.0,37663.0,37710.0,37762.0,37796.0,37829.0,37896.0,37959.0,38004.0,38067.0,38129.0,38206.0,38239.0,38269.0,38324.0,38436.0,38536.0,38648.0,38709.0,38853.0,39020.0,39228.0,39365.0,39591.0,39693.0,39769.0,39865.0,39941.0,39991.0,40075.0,40103.0,40172.0,40250.0,40337.0,40358.0,40446.0,40487.0,40542.0,40587.0,40635.0,40662.0,40717.0,40817.0,40936.0,40995.0,41044.0,41099.0,41154.0,41189.0,41267.0,41321.0,41352.0,41375.0,41403.0,41443.0,41476.0,41542.0,41616.0,41665.0,41709.0,41739.0,41774.0,41804.0,41871.0,41889.0,42010.0
5110316,39600.0,39691.0,39748.0,39777.0,39834.0,40026.0,40082.0,40146.0,40178.0,40218.0,40255.0,40298.0,40337.0,40393.0,40428.0,40491.0,40543.0,40590.0,40642.0,40676.0,40709.0,40776.0,40839.0,40884.0,40947.0,41009.0,41086.0,41119.0,41149.0,41204.0,41316.0,41416.0,41528.0,41589.0,41733.0,41900.0,42108.0,42245.0,42471.0,42573.0,42649.0,42745.0,42821.0,42871.0,42955.0,42983.0,43052.0,43130.0,43217.0,43238.0,43326.0,43367.0,43422.0,43467.0,43515.0,43542.0,43597.0,43697.0,43816.0,43875.0,43924.0,43979.0,44034.0,44069.0,44147.0,44201.0,44232.0,44255.0,44283.0,44323.0,44356.0,44422.0,44496.0,44545.0,44589.0,44619.0,44654.0,44684.0,44751.0,44769.0,44890.0
5110318,53280.0,53391.0,53456.0,53489.0,53554.0,53768.0,53825.0,53890.0,53923.0,53964.0,54002.0,54044.0,54079.0,54130.0,54162.0,54219.0,54267.0,54310.0,54357.0,54394.0,54429.0,54501.0,54571.0,54621.0,54674.0,54761.0,54869.0,54904.0,54936.0,54977.0,55061.0,55136.0,55244.0,55303.0,55455.0,55629.0,55872.0,56031.0,56294.0,56393.0,56467.0,56558.0,56636.0,56688.0,56776.0,56812.0,56939.0,57083.0,57244.0,57285.0,57393.0,57443.0,57500.0,57551.0,57605.0,57632.0,57688.0,57790.0,57942.0,58064.0,58145.0,58237.0,58329.0,58368.0,58455.0,58516.0,58551.0,58577.0,58609.0,58655.0,58693.0,58768.0,58852.0,58908.0,58958.0,58992.0,59031.0,59065.0,59143.0,59165.0,59313.0
5110984,51840.0,51941.0,52007.0,52040.0,52105.0,52292.0,52350.0,52416.0,52450.0,52491.0,52530.0,52573.0,52613.0,52670.0,52706.0,52771.0,52825.0,52873.0,52927.0,52966.0,53003.0,53079.0,53151.0,53202.0,53257.0,53323.0,53405.0,53440.0,53472.0,53515.0,53604.0,53683.0,53787.0,53844.0,53983.0,54156.0,54378.0,54523.0,54763.0,54868.0,54947.0,55045.0,55124.0,55177.0,55266.0,55296.0,55380.0,55475.0,55582.0,55609.0,55718.0,55769.0,55830.0,55879.0,55931.0,55964.0,56031.0,56152.0,56302.0,56385.0,56443.0,56508.0,56573.0,56614.0,56706.0,56770.0,56807.0,56833.0,56865.0,56911.0,56949.0,57024.0,57108.0,57164.0,57214.0,57248.0,57287.0,57321.0,57398.0,57417.0,57546.0
5111513,35400.0,35491.0,35548.0,35577.0,35634.0,35826.0,35882.0,35946.0,35978.0,36018.0,36055.0,36098.0,36137.0,36193.0,36228.0,36291.0,36343.0,36390.0,36442.0,36476.0,36509.0,36576.0,36639.0,36684.0,36747.0,36809.0,36886.0,36919.0,36949.0,37004.0,37116.0,37216.0,37328.0,37389.0,37533.0,37700.0,37908.0,38045.0,38271.0,38373.0,38449.0,38545.0,38621.0,38671.0,38755.0,38783.0,38852.0,38930.0,39017.0,39038.0,39126.0,39167.0,39222.0,39267.0,39315.0,39342.0,39397.0,39497.0,39616.0,39675.0,39724.0,39779.0,39834.0,39869.0,39947.0,40001.0,40032.0,40055.0,40083.0,40123.0,40156.0,40222.0,40296.0,40345.0,40389.0,40419.0,40454.0,40484.0,40551.0,40569.0,40690.0
5111515,48960.0,49061.0,49127.0,49160.0,49225.0,49412.0,49470.0,49536.0,49570.0,49611.0,49650.0,49693.0,49733.0,49790.0,49826.0,49891.0,49945.0,49993.0,50047.0,50086.0,50123.0,50199.0,50271.0,50322.0,50377.0,50443.0,50525.0,50560.0,50592.0,50635.0,50724.0,50803.0,50907.0,50964.0,51103.0,51276.0,51498.0,51643.0,51883.0,51988.0,52067.0,52165.0,52244.0,52297.0,52386.0,52416.0,52500.0,52595.0,52702.0,52729.0,52838.0,52889.0,52950.0,52999.0,53051.0,53084.0,53151.0,53272.0,53422.0,53505.0,53563.0,53628.0,53693.0,53734.0,53826.0,53890.0,53927.0,53953.0,53985.0,54031.0,54069.0,54144.0,54228.0,54284.0,54334.0,54368.0,54407.0,54441.0,54518.0,54537.0,54666.0
5111519,76200.0,76300.0,76345.0,76368.0,76413.0,76568.0,76609.0,76656.0,76680.0,76709.0,76737.0,76768.0,76799.0,76844.0,76872.0,76922.0,76964.0,77001.0,77043.0,77077.0,77110.0,77177.0,77240.0,77275.0,77308.0,77359.0,77422.0,77453.0,77481.0,77514.0,77582.0,77642.0,77709.0,77745.0,77834.0,77976.0,78174.0,78304.0,78518.0,78593.0,78649.0,78728.0,78780.0,78815.0,78873.0,78911.0,78974.0,79045.0,79125.0,79145.0,79233.0,79274.0,79324.0,79372.0,79423.0,79443.0,79485.0,79562.0,79648.0,79708.0,79743.0,79782.0,79822.0,79854.0,79926.0,79976.0,80005.0,80025.0,80050.0,80086.0,80115.0,80173.0,80239.0,80282.0,80321.0,80347.0,80378.0,80404.0,80466.0,80482.0,80586.0
5113768,38880.0,38971.0,39028.0,39057.0,39114.0,39306.0,39362.0,39426.0,39458.0,39498.0,39535.0,39578.0,39617.0,39673.0,39708.0,39771.0,39823.0,39870.0,39922.0,39956.0,39989.0,40056.0,40119.0,40164.0,40227.0,40289.0,40366.0,40399.0,40429.0,40484.0,40596.0,40696.0,40808.0,40869.0,41013.0,41180.0,41388.0,41525.0,41751.0,41853.0,41929.0,42025.0,42101.0,42151.0,42235.0,42263.0,42332.0,42410.0,42497.0,42518.0,42606.0,42647.0,42702.0,42747.0,42795.0,42822.0,42877.0,42977.0,43096.0,43155.0,43204.0,43259.0,43314.0,43349.0,43427.0,43481.0,43512.0,43535.0,43563.0,43603.0,43636.0,43702.0,43776.0,43825.0,43869.0,43899.0,43934.0,43964.0,44031.0,44049.0,44170.0
5113769,48240.0,48341.0,48407.0,48440.0,48505.0,48692.0,48750.0,48816.0,48850.0,48891.0,48930.0,48973.0,49013.0,49070.0,49106.0,49171.0,49225.0,49273.0,49327.0,49366.0,49403.0,49479.0,49551.0,49602.0,49657.0,49723.0,49805.0,49840.0,49872.0,49915.0,50004.0,50083.0,50187.0,50244.0,50383.0,50556.0,50778.0,50923.0,51163.0,51268.0,51347.0,51445.0,51524.0,51577.0,51666.0,51696.0,51780.0,51875.0,51982.0,52009.0,52118.0,52169.0,52230.0,52279.0,52331.0,52364.0,52431.0,52552.0,52702.0,52785.0,52843.0,52908.0,52973.0,53014.0,53106.0,53170.0,53207.0,53233.0,53265.0,53311.0,53349.0,53424.0,53508.0,53564.0,53614.0,53648.0,53687.0,53721.0,53798.0,53817.0,53946.0
5114151,27000.0,27088.0,27137.0,27162.0,27211.0,27413.0,27478.0,27552.0,27589.0,27635.0,27678.0,27726.0,27770.0,27833.0,27872.0,27944.0,28004.0,28057.0,28117.0,28160.0,28201.0,28286.0,28367.0,28420.0,28479.0,28589.0,28727.0,28760.0,28790.0,28840.0,28943.0,29035.0,29129.0,29180.0,29288.0,29439.0,29665.0,29814.0,30059.0,30158.0,30232.0,30310.0,30376.0,30420.0,30493.0,30517.0,30573.0,30637.0,30708.0,30726.0,30822.0,30866.0,30926.0,30968.0,31013.0,31036.0,31084.0,31171.0,31257.0,31311.0,31354.0,31403.0,31452.0,31484.0,31556.0,31606.0,31634.0,31654.0,31679.0,31715.0,31745.0,31804.0,31870.0,31914.0,31953.0,31980.0,32011.0,32038.0,32101.0,32117.0,32223.0
5114153,46080.0,46181.0,46247.0,46280.0,46345.0,46532.0,46590.0,46656.0,46690.0,46731.0,46770.0,46813.0,46853.0,46910.0,46946.0,47011.0,47065.0,47113.0,47167.0,47206.0,47243.0,47319.0,47391.0,47442.0,47497.0,47563.0,47645.0,47680.0,47712.0,47755.0,47844.0,47923.0,48027.0,48084.0,48223.0,48396.0,48618.0,48763.0,49003.0,49108.0,49187.0,49285.0,49364.0,49417.0,49506.0,49536.0,49620.0,49715.0,49822.0,49849.0,49958.0,50009.0,50070.0,50119.0,50171.0,50204.0,50271.0,50392.0,50542.0,50625.0,50683.0,50748.0,50813.0,50854.0,50946.0,51010.0,51047.0,51073.0,51105.0,51151.0,51189.0,51264.0,51348.0,51404.0,51454.0,51488.0,51527.0,51561.0,51638.0,51657.0,51786.0
5114935,30000.0,30088.0,30137.0,30162.0,30211.0,30413.0,30478.0,30552.0,30589.0,30635.0,30678.0,30726.0,30770.0,30833.0,30872.0,30944.0,31004.0,31057.0,31117.0,31160.0,31201.0,31286.0,31367.0,31420.0,31479.0,31589.0,31727.0,31760.0,31790.0,31840.0,31943.0,32035.0,32129.0,32180.0,32288.0,32439.0,32665.0,32814.0,33059.0,33158.0,33232.0,33310.0,33376.0,33420.0,33493.0,33517.0,33573.0,33637.0,33708.0,33726.0,33822.0,33866.0,33926.0,33968.0,34013.0,34036.0,34084.0,34171.0,34257.0,34311.0,34354.0,34403.0,34452.0,34484.0,34556.0,34606.0,34634.0,34654.0,34679.0,34715.0,34745.0,34804.0,34870.0,34914.0,34953.0,34980.0,35011.0,35038.0,35101.0,35117.0,35223.0
5114936,41040.0,41131.0,41188.0,41217.0,41274.0,41466.0,41522.0,41586.0,41618.0,41658.0,41695.0,41738.0,41777.0,41833.0,41868.0,41931.0,41983.0,42030.0,42082.0,42116.0,42149.0,42216.0,42279.0,42324.0,42387.0,42449.0,42526.0,42559.0,42589.0,42644.0,42756.0,42856.0,42968.0,43029.0,43173.0,43340.0,43548.0,43685.0,43911.0,44013.0,44089.0,44185.0,44261.0,44311.0,44395.0,44423.0,44492.0,44570.0,44657.0,44678.0,44766.0,44807.0,44862.0,44907.0,44955.0,44982.0,45037.0,45137.0,45256.0,45315.0,45364.0,45419.0,45474.0,45509.0,45587.0,45641.0,45672.0,45695.0,45723.0,45763.0,45796.0,45862.0,45936.0,45985.0,46029.0,46059.0,46094.0,46124.0,46191.0,46209.0,46330.0
5115436,59400.0,59518.0,59578.0,59609.0,59669.0,59968.0,60019.0,60078.0,60108.0,60144.0,60178.0,60216.0,60251.0,60301.0,60332.0,60388.0,60435.0,60477.0,60522.0,60560.0,60597.0,60672.0,60744.0,60799.0,60849.0,60929.0,61029.0,61068.0,61103.0,61143.0,61225.0,61298.0,61405.0,61463.0,61648.0,61836.0,62097.0,62268.0,62550.0,62644.0,62715.0,62815.0,62892.0,62944.0,63030.0,63063.0,63149.0,63247.0,63356.0,63383.0,63482.0,63528.0,63586.0,63633.0,63682.0,63709.0,63765.0,63868.0,63984.0,64057.0,64111.0,64173.0,64235.0,64273.0,64357.0,64415.0,64448.0,64473.0,64504.0,64549.0,64586.0,64659.0,64742.0,64797.0,64846.0,64879.0,64918.0,64951.0,65029.0,65048.0,65171.0
5117494,25200.0,25275.0,25323.0,25347.0,25395.0,25552.0,25599.0,25653.0,25680.0,25714.0,25745.0,25780.0,25820.0,25877.0,25912.0,25976.0,26029.0,26077.0,26130.0,26166.0,26201.0,26272.0,26341.0,26384.0,26440.0,26502.0,26580.0,26611.0,26639.0,26681.0,26767.0,26844.0,26918.0,26958.0,27051.0,27169.0,27330.0,27435.0,27609.0,27692.0,27754.0,27816.0,27882.0,27926.0,27999.0,28027.0,28085.0,28151.0,28225.0,28243.0,28348.0,28396.0,28455.0,28498.0,28543.0,28564.0,28607.0,28686.0,28759.0,28799.0,28838.0,28882.0,28927.0,28957.0,29023.0,29069.0,29094.0,29115.0,29141.0,29179.0,29210.0,29272.0,29341.0,29387.0,29428.0,29456.0,29488.0,29516.0,29582.0,29598.0,29701.0
5117496,38160.0,38251.0,38308.0,38337.0,38394.0,38586.0,38642.0,38706.0,38738.0,38778.0,38815.0,38858.0,38897.0,38953.0,38988.0,39051.0,39103.0,39150.0,39202.0,39236.0,39269.0,39336.0,39399.0,39444.0,39507.0,39569.0,39646.0,39679.0,39709.0,39764.0,39876.0,39976.0,40088.0,40149.0,40293.0,40460.0,40668.0,40805.0,41031.0,41133.0,41209.0,41305.0,41381.0,41431.0,41515.0,41543.0,41612.0,41690.0,41777.0,41798.0,41886.0,41927.0,41982.0,42027.0,42075.0,42102.0,42157.0,42257.0,42376.0,42435.0,42484.0,42539.0,42594.0,42629.0,42707.0,42761.0,42792.0,42815.0,42843.0,42883.0,42916.0,42982.0,43056.0,43105.0,43149.0,43179.0,43214.0,43244.0,43311.0,43329.0,43450.0
5117498,56400.0,56511.0,56576.0,56609.0,56674.0,56888.0,56945.0,57010.0,57043.0,57084.0,57122.0,57164.0,57199.0,57250.0,57282.0,57339.0,57387.0,57430.0,57477.0,57514.0,57549.0,57621.0,57691.0,57741.0,57794.0,57881.0,57989.0,58024.0,58056.0,58097.0,58181.0,58256.0,58364.0,58423.0,58575.0,58749.0,58992.0,59151.0,59414.0,59513.0,59587.0,59678.0,59756.0,59808.0,59896.0,59932.0,60059.0,60203.0,60364.0,60405.0,60513.0,60563.0,60620.0,60671.0,60725.0,60752.0,60808.0,60910.0,61062.0,61184.0,61265.0,61357.0,61449.0,61488.0,61575.0,61636.0,61671.0,61697.0,61729.0,61775.0,61813.0,61888.0,61972.0,62028.0,62078.0,62112.0,62151.0,62185.0,62263.0,62285.0,62433.0
