tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P
0,767.0,768.0,769.0,770.0,771.0,772.0,773.0,774.0,775.0,776.0,777.0,779.0,780.0,781.0,782.0,783.0,784.0,785.0,786.0,793.0,7576.0,7586.0,7587.0,7588.0,328.0,1443.0,1444.0,1445.0,1647.0,1648.0,1649.0,1911.0,1913.0,1914.0,1805.0,1806.0,1660.0,1661.0,1662.0,1664.0,1665.0,1666.0,1807.0,7167.0,1808.0,7389.0,7025.0,4464.0,1869.0,1870.0,1871.0,1872.0,1873.0,1874.0,1875.0,1876.0,1877.0,1878.0,1879.0,1899.0,6107.0,6108.0,6109.0,6110.0,7020.0,7029.0,7038.0,7011.0,2171.0,7160.0,7047.0,7161.0,7162.0
5002343,28200.0,28302.0,28339.0,28396.0,28419.0,28467.0,28500.0,28539.0,28592.0,28637.0,28683.0,28739.0,28798.0,28839.0,28875.0,28928.0,28958.0,29010.0,29104.0,29244.0,29254.0,29393.0,29502.0,29545.0,29701.0,29804.0,29880.0,29964.0,30105.0,30194.0,30229.0,30323.0,30387.0,30435.0,30460.0,30533.0,30705.0,30779.0,30861.0,30940.0,30989.0,31018.0,31099.0,31127.0,31174.0,31330.0,31567.0,31632.0,31661.0,31692.0,31731.0,31771.0,31816.0,31856.0,31890.0,31924.0,31974.0,31996.0,32020.0,32045.0,32058.0,32076.0,32097.0,32131.0,32162.0,32174.0,32195.0,32224.0,32267.0,32276.0,32306.0,32326.0,32344.0
5003102,34800.0,34971.0,34997.0,35050.0,35071.0,35115.0,35168.0,35231.0,35316.0,35380.0,35428.0,35487.0,35548.0,35591.0,35628.0,35685.0,35727.0,35798.0,35927.0,36118.0,36132.0,36335.0,36495.0,36558.0,36787.0,36912.0,36983.0,37062.0,37195.0,37280.0,37312.0,37398.0,37451.0,37491.0,37532.0,37602.0,37676.0,37725.0,37780.0,37848.0,37890.0,37929.0,37985.0,38010.0,38059.0,38220.0,38466.0,38533.0,38563.0,38591.0,38626.0,38662.0,38703.0,38740.0,38771.0,38802.0,38847.0,38869.0,38893.0,38918.0,38931.0,38949.0,38970.0,39004.0,39035.0,39047.0,39068.0,39097.0,39140.0,39149.0,39179.0,39199.0,39217.0
5003483,30000.0,30137.0,30165.0,30229.0,30255.0,30308.0,30357.0,30414.0,30492.0,30554.0,30610.0,30677.0,30742.0,30787.0,30827.0,30888.0,30921.0,30977.0,31106.0,31297.0,31310.0,31496.0,31642.0,31700.0,31910.0,32019.0,32089.0,32167.0,32298.0,32381.0,32418.0,32516.0,32560.0,32593.0,32622.0,32689.0,32826.0,32901.0,32985.0,33040.0,33075.0,33112.0,33177.0,33209.0,33254.0,33412.0,33653.0,33719.0,33749.0,33777.0,33811.0,33846.0,33886.0,33922.0,33952.0,33982.0,34028.0,34050.0,34074.0,34099.0,34112.0,34130.0,34151.0,34185.0,34216.0,34228.0,34249.0,34278.0,34321.0,34330.0,34360.0,34380.0,34398.0
5003603,24000.0,24102.0,24139.0,24196.0,24219.0,24267.0,24300.0,24339.0,24392.0,24437.0,24483.0,24539.0,24598.0,24639.0,24675.0,24728.0,24758.0,24810.0,24904.0,25044.0,25054.0,25193.0,25302.0,25345.0,25501.0,25604.0,25680.0,25764.0,25905.0,25994.0,26029.0,26123.0,26187.0,26235.0,26260.0,26333.0,26505.0,26579.0,26661.0,26740.0,26789.0,26818.0,26899.0,26927.0,26974.0,27130.0,27367.0,27432.0,27461.0,27492.0,27531.0,27571.0,27616.0,27656.0,27690.0,27724.0,27774.0,27796.0,27820.0,27845.0,27858.0,27876.0,27897.0,27931.0,27962.0,27974.0,27995.0,28024.0,28067.0,28076.0,28106.0,28126.0,28144.0
5003605,36000.0,36108.0,36142.0,36196.0,36218.0,36264.0,36306.0,36355.0,36421.0,36496.0,36525.0,36561.0,36652.0,36715.0,36771.0,36855.0,36911.0,37007.0,37156.0,37376.0,37392.0,37580.0,37728.0,37786.0,37998.0,38166.0,38254.0,38352.0,38516.0,38621.0,38650.0,38726.0,38813.0,38877.0,38905.0,38986.0,39063.0,39124.0,39192.0,39237.0,39265.0,39284.0,39352.0,39381.0,39426.0,39608.0,39884.0,39959.0,39993.0,40023.0,40060.0,40098.0,40141.0,40180.0,40213.0,40246.0,40295.0,40317.0,40341.0,40366.0,40379.0,40397.0,40418.0,40452.0,40483.0,40495.0,40516.0,40545.0,40588.0,40597.0,40627.0,40647.0,40665.0
5003709,31200.0,31337.0,31365.0,31429.0,31455.0,31508.0,31557.0,31614.0,31692.0,31754.0,31810.0,31877.0,31942.0,31987.0,32027.0,32088.0,32121.0,32177.0,32306.0,32497.0,32510.0,32696.0,32842.0,32900.0,33110.0,33219.0,33289.0,33367.0,33498.0,33581.0,33618.0,33716.0,33760.0,33793.0,33822.0,33889.0,34026.0,34101.0,34185.0,34240.0,34275.0,34312.0,34377.0,34409.0,34454.0,34612.0,34853.0,34919.0,34949.0,34977.0,35011.0,35046.0,35086.0,35122.0,35152.0,35182.0,35228.0,35250.0,35274.0,35299.0,35312.0,35330.0,35351.0,35385.0,35416.0,35428.0,35449.0,35478.0,35521.0,35530.0,35560.0,35580.0,35598.0
5003711,43200.0,43330.0,43353.0,43397.0,43415.0,43452.0,43494.0,43543.0,43609.0,43670.0,43731.0,43804.0,43877.0,43927.0,43971.0,44039.0,44077.0,44142.0,44282.0,44489.0,44504.0,44774.0,44986.0,45070.0,45374.0,45521.0,45592.0,45671.0,45804.0,45889.0,45924.0,46017.0,46100.0,46162.0,46200.0,46263.0,46362.0,46412.0,46468.0,46552.0,46605.0,46637.0,46694.0,46720.0,46770.0,46939.0,47197.0,47267.0,47299.0,47333.0,47375.0,47418.0,47467.0,47511.0,47548.0,47585.0,47640.0,47662.0,47686.0,47711.0,47724.0,47742.0,47763.0,47797.0,47828.0,47840.0,47861.0,47890.0,47933.0,47942.0,47972.0,47992.0,48010.0
5004629,38400.0,38508.0,38542.0,38596.0,38618.0,38664.0,38706.0,38755.0,38821.0,38896.0,38925.0,38961.0,39052.0,39115.0,39171.0,39255.0,39311.0,39407.0,39556.0,39776.0,39792.0,39980.0,40128.0,40186.0,40398.0,40566.0,40654.0,40752.0,40916.0,41021.0,41050.0,41126.0,41213.0,41277.0,41305.0,41386.0,41463.0,41524.0,41592.0,41637.0,41665.0,41684.0,41752.0,41781.0,41826.0,42008.0,42284.0,42359.0,42393.0,42423.0,42460.0,42498.0,42541.0,42580.0,42613.0,42646.0,42695.0,42717.0,42741.0,42766.0,42779.0,42797.0,42818.0,42852.0,42883.0,42895.0,42916.0,42945.0,42988.0,42997.0,43027.0,43047.0,43065.0
5005984,31800.0,31937.0,31965.0,32029.0,32055.0,32108.0,32157.0,32214.0,32292.0,32354.0,32410.0,32477.0,32542.0,32587.0,32627.0,32688.0,32721.0,32777.0,32906.0,33097.0,33110.0,33296.0,33442.0,33500.0,33710.0,33819.0,33889.0,33967.0,34098.0,34181.0,34218.0,34316.0,34360.0,34393.0,34422.0,34489.0,34626.0,34701.0,34785.0,34840.0,34875.0,34912.0,34977.0,35009.0,35054.0,35212.0,35453.0,35519.0,35549.0,35577.0,35611.0,35646.0,35686.0,35722.0,35752.0,35782.0,35828.0,35850.0,35874.0,35899.0,35912.0,35930.0,35951.0,35985.0,36016.0,36028.0,36049.0,36078.0,36121.0,36130.0,36160.0,36180.0,36198.0
5006287,34200.0,34320.0,34380.0,34434.0,34456.0,34500.0,34548.0,34604.0,34680.0,34740.0,34794.0,34860.0,34916.0,34955.0,34989.0,35040.0,35085.0,35160.0,35253.0,35390.0,35400.0,35474.0,35532.0,35555.0,35640.0,35820.0,35878.0,35942.0,36050.0,36120.0,36153.0,36240.0,36309.0,36360.0,36420.0,36480.0,36540.0,36597.0,36660.0,36734.0,36780.0,36840.0,36900.0,36960.0,37020.0,37193.0,37456.0,37528.0,37560.0,37584.0,37614.0,37644.0,37679.0,37710.0,37736.0,37762.0,37800.0,37839.0,37882.0,37927.0,37950.0,37982.0,38020.0,38081.0,38137.0,38158.0,38196.0,38249.0,38325.0,38340.0,38393.0,38428.0,38460.0
5007154,33000.0,33171.0,33197.0,33250.0,33271.0,33315.0,33368.0,33431.0,33516.0,33580.0,33628.0,33687.0,33748.0,33791.0,33828.0,33885.0,33927.0,33998.0,34127.0,34318.0,34332.0,34535.0,34695.0,34758.0,34987.0,35112.0,35183.0,35262.0,35395.0,35480.0,35512.0,35598.0,35651.0,35691.0,35732.0,35802.0,35876.0,35925.0,35980.0,36048.0,36090.0,36129.0,36185.0,36210.0,36259.0,36420.0,36666.0,36733.0,36763.0,36791.0,36826.0,36862.0,36903.0,36940.0,36971.0,37002.0,37047.0,37069.0,37093.0,37118.0,37131.0,37149.0,37170.0,37204.0,37235.0,37247.0,37268.0,37297.0,37340.0,37349.0,37379.0,37399.0,37417.0
5007944,26700.0,26829.0,26857.0,26913.0,26936.0,26983.0,27018.0,27059.0,27114.0,27163.0,27206.0,27259.0,27315.0,27353.0,27387.0,27438.0,27471.0,27527.0,27614.0,27743.0,27752.0,27899.0,28014.0,28060.0,28225.0,28332.0,28409.0,28494.0,28638.0,28730.0,28771.0,28879.0,28921.0,28953.0,28982.0,29078.0,29160.0,29234.0,29317.0,29398.0,29448.0,29489.0,29549.0,29583.0,29631.0,29791.0,30035.0,30101.0,30131.0,30167.0,30213.0,30260.0,30313.0,30361.0,30401.0,30441.0,30501.0,30523.0,30547.0,30572.0,30585.0,30603.0,30624.0,30658.0,30689.0,30701.0,30722.0,30751.0,30794.0,30803.0,30833.0,30853.0,30871.0
5007946,39600.0,39708.0,39742.0,39796.0,39818.0,39864.0,39906.0,39955.0,40021.0,40096.0,40125.0,40161.0,40252.0,40315.0,40371.0,40455.0,40511.0,40607.0,40756.0,40976.0,40992.0,41180.0,41328.0,41386.0,41598.0,41766.0,41854.0,41952.0,42116.0,42221.0,42250.0,42326.0,42413.0,42477.0,42505.0,42586.0,42663.0,42724.0,42792.0,42837.0,42865.0,42884.0,42952.0,42981.0,43026.0,43208.0,43484.0,43559.0,43593.0,43623.0,43660.0,43698.0,43741.0,43780.0,43813.0,43846.0,43895.0,43917.0,43941.0,43966.0,43979.0,43997.0,44018.0,44052.0,44083.0,44095.0,44116.0,44145.0,44188.0,44197.0,44227.0,44247.0,44265.0
5007948,51600.0,51730.0,51753.0,51797.0,51815.0,51852.0,51894.0,51943.0,52009.0,52070.0,52131.0,52204.0,52277.0,52327.0,52371.0,52439.0,52477.0,52542.0,52682.0,52889.0,52904.0,53174.0,53386.0,53470.0,53774.0,53921.0,53992.0,54071.0,54204.0,54289.0,54324.0,54417.0,54500.0,54562.0,54600.0,54663.0,54762.0,54812.0,54868.0,54952.0,55005.0,55037.0,55094.0,55120.0,55170.0,55339.0,55597.0,55667.0,55699.0,55733.0,55775.0,55818.0,55867.0,55911.0,55948.0,55985.0,56040.0,56062.0,56086.0,56111.0,56124.0,56142.0,56163.0,56197.0,56228.0,56240.0,56261.0,56290.0,56333.0,56342.0,56372.0,56392.0,56410.0
5007980,28800.0,28937.0,28965.0,29029.0,29055.0,29108.0,29157.0,29214.0,29292.0,29354.0,29410.0,29477.0,29542.0,29587.0,29627.0,29688.0,29721.0,29777.0,29906.0,30097.0,30110.0,30296.0,30442.0,30500.0,30710.0,30819.0,30889.0,30967.0,31098.0,31181.0,31218.0,31316.0,31360.0,31393.0,31422.0,31489.0,31626.0,31701.0,31785.0,31840.0,31875.0,31912.0,31977.0,32009.0,32054.0,32212.0,32453.0,32519.0,32549.0,32577.0,32611.0,32646.0,32686.0,32722.0,32752.0,32782.0,32828.0,32850.0,32874.0,32899.0,32912.0,32930.0,32951.0,32985.0,33016.0,33028.0,33049.0,33078.0,33121.0,33130.0,33160.0,33180.0,33198.0
5007987,80400.0,80502.0,80526.0,80569.0,80586.0,80622.0,80658.0,80700.0,80758.0,80790.0,80832.0,80882.0,80940.0,80980.0,81015.0,81069.0,81096.0,81141.0,81229.0,81359.0,81369.0,81538.0,81671.0,81723.0,81913.0,82038.0,82098.0,82164.0,82276.0,82347.0,82376.0,82453.0,82518.0,82566.0,82599.0,82663.0,82724.0,82768.0,82818.0,82875.0,82911.0,82941.0,83007.0,83035.0,83090.0,83234.0,83454.0,83514.0,83541.0,83573.0,83613.0,83654.0,83701.0,83743.0,83778.0,83813.0,83866.0,83888.0,83912.0,83937.0,83950.0,83968.0,83989.0,84023.0,84054.0,84066.0,84087.0,84116.0,84159.0,84168.0,84198.0,84218.0,84236.0
5008291,30600.0,30720.0,30780.0,30834.0,30856.0,30900.0,30932.0,30969.0,31020.0,31080.0,31107.0,31140.0,31177.0,31203.0,31226.0,31260.0,31282.0,31320.0,31390.0,31493.0,31500.0,31574.0,31632.0,31655.0,31740.0,31860.0,31907.0,31958.0,32045.0,32100.0,32133.0,32220.0,32254.0,32280.0,32340.0,32400.0,32460.0,32488.0,32520.0,32557.0,32580.0,32640.0,32700.0,32760.0,32820.0,32954.0,33159.0,33215.0,33240.0,33264.0,33294.0,33324.0,33359.0,33390.0,33416.0,33442.0,33480.0,33519.0,33562.0,33607.0,33630.0,33662.0,33700.0,33761.0,33817.0,33838.0,33876.0,33929.0,34005.0,34020.0,34073.0,34108.0,34140.0
5008293,40500.0,40625.0,40647.0,40692.0,40710.0,40747.0,40775.0,40808.0,40852.0,40907.0,40944.0,40989.0,41027.0,41053.0,41076.0,41112.0,41141.0,41189.0,41346.0,41579.0,41596.0,41792.0,41946.0,42007.0,42229.0,42326.0,42387.0,42455.0,42569.0,42641.0,42670.0,42746.0,42810.0,42857.0,42894.0,42956.0,43029.0,43068.0,43111.0,43158.0,43188.0,43235.0,43293.0,43324.0,43370.0,43515.0,43735.0,43795.0,43822.0,43848.0,43881.0,43915.0,43953.0,43987.0,44016.0,44045.0,44089.0,44111.0,44135.0,44160.0,44173.0,44191.0,44212.0,44246.0,44277.0,44289.0,44310.0,44339.0,44382.0,44391.0,44421.0,44441.0,44459.0
5008528,33600.0,33771.0,33797.0,33850.0,33871.0,33915.0,33968.0,34031.0,34116.0,34180.0,34228.0,34287.0,34348.0,34391.0,34428.0,34485.0,34527.0,34598.0,34727.0,34918.0,34932.0,35135.0,35295.0,35358.0,35587.0,35712.0,35783.0,35862.0,35995.0,36080.0,36112.0,36198.0,36251.0,36291.0,36332.0,36402.0,36476.0,36525.0,36580.0,36648.0,36690.0,36729.0,36785.0,36810.0,36859.0,37020.0,37266.0,37333.0,37363.0,37391.0,37426.0,37462.0,37503.0,37540.0,37571.0,37602.0,37647.0,37669.0,37693.0,37718.0,37731.0,37749.0,37770.0,37804.0,37835.0,37847.0,37868.0,37897.0,37940.0,37949.0,37979.0,37999.0,38017.0
5008532,58200.0,58366.0,58396.0,58459.0,58485.0,58538.0,58569.0,58606.0,58656.0,58717.0,58766.0,58826.0,58926.0,58995.0,59056.0,59149.0,59183.0,59241.0,59388.0,59606.0,59622.0,59876.0,60076.0,60155.0,60442.0,60657.0,60723.0,60796.0,60919.0,60996.0,61059.0,61228.0,61313.0,61377.0,61413.0,61545.0,61705.0,61767.0,61836.0,61894.0,61930.0,61980.0,62056.0,62095.0,62160.0,62511.0,63046.0,63192.0,63257.0,63298.0,63349.0,63401.0,63460.0,63513.0,63558.0,63603.0,63670.0,63692.0,63716.0,63741.0,63754.0,63772.0,63793.0,63827.0,63858.0,63870.0,63891.0,63920.0,63963.0,63972.0,64002.0,64022.0,64040.0
5009571,32400.0,32571.0,32597.0,32650.0,32671.0,32715.0,32768.0,32831.0,32916.0,32980.0,33028.0,33087.0,33148.0,33191.0,33228.0,33285.0,33327.0,33398.0,33527.0,33718.0,33732.0,33935.0,34095.0,34158.0,34387.0,34512.0,34583.0,34662.0,34795.0,34880.0,34912.0,34998.0,35051.0,35091.0,35132.0,35202.0,35276.0,35325.0,35380.0,35448.0,35490.0,35529.0,35585.0,35610.0,35659.0,35820.0,36066.0,36133.0,36163.0,36191.0,36226.0,36262.0,36303.0,36340.0,36371.0,36402.0,36447.0,36469.0,36493.0,36518.0,36531.0,36549.0,36570.0,36604.0,36635.0,36647.0,36668.0,36697.0,36740.0,36749.0,36779.0,36799.0,36817.0
5009705,31500.0,31620.0,31680.0,31734.0,31756.0,31800.0,31832.0,31869.0,31920.0,31980.0,32007.0,32040.0,32077.0,32103.0,32126.0,32160.0,32182.0,32220.0,32290.0,32393.0,32400.0,32474.0,32532.0,32555.0,32640.0,32760.0,32807.0,32858.0,32945.0,33000.0,33033.0,33120.0,33154.0,33180.0,33240.0,33300.0,33360.0,33388.0,33420.0,33457.0,33480.0,33540.0,33600.0,33660.0,33720.0,33854.0,34059.0,34115.0,34140.0,34164.0,34194.0,34224.0,34259.0,34290.0,34316.0,34342.0,34380.0,34419.0,34462.0,34507.0,34530.0,34562.0,34600.0,34661.0,34717.0,34738.0,34776.0,34829.0,34905.0,34920.0,34973.0,35008.0,35040.0
5013186,62400.0,62520.0,62640.0,62720.0,62753.0,62820.0,62868.0,62924.0,63000.0,63060.0,63114.0,63180.0,63254.0,63306.0,63351.0,63420.0,63487.0,63600.0,63809.0,64118.0,64140.0,64233.0,64306.0,64335.0,64440.0,64560.0,64653.0,64756.0,64929.0,65040.0,65089.0,65220.0,65289.0,65340.0,65400.0,65700.0,66000.0,66113.0,66240.0,66351.0,66420.0,66480.0,66600.0,66660.0,66720.0,67008.0,67447.0,67567.0,67620.0,67661.0,67713.0,67766.0,67826.0,67880.0,67926.0,67972.0,68040.0,68075.0,68114.0,68155.0,68176.0,68205.0,68239.0,68294.0,68345.0,68364.0,68398.0,68446.0,68515.0,68529.0,68577.0,68609.0,68640.0
5014105,30600.0,30737.0,30765.0,30829.0,30855.0,30908.0,30957.0,31014.0,31092.0,31154.0,31210.0,31277.0,31342.0,31387.0,31427.0,31488.0,31521.0,31577.0,31706.0,31897.0,31910.0,32096.0,32242.0,32300.0,32510.0,32619.0,32689.0,32767.0,32898.0,32981.0,33018.0,33116.0,33160.0,33193.0,33222.0,33289.0,33426.0,33501.0,33585.0,33640.0,33675.0,33712.0,33777.0,33809.0,33854.0,34012.0,34253.0,34319.0,34349.0,34377.0,34411.0,34446.0,34486.0,34522.0,34552.0,34582.0,34628.0,34650.0,34674.0,34699.0,34712.0,34730.0,34751.0,34785.0,34816.0,34828.0,34849.0,34878.0,34921.0,34930.0,34960.0,34980.0,34998.0
5014107,42600.0,42708.0,42742.0,42796.0,42818.0,42864.0,42906.0,42955.0,43021.0,43096.0,43125.0,43161.0,43252.0,43315.0,43371.0,43455.0,43511.0,43607.0,43756.0,43976.0,43992.0,44180.0,44328.0,44386.0,44598.0,44766.0,44854.0,44952.0,45116.0,45221.0,45250.0,45326.0,45413.0,45477.0,45505.0,45586.0,45663.0,45724.0,45792.0,45837.0,45865.0,45884.0,45952.0,45981.0,46026.0,46208.0,46484.0,46559.0,46593.0,46623.0,46660.0,46698.0,46741.0,46780.0,46813.0,46846.0,46895.0,46917.0,46941.0,46966.0,46979.0,46997.0,47018.0,47052.0,47083.0,47095.0,47116.0,47145.0,47188.0,47197.0,47227.0,47247.0,47265.0
5014777,27600.0,27729.0,27757.0,27813.0,27836.0,27883.0,27918.0,27959.0,28014.0,28063.0,28106.0,28159.0,28215.0,28253.0,28287.0,28338.0,28371.0,28427.0,28514.0,28643.0,28652.0,28799.0,28914.0,28960.0,29125.0,29232.0,29309.0,29394.0,29538.0,29630.0,29671.0,29779.0,29821.0,29853.0,29882.0,29978.0,30060.0,30134.0,30217.0,30298.0,30348.0,30389.0,30449.0,30483.0,30531.0,30691.0,30935.0,31001.0,31031.0,31067.0,31113.0,31160.0,31213.0,31261.0,31301.0,31341.0,31401.0,31423.0,31447.0,31472.0,31485.0,31503.0,31524.0,31558.0,31589.0,31601.0,31622.0,31651.0,31694.0,31703.0,31733.0,31753.0,31771.0
5015235,34200.0,34371.0,34397.0,34450.0,34471.0,34515.0,34568.0,34631.0,34716.0,34780.0,34828.0,34887.0,34948.0,34991.0,35028.0,35085.0,35127.0,35198.0,35327.0,35518.0,35532.0,35735.0,35895.0,35958.0,36187.0,36312.0,36383.0,36462.0,36595.0,36680.0,36712.0,36798.0,36851.0,36891.0,36932.0,37002.0,37076.0,37125.0,37180.0,37248.0,37290.0,37329.0,37385.0,37410.0,37459.0,37620.0,37866.0,37933.0,37963.0,37991.0,38026.0,38062.0,38103.0,38140.0,38171.0,38202.0,38247.0,38269.0,38293.0,38318.0,38331.0,38349.0,38370.0,38404.0,38435.0,38447.0,38468.0,38497.0,38540.0,38549.0,38579.0,38599.0,38617.0
5016042,25800.0,25929.0,25957.0,26013.0,26036.0,26083.0,26118.0,26159.0,26214.0,26263.0,26306.0,26359.0,26415.0,26453.0,26487.0,26538.0,26571.0,26627.0,26714.0,26843.0,26852.0,26999.0,27114.0,27160.0,27325.0,27432.0,27509.0,27594.0,27738.0,27830.0,27871.0,27979.0,28021.0,28053.0,28082.0,28178.0,28260.0,28334.0,28417.0,28498.0,28548.0,28589.0,28649.0,28683.0,28731.0,28891.0,29135.0,29201.0,29231.0,29267.0,29313.0,29360.0,29413.0,29461.0,29501.0,29541.0,29601.0,29623.0,29647.0,29672.0,29685.0,29703.0,29724.0,29758.0,29789.0,29801.0,29822.0,29851.0,29894.0,29903.0,29933.0,29953.0,29971.0
5018250,63600.0,63720.0,63840.0,63920.0,63953.0,64020.0,64068.0,64124.0,64200.0,64260.0,64314.0,64380.0,64454.0,64506.0,64551.0,64620.0,64687.0,64800.0,65009.0,65318.0,65340.0,65433.0,65506.0,65535.0,65640.0,65760.0,65853.0,65956.0,66129.0,66240.0,66289.0,66420.0,66489.0,66540.0,66600.0,66900.0,67200.0,67313.0,67440.0,67551.0,67620.0,67680.0,67800.0,67860.0,67920.0,68208.0,68647.0,68767.0,68820.0,68861.0,68913.0,68966.0,69026.0,69080.0,69126.0,69172.0,69240.0,69275.0,69314.0,69355.0,69376.0,69405.0,69439.0,69494.0,69545.0,69564.0,69598.0,69646.0,69715.0,69729.0,69777.0,69809.0,69840.0
5018837,36600.0,36708.0,36742.0,36796.0,36818.0,36864.0,36906.0,36955.0,37021.0,37096.0,37125.0,37161.0,37252.0,37315.0,37371.0,37455.0,37511.0,37607.0,37756.0,37976.0,37992.0,38180.0,38328.0,38386.0,38598.0,38766.0,38854.0,38952.0,39116.0,39221.0,39250.0,39326.0,39413.0,39477.0,39505.0,39586.0,39663.0,39724.0,39792.0,39837.0,39865.0,39884.0,39952.0,39981.0,40026.0,40208.0,40484.0,40559.0,40593.0,40623.0,40660.0,40698.0,40741.0,40780.0,40813.0,40846.0,40895.0,40917.0,40941.0,40966.0,40979.0,40997.0,41018.0,41052.0,41083.0,41095.0,41116.0,41145.0,41188.0,41197.0,41227.0,41247.0,41265.0
5019212,29400.0,29537.0,29565.0,29629.0,29655.0,29708.0,29757.0,29814.0,29892.0,29954.0,30010.0,30077.0,30142.0,30187.0,30227.0,30288.0,30321.0,30377.0,30506.0,30697.0,30710.0,30896.0,31042.0,31100.0,31310.0,31419.0,31489.0,31567.0,31698.0,31781.0,31818.0,31916.0,31960.0,31993.0,32022.0,32089.0,32226.0,32301.0,32385.0,32440.0,32475.0,32512.0,32577.0,32609.0,32654.0,32812.0,33053.0,33119.0,33149.0,33177.0,33211.0,33246.0,33286.0,33322.0,33352.0,33382.0,33428.0,33450.0,33474.0,33499.0,33512.0,33530.0,33551.0,33585.0,33616.0,33628.0,33649.0,33678.0,33721.0,33730.0,33760.0,33780.0,33798.0
5083721,34200.0,34320.0,34380.0,34434.0,34456.0,34500.0,34532.0,34569.0,34620.0,34680.0,34707.0,34740.0,34777.0,34803.0,34826.0,34860.0,34882.0,34920.0,34990.0,35093.0,35100.0,35174.0,35232.0,35255.0,35340.0,35460.0,35507.0,35558.0,35645.0,35700.0,35733.0,35820.0,35889.0,35940.0,36000.0,36060.0,36120.0,36177.0,36240.0,36314.0,36360.0,36420.0,36480.0,36540.0,36600.0,36754.0,36988.0,37052.0,37080.0,37104.0,37134.0,37164.0,37199.0,37230.0,37256.0,37282.0,37320.0,37359.0,37402.0,37447.0,37470.0,37502.0,37540.0,37601.0,37655.0,37676.0,37714.0,37767.0,37843.0,37858.0,37911.0,37946.0,37980.0
5083725,56400.0,56520.0,56580.0,56634.0,56656.0,56700.0,56748.0,56804.0,56880.0,56940.0,56994.0,57060.0,57116.0,57155.0,57189.0,57240.0,57285.0,57360.0,57453.0,57590.0,57600.0,57674.0,57732.0,57755.0,57840.0,57960.0,58030.0,58107.0,58237.0,58320.0,58353.0,58440.0,58509.0,58560.0,58620.0,58680.0,58800.0,58885.0,58980.0,59054.0,59100.0,59160.0,59220.0,59280.0,59340.0,59532.0,59825.0,59905.0,59940.0,59975.0,60019.0,60065.0,60117.0,60163.0,60202.0,60241.0,60300.0,60339.0,60382.0,60427.0,60450.0,60482.0,60520.0,60581.0,60635.0,60656.0,60694.0,60747.0,60823.0,60838.0,60891.0,60926.0,60960.0
5083727,68400.0,68520.0,68580.0,68634.0,68656.0,68700.0,68732.0,68769.0,68820.0,68880.0,68907.0,68940.0,68996.0,69035.0,69069.0,69120.0,69142.0,69180.0,69273.0,69410.0,69420.0,69494.0,69552.0,69575.0,69660.0,69780.0,69850.0,69927.0,70057.0,70140.0,70173.0,70260.0,70329.0,70380.0,70440.0,70500.0,70560.0,70617.0,70680.0,70754.0,70800.0,70860.0,70920.0,70980.0,71040.0,71213.0,71476.0,71548.0,71580.0,71610.0,71647.0,71685.0,71728.0,71767.0,71800.0,71833.0,71880.0,71919.0,71962.0,72007.0,72030.0,72062.0,72100.0,72161.0,72215.0,72236.0,72274.0,72327.0,72403.0,72418.0,72471.0,72506.0,72540.0
5083729,80100.0,80220.0,80280.0,80334.0,80356.0,80400.0,80432.0,80469.0,80520.0,80580.0,80607.0,80640.0,80677.0,80703.0,80726.0,80760.0,80782.0,80820.0,80890.0,80993.0,81000.0,81074.0,81132.0,81155.0,81240.0,81360.0,81418.0,81482.0,81590.0,81660.0,81693.0,81780.0,81849.0,81900.0,81960.0,82020.0,82080.0,82108.0,82140.0,82177.0,82200.0,82260.0,82320.0,82380.0,82440.0,82574.0,82779.0,82835.0,82860.0,82884.0,82914.0,82944.0,82979.0,83010.0,83036.0,83062.0,83100.0,83139.0,83182.0,83227.0,83250.0,83282.0,83320.0,83381.0,83435.0,83456.0,83494.0,83547.0,83623.0,83638.0,83691.0,83726.0,83760.0
5083892,45600.0,45706.0,45742.0,45777.0,45791.0,45821.0,45846.0,45876.0,45917.0,45958.0,45979.0,46005.0,46042.0,46068.0,46091.0,46124.0,46156.0,46209.0,46294.0,46420.0,46429.0,46580.0,46699.0,46746.0,46917.0,47041.0,47112.0,47190.0,47321.0,47404.0,47440.0,47536.0,47613.0,47671.0,47717.0,47769.0,47859.0,47893.0,47931.0,47984.0,48018.0,48073.0,48120.0,48142.0,48177.0,48386.0,48704.0,48791.0,48830.0,48856.0,48889.0,48923.0,48961.0,48995.0,49024.0,49053.0,49095.0,49116.0,49139.0,49163.0,49175.0,49192.0,49212.0,49245.0,49274.0,49285.0,49305.0,49333.0,49374.0,49382.0,49411.0,49430.0,49451.0
