tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5084217,44400.0,44484.0,44545.0,44617.0,44633.0,44660.0,44685.0,44749.0,44763.0,44799.0,44871.0,44915.0,45014.0,45093.0,45146.0,45253.0,45306.0,45349.0,45433.0,45464.0,45593.0,45639.0,45685.0,45732.0,45782.0,45830.0,45865.0,45906.0,45965.0,46036.0,46085.0,46155.0,46293.0,46368.0,46528.0,46693.0,46860.0,46993.0,47117.0,47202.0,47243.0,47326.0,47448.0,47495.0,47540.0,47600.0,47674.0,47733.0,47789.0,47833.0,47886.0,47933.0,47991.0,48022.0,48078.0,48130.0,48184.0,48208.0,48236.0,48256.0,48295.0,48339.0,48376.0,48404.0,48430.0,48459.0,48505.0,48543.0,48577.0,48610.0,48641.0,48674.0,48725.0,48802.0,48827.0,48882.0
5084219,56400.0,56483.0,56543.0,56614.0,56630.0,56656.0,56681.0,56746.0,56755.0,56778.0,56821.0,56898.0,56946.0,57055.0,57104.0,57202.0,57250.0,57288.0,57363.0,57391.0,57506.0,57547.0,57573.0,57600.0,57628.0,57659.0,57681.0,57707.0,57753.0,57807.0,57860.0,57936.0,58027.0,58077.0,58311.0,58517.0,58700.0,58846.0,58982.0,59038.0,59084.0,59177.0,59313.0,59352.0,59390.0,59441.0,59518.0,59576.0,59631.0,59674.0,59727.0,59777.0,59840.0,59873.0,59913.0,59950.0,59988.0,60026.0,60063.0,60084.0,60125.0,60171.0,60211.0,60241.0,60269.0,60300.0,60349.0,60388.0,60426.0,60463.0,60497.0,60534.0,60569.0,60622.0,60650.0,60685.0
5084221,68400.0,68474.0,68528.0,68592.0,68606.0,68630.0,68652.0,68709.0,68724.0,68761.0,68823.0,68862.0,68934.0,69010.0,69058.0,69154.0,69201.0,69231.0,69290.0,69312.0,69403.0,69435.0,69471.0,69508.0,69547.0,69598.0,69635.0,69678.0,69744.0,69823.0,69869.0,69934.0,70035.0,70090.0,70244.0,70374.0,70577.0,70739.0,70890.0,70966.0,71017.0,71119.0,71267.0,71326.0,71384.0,71461.0,71528.0,71582.0,71633.0,71673.0,71723.0,71761.0,71809.0,71835.0,71879.0,71920.0,71963.0,71995.0,72023.0,72045.0,72086.0,72123.0,72155.0,72179.0,72201.0,72226.0,72265.0,72296.0,72327.0,72357.0,72385.0,72414.0,72451.0,72507.0,72533.0,72590.0
5084223,80400.0,80472.0,80524.0,80585.0,80599.0,80622.0,80644.0,80699.0,80712.0,80746.0,80809.0,80847.0,80915.0,80974.0,81018.0,81107.0,81151.0,81180.0,81238.0,81259.0,81348.0,81380.0,81415.0,81451.0,81490.0,81528.0,81555.0,81587.0,81640.0,81703.0,81744.0,81803.0,81886.0,81931.0,82023.0,82136.0,82333.0,82490.0,82636.0,82708.0,82756.0,82852.0,82991.0,83038.0,83084.0,83146.0,83201.0,83249.0,83294.0,83329.0,83372.0,83412.0,83462.0,83489.0,83527.0,83562.0,83600.0,83629.0,83660.0,83679.0,83715.0,83749.0,83778.0,83800.0,83821.0,83844.0,83880.0,83908.0,83934.0,83959.0,83983.0,84009.0,84053.0,84119.0,84151.0,84190.0
5086142,44640.0,44730.0,44796.0,44873.0,44890.0,44919.0,44946.0,45016.0,45030.0,45067.0,45137.0,45175.0,45268.0,45358.0,45421.0,45547.0,45610.0,45643.0,45708.0,45732.0,45832.0,45867.0,45907.0,45948.0,45991.0,46044.0,46082.0,46128.0,46190.0,46264.0,46322.0,46405.0,46498.0,46548.0,46744.0,46916.0,47126.0,47293.0,47448.0,47539.0,47594.0,47705.0,47867.0,47933.0,47997.0,48084.0,48172.0,48237.0,48298.0,48346.0,48405.0,48459.0,48526.0,48562.0,48623.0,48680.0,48740.0,48771.0,48816.0,48844.0,48898.0,48947.0,48989.0,49021.0,49051.0,49084.0,49136.0,49178.0,49210.0,49241.0,49270.0,49300.0,49353.0,49431.0,49462.0,49517.0
5086144,57600.0,57703.0,57778.0,57866.0,57886.0,57919.0,57950.0,58029.0,58047.0,58095.0,58166.0,58211.0,58300.0,58413.0,58485.0,58629.0,58701.0,58757.0,58868.0,58909.0,59079.0,59139.0,59188.0,59238.0,59291.0,59341.0,59377.0,59419.0,59482.0,59557.0,59620.0,59709.0,59820.0,59881.0,60089.0,60262.0,60513.0,60713.0,60898.0,60984.0,61044.0,61165.0,61342.0,61440.0,61535.0,61661.0,61773.0,61854.0,61930.0,61990.0,62063.0,62119.0,62189.0,62227.0,62302.0,62371.0,62443.0,62481.0,62537.0,62565.0,62618.0,62669.0,62712.0,62745.0,62776.0,62810.0,62864.0,62906.0,62938.0,62969.0,62998.0,63028.0,63080.0,63158.0,63190.0,63238.0
5086146,72600.0,72677.0,72733.0,72799.0,72814.0,72838.0,72861.0,72920.0,72934.0,72969.0,73022.0,73057.0,73129.0,73188.0,73233.0,73324.0,73369.0,73396.0,73448.0,73467.0,73547.0,73576.0,73609.0,73643.0,73679.0,73771.0,73837.0,73914.0,73982.0,74064.0,74110.0,74177.0,74255.0,74297.0,74415.0,74589.0,74766.0,74907.0,75038.0,75121.0,75164.0,75251.0,75379.0,75425.0,75470.0,75530.0,75593.0,75641.0,75686.0,75722.0,75766.0,75805.0,75854.0,75880.0,75920.0,75957.0,75996.0,76025.0,76056.0,76076.0,76114.0,76154.0,76188.0,76214.0,76238.0,76265.0,76307.0,76340.0,76367.0,76393.0,76417.0,76443.0,76485.0,76547.0,76580.0,76622.0
5086211,74400.0,74472.0,74524.0,74585.0,74599.0,74622.0,74644.0,74699.0,74712.0,74746.0,74809.0,74847.0,74915.0,74974.0,75018.0,75107.0,75151.0,75180.0,75238.0,75259.0,75348.0,75380.0,75415.0,75451.0,75490.0,75528.0,75555.0,75587.0,75640.0,75703.0,75744.0,75803.0,75886.0,75931.0,76023.0,76136.0,76333.0,76490.0,76636.0,76708.0,76756.0,76852.0,76991.0,77038.0,77084.0,77146.0,77201.0,77249.0,77294.0,77329.0,77372.0,77412.0,77462.0,77489.0,77527.0,77562.0,77600.0,77629.0,77660.0,77679.0,77715.0,77749.0,77778.0,77800.0,77821.0,77844.0,77880.0,77908.0,77934.0,77959.0,77983.0,78009.0,78053.0,78119.0,78151.0,78190.0
5087116,39600.0,39691.0,39757.0,39835.0,39852.0,39881.0,39909.0,39981.0,39998.0,40042.0,40106.0,40144.0,40240.0,40314.0,40374.0,40494.0,40553.0,40590.0,40662.0,40689.0,40799.0,40837.0,40886.0,40936.0,40988.0,41047.0,41089.0,41139.0,41205.0,41283.0,41350.0,41446.0,41580.0,41653.0,41866.0,42032.0,42231.0,42390.0,42537.0,42620.0,42673.0,42779.0,42933.0,42994.0,43053.0,43133.0,43211.0,43269.0,43324.0,43367.0,43420.0,43469.0,43531.0,43564.0,43617.0,43666.0,43717.0,43744.0,43786.0,43812.0,43862.0,43903.0,43938.0,43964.0,43989.0,44016.0,44059.0,44093.0,44122.0,44150.0,44176.0,44204.0,44271.0,44370.0,44399.0,44446.0
5087118,52560.0,52654.0,52723.0,52804.0,52822.0,52852.0,52881.0,52953.0,52971.0,53016.0,53076.0,53114.0,53211.0,53295.0,53359.0,53488.0,53552.0,53597.0,53686.0,53719.0,53855.0,53904.0,53947.0,53991.0,54039.0,54090.0,54127.0,54170.0,54233.0,54308.0,54364.0,54445.0,54538.0,54589.0,54853.0,55025.0,55238.0,55408.0,55565.0,55649.0,55703.0,55812.0,55972.0,56039.0,56104.0,56192.0,56284.0,56362.0,56436.0,56494.0,56565.0,56628.0,56706.0,56747.0,56842.0,56930.0,57022.0,57060.0,57114.0,57148.0,57211.0,57265.0,57311.0,57346.0,57379.0,57415.0,57473.0,57519.0,57556.0,57591.0,57624.0,57660.0,57715.0,57798.0,57832.0,57889.0
5087120,66600.0,66682.0,66741.0,66811.0,66827.0,66853.0,66878.0,66940.0,66955.0,66993.0,67077.0,67125.0,67213.0,67282.0,67345.0,67471.0,67534.0,67570.0,67640.0,67666.0,67774.0,67812.0,67853.0,67895.0,67940.0,68013.0,68065.0,68126.0,68196.0,68279.0,68334.0,68413.0,68497.0,68542.0,68727.0,68871.0,69063.0,69216.0,69358.0,69445.0,69498.0,69604.0,69758.0,69816.0,69872.0,69946.0,70032.0,70093.0,70151.0,70197.0,70253.0,70299.0,70356.0,70387.0,70443.0,70494.0,70548.0,70581.0,70619.0,70642.0,70685.0,70730.0,70769.0,70798.0,70826.0,70856.0,70904.0,70943.0,70974.0,71004.0,71032.0,71061.0,71114.0,71193.0,71229.0,71267.0
5087122,79800.0,79877.0,79933.0,79999.0,80014.0,80038.0,80061.0,80120.0,80134.0,80169.0,80222.0,80257.0,80329.0,80388.0,80433.0,80524.0,80569.0,80596.0,80648.0,80667.0,80747.0,80776.0,80809.0,80843.0,80879.0,80971.0,81037.0,81114.0,81182.0,81264.0,81310.0,81377.0,81455.0,81497.0,81615.0,81789.0,81966.0,82107.0,82238.0,82321.0,82364.0,82451.0,82579.0,82625.0,82670.0,82730.0,82793.0,82841.0,82886.0,82922.0,82966.0,83005.0,83054.0,83080.0,83120.0,83157.0,83196.0,83225.0,83256.0,83276.0,83314.0,83354.0,83388.0,83414.0,83438.0,83465.0,83507.0,83540.0,83567.0,83593.0,83617.0,83643.0,83685.0,83747.0,83780.0,83822.0
5087988,30000.0,30069.0,30119.0,30178.0,30191.0,30213.0,30234.0,30286.0,30295.0,30319.0,30405.0,30432.0,30513.0,30603.0,30650.0,30743.0,30789.0,30820.0,30880.0,30902.0,30994.0,31027.0,31061.0,31096.0,31134.0,31179.0,31211.0,31249.0,31293.0,31346.0,31413.0,31510.0,31581.0,31619.0,31715.0,31968.0,32077.0,32164.0,32244.0,32288.0,32318.0,32377.0,32464.0,32507.0,32549.0,32604.0,32627.0,32671.0,32712.0,32745.0,32784.0,32815.0,32854.0,32874.0,32926.0,32974.0,33025.0,33061.0,33087.0,33112.0,33159.0,33189.0,33215.0,33234.0,33252.0,33272.0,33304.0,33330.0,33361.0,33391.0,33419.0,33448.0,33499.0,33575.0,33603.0,33644.0
5087990,42000.0,42084.0,42145.0,42217.0,42233.0,42260.0,42285.0,42349.0,42363.0,42399.0,42471.0,42515.0,42614.0,42693.0,42746.0,42853.0,42906.0,42949.0,43033.0,43064.0,43193.0,43239.0,43285.0,43332.0,43382.0,43430.0,43465.0,43506.0,43565.0,43636.0,43685.0,43755.0,43893.0,43968.0,44128.0,44293.0,44460.0,44593.0,44717.0,44802.0,44843.0,44926.0,45048.0,45095.0,45140.0,45200.0,45274.0,45333.0,45389.0,45433.0,45486.0,45533.0,45591.0,45622.0,45678.0,45730.0,45784.0,45808.0,45836.0,45856.0,45895.0,45939.0,45976.0,46004.0,46030.0,46059.0,46105.0,46143.0,46177.0,46210.0,46241.0,46274.0,46325.0,46402.0,46427.0,46482.0
5087992,54000.0,54082.0,54142.0,54212.0,54228.0,54254.0,54279.0,54342.0,54363.0,54418.0,54485.0,54524.0,54599.0,54702.0,54760.0,54877.0,54935.0,54974.0,55050.0,55078.0,55195.0,55237.0,55283.0,55330.0,55381.0,55420.0,55448.0,55481.0,55541.0,55613.0,55681.0,55778.0,55931.0,56014.0,56128.0,56329.0,56534.0,56697.0,56848.0,56934.0,56985.0,57086.0,57234.0,57299.0,57362.0,57447.0,57489.0,57548.0,57604.0,57648.0,57702.0,57746.0,57801.0,57831.0,57887.0,57939.0,57994.0,58031.0,58078.0,58107.0,58163.0,58209.0,58249.0,58279.0,58307.0,58338.0,58387.0,58427.0,58463.0,58498.0,58531.0,58565.0,58606.0,58667.0,58692.0,58728.0
5087996,78000.0,78072.0,78124.0,78185.0,78199.0,78222.0,78244.0,78299.0,78312.0,78346.0,78409.0,78447.0,78515.0,78574.0,78618.0,78707.0,78751.0,78780.0,78838.0,78859.0,78948.0,78980.0,79015.0,79051.0,79090.0,79128.0,79155.0,79187.0,79240.0,79303.0,79344.0,79403.0,79486.0,79531.0,79623.0,79736.0,79933.0,80090.0,80236.0,80308.0,80356.0,80452.0,80591.0,80638.0,80684.0,80746.0,80801.0,80849.0,80894.0,80929.0,80972.0,81012.0,81062.0,81089.0,81127.0,81162.0,81200.0,81229.0,81260.0,81279.0,81315.0,81349.0,81378.0,81400.0,81421.0,81444.0,81480.0,81508.0,81534.0,81559.0,81583.0,81609.0,81653.0,81719.0,81751.0,81790.0
5088119,39600.0,39679.0,39737.0,39805.0,39820.0,39845.0,39869.0,39931.0,39948.0,39990.0,40095.0,40145.0,40232.0,40305.0,40362.0,40476.0,40532.0,40564.0,40628.0,40652.0,40750.0,40784.0,40835.0,40887.0,40943.0,40993.0,41029.0,41071.0,41127.0,41194.0,41241.0,41309.0,41377.0,41414.0,41521.0,41680.0,41837.0,41962.0,42077.0,42127.0,42169.0,42254.0,42379.0,42429.0,42477.0,42542.0,42599.0,42648.0,42695.0,42732.0,42777.0,42816.0,42864.0,42890.0,42938.0,42982.0,43029.0,43055.0,43092.0,43121.0,43175.0,43211.0,43242.0,43266.0,43288.0,43312.0,43351.0,43382.0,43416.0,43449.0,43480.0,43514.0,43565.0,43641.0,43665.0,43733.0
5088121,51600.0,51682.0,51742.0,51812.0,51828.0,51854.0,51879.0,51942.0,51963.0,52018.0,52085.0,52124.0,52199.0,52302.0,52360.0,52477.0,52535.0,52574.0,52650.0,52678.0,52795.0,52837.0,52883.0,52930.0,52981.0,53020.0,53048.0,53081.0,53141.0,53213.0,53281.0,53378.0,53531.0,53614.0,53728.0,53929.0,54134.0,54297.0,54448.0,54534.0,54585.0,54686.0,54834.0,54899.0,54962.0,55047.0,55089.0,55148.0,55204.0,55248.0,55302.0,55346.0,55401.0,55431.0,55487.0,55539.0,55594.0,55631.0,55678.0,55707.0,55763.0,55809.0,55849.0,55879.0,55907.0,55938.0,55987.0,56027.0,56063.0,56098.0,56131.0,56165.0,56206.0,56267.0,56292.0,56328.0
5088123,63600.0,63685.0,63747.0,63820.0,63836.0,63863.0,63889.0,63954.0,63971.0,64014.0,64077.0,64125.0,64195.0,64285.0,64342.0,64457.0,64514.0,64553.0,64629.0,64657.0,64774.0,64816.0,64852.0,64889.0,64929.0,64980.0,65017.0,65060.0,65112.0,65173.0,65243.0,65344.0,65452.0,65510.0,65841.0,66086.0,66319.0,66505.0,66678.0,66790.0,66846.0,66958.0,67121.0,67175.0,67227.0,67296.0,67368.0,67426.0,67481.0,67524.0,67577.0,67628.0,67691.0,67724.0,67788.0,67847.0,67909.0,67939.0,67975.0,67995.0,68033.0,68079.0,68119.0,68149.0,68177.0,68208.0,68257.0,68296.0,68324.0,68351.0,68377.0,68404.0,68459.0,68541.0,68566.0,68597.0
5088125,75600.0,75672.0,75724.0,75785.0,75799.0,75822.0,75844.0,75899.0,75912.0,75946.0,76009.0,76047.0,76115.0,76174.0,76218.0,76307.0,76351.0,76380.0,76438.0,76459.0,76548.0,76580.0,76615.0,76651.0,76690.0,76728.0,76755.0,76787.0,76840.0,76903.0,76944.0,77003.0,77086.0,77131.0,77223.0,77336.0,77533.0,77690.0,77836.0,77908.0,77956.0,78052.0,78191.0,78238.0,78284.0,78346.0,78401.0,78449.0,78494.0,78529.0,78572.0,78612.0,78662.0,78689.0,78727.0,78762.0,78800.0,78829.0,78860.0,78879.0,78915.0,78949.0,78978.0,79000.0,79021.0,79044.0,79080.0,79108.0,79134.0,79159.0,79183.0,79209.0,79253.0,79319.0,79351.0,79390.0
5091497,32400.0,32490.0,32556.0,32633.0,32650.0,32679.0,32706.0,32776.0,32792.0,32833.0,32900.0,32936.0,33038.0,33105.0,33168.0,33294.0,33356.0,33397.0,33478.0,33508.0,33632.0,33676.0,33722.0,33769.0,33818.0,33876.0,33918.0,33967.0,34036.0,34119.0,34182.0,34271.0,34376.0,34433.0,34571.0,34762.0,35013.0,35213.0,35399.0,35475.0,35528.0,35634.0,35788.0,35839.0,35888.0,35953.0,36044.0,36098.0,36149.0,36189.0,36238.0,36280.0,36332.0,36359.0,36415.0,36467.0,36522.0,36549.0,36587.0,36612.0,36658.0,36695.0,36727.0,36751.0,36774.0,36799.0,36839.0,36871.0,36901.0,36930.0,36958.0,36988.0,37079.0,37214.0,37243.0,37283.0
5091499,46080.0,46170.0,46236.0,46313.0,46330.0,46359.0,46386.0,46456.0,46470.0,46507.0,46577.0,46615.0,46708.0,46798.0,46861.0,46987.0,47050.0,47083.0,47148.0,47172.0,47272.0,47307.0,47347.0,47388.0,47431.0,47484.0,47522.0,47568.0,47630.0,47704.0,47762.0,47845.0,47938.0,47988.0,48184.0,48356.0,48566.0,48733.0,48888.0,48979.0,49034.0,49145.0,49307.0,49373.0,49437.0,49524.0,49612.0,49677.0,49738.0,49786.0,49845.0,49899.0,49966.0,50002.0,50063.0,50120.0,50180.0,50211.0,50256.0,50284.0,50338.0,50387.0,50429.0,50461.0,50491.0,50524.0,50576.0,50618.0,50650.0,50681.0,50710.0,50740.0,50793.0,50871.0,50902.0,50957.0
5091501,59400.0,59503.0,59578.0,59666.0,59686.0,59719.0,59750.0,59828.0,59849.0,59903.0,59984.0,60034.0,60147.0,60236.0,60312.0,60463.0,60538.0,60588.0,60687.0,60723.0,60874.0,60928.0,60970.0,61013.0,61058.0,61114.0,61154.0,61202.0,61259.0,61328.0,61381.0,61458.0,61573.0,61635.0,61768.0,61944.0,62202.0,62408.0,62599.0,62691.0,62755.0,62882.0,63068.0,63173.0,63275.0,63410.0,63542.0,63629.0,63711.0,63776.0,63855.0,63912.0,63983.0,64021.0,64104.0,64181.0,64262.0,64303.0,64355.0,64386.0,64444.0,64497.0,64542.0,64576.0,64608.0,64643.0,64699.0,64745.0,64781.0,64816.0,64849.0,64884.0,64937.0,65017.0,65052.0,65123.0
5091626,34560.0,34651.0,34717.0,34795.0,34812.0,34841.0,34869.0,34941.0,34958.0,35002.0,35066.0,35104.0,35200.0,35274.0,35334.0,35454.0,35513.0,35550.0,35622.0,35649.0,35759.0,35797.0,35846.0,35896.0,35948.0,36007.0,36049.0,36099.0,36165.0,36243.0,36310.0,36406.0,36540.0,36613.0,36826.0,36992.0,37191.0,37350.0,37497.0,37580.0,37633.0,37739.0,37893.0,37954.0,38013.0,38093.0,38171.0,38229.0,38284.0,38327.0,38380.0,38429.0,38491.0,38524.0,38577.0,38626.0,38677.0,38704.0,38746.0,38772.0,38822.0,38863.0,38898.0,38924.0,38949.0,38976.0,39019.0,39053.0,39082.0,39110.0,39136.0,39164.0,39231.0,39330.0,39359.0,39406.0
5091628,48240.0,48330.0,48396.0,48473.0,48490.0,48519.0,48546.0,48616.0,48630.0,48667.0,48737.0,48775.0,48868.0,48958.0,49021.0,49147.0,49210.0,49243.0,49308.0,49332.0,49432.0,49467.0,49507.0,49548.0,49591.0,49644.0,49682.0,49728.0,49790.0,49864.0,49922.0,50005.0,50098.0,50148.0,50344.0,50516.0,50726.0,50893.0,51048.0,51139.0,51194.0,51305.0,51467.0,51533.0,51597.0,51684.0,51772.0,51837.0,51898.0,51946.0,52005.0,52059.0,52126.0,52162.0,52223.0,52280.0,52340.0,52371.0,52416.0,52444.0,52498.0,52547.0,52589.0,52621.0,52651.0,52684.0,52736.0,52778.0,52810.0,52841.0,52870.0,52900.0,52953.0,53031.0,53062.0,53117.0
5091630,61800.0,61903.0,61978.0,62066.0,62086.0,62119.0,62150.0,62228.0,62249.0,62303.0,62384.0,62434.0,62547.0,62636.0,62712.0,62863.0,62938.0,62988.0,63087.0,63123.0,63274.0,63328.0,63370.0,63413.0,63458.0,63514.0,63554.0,63602.0,63659.0,63728.0,63781.0,63858.0,63973.0,64035.0,64168.0,64344.0,64602.0,64808.0,64999.0,65091.0,65155.0,65282.0,65468.0,65573.0,65675.0,65810.0,65942.0,66029.0,66111.0,66176.0,66255.0,66312.0,66383.0,66421.0,66504.0,66581.0,66662.0,66703.0,66755.0,66786.0,66844.0,66897.0,66942.0,66976.0,67008.0,67043.0,67099.0,67145.0,67181.0,67216.0,67249.0,67284.0,67337.0,67417.0,67452.0,67523.0
5092086,31200.0,31275.0,31329.0,31393.0,31407.0,31431.0,31454.0,31511.0,31521.0,31546.0,31648.0,31690.0,31759.0,31809.0,31866.0,31980.0,32036.0,32061.0,32110.0,32128.0,32203.0,32229.0,32252.0,32276.0,32301.0,32354.0,32392.0,32436.0,32479.0,32531.0,32593.0,32681.0,32765.0,32811.0,32929.0,33094.0,33243.0,33362.0,33473.0,33530.0,33566.0,33638.0,33742.0,33780.0,33817.0,33865.0,33923.0,33962.0,33998.0,34027.0,34062.0,34091.0,34127.0,34147.0,34196.0,34242.0,34290.0,34314.0,34365.0,34398.0,34460.0,34486.0,34508.0,34525.0,34541.0,34558.0,34586.0,34608.0,34629.0,34649.0,34668.0,34688.0,34721.0,34769.0,34793.0,34831.0
5092088,43200.0,43284.0,43345.0,43417.0,43433.0,43460.0,43485.0,43549.0,43563.0,43599.0,43671.0,43715.0,43814.0,43893.0,43946.0,44053.0,44106.0,44149.0,44233.0,44264.0,44393.0,44439.0,44485.0,44532.0,44582.0,44630.0,44665.0,44706.0,44765.0,44836.0,44885.0,44955.0,45093.0,45168.0,45328.0,45493.0,45660.0,45793.0,45917.0,46002.0,46043.0,46126.0,46248.0,46295.0,46340.0,46400.0,46474.0,46533.0,46589.0,46633.0,46686.0,46733.0,46791.0,46822.0,46878.0,46930.0,46984.0,47008.0,47036.0,47056.0,47095.0,47139.0,47176.0,47204.0,47230.0,47259.0,47305.0,47343.0,47377.0,47410.0,47441.0,47474.0,47525.0,47602.0,47627.0,47682.0
5092090,55200.0,55282.0,55342.0,55412.0,55428.0,55454.0,55479.0,55542.0,55563.0,55618.0,55685.0,55724.0,55799.0,55902.0,55960.0,56077.0,56135.0,56174.0,56250.0,56278.0,56395.0,56437.0,56483.0,56530.0,56581.0,56620.0,56648.0,56681.0,56741.0,56813.0,56881.0,56978.0,57131.0,57214.0,57328.0,57529.0,57734.0,57897.0,58048.0,58134.0,58185.0,58286.0,58434.0,58499.0,58562.0,58647.0,58689.0,58748.0,58804.0,58848.0,58902.0,58946.0,59001.0,59031.0,59087.0,59139.0,59194.0,59231.0,59278.0,59307.0,59363.0,59409.0,59449.0,59479.0,59507.0,59538.0,59587.0,59627.0,59663.0,59698.0,59731.0,59765.0,59806.0,59867.0,59892.0,59928.0
5092092,67200.0,67274.0,67328.0,67392.0,67406.0,67430.0,67452.0,67509.0,67524.0,67561.0,67623.0,67662.0,67734.0,67810.0,67858.0,67954.0,68001.0,68031.0,68090.0,68112.0,68203.0,68235.0,68271.0,68308.0,68347.0,68398.0,68435.0,68478.0,68544.0,68623.0,68669.0,68734.0,68835.0,68890.0,69044.0,69174.0,69377.0,69539.0,69690.0,69766.0,69817.0,69919.0,70067.0,70126.0,70184.0,70261.0,70328.0,70382.0,70433.0,70473.0,70523.0,70561.0,70609.0,70635.0,70679.0,70720.0,70763.0,70795.0,70823.0,70845.0,70886.0,70923.0,70955.0,70979.0,71001.0,71026.0,71065.0,71096.0,71127.0,71157.0,71185.0,71214.0,71251.0,71307.0,71333.0,71390.0
5092094,79200.0,79272.0,79324.0,79385.0,79399.0,79422.0,79444.0,79499.0,79512.0,79546.0,79609.0,79647.0,79715.0,79774.0,79818.0,79907.0,79951.0,79980.0,80038.0,80059.0,80148.0,80180.0,80215.0,80251.0,80290.0,80328.0,80355.0,80387.0,80440.0,80503.0,80544.0,80603.0,80686.0,80731.0,80823.0,80936.0,81133.0,81290.0,81436.0,81508.0,81556.0,81652.0,81791.0,81838.0,81884.0,81946.0,82001.0,82049.0,82094.0,82129.0,82172.0,82212.0,82262.0,82289.0,82327.0,82362.0,82400.0,82429.0,82460.0,82479.0,82515.0,82549.0,82578.0,82600.0,82621.0,82644.0,82680.0,82708.0,82734.0,82759.0,82783.0,82809.0,82853.0,82919.0,82951.0,82990.0
5092193,42480.0,42570.0,42636.0,42713.0,42730.0,42759.0,42786.0,42856.0,42870.0,42907.0,42977.0,43015.0,43108.0,43198.0,43261.0,43387.0,43450.0,43483.0,43548.0,43572.0,43672.0,43707.0,43747.0,43788.0,43831.0,43884.0,43922.0,43968.0,44030.0,44104.0,44162.0,44245.0,44338.0,44388.0,44584.0,44756.0,44966.0,45133.0,45288.0,45379.0,45434.0,45545.0,45707.0,45773.0,45837.0,45924.0,46012.0,46077.0,46138.0,46186.0,46245.0,46299.0,46366.0,46402.0,46463.0,46520.0,46580.0,46611.0,46656.0,46684.0,46738.0,46787.0,46829.0,46861.0,46891.0,46924.0,46976.0,47018.0,47050.0,47081.0,47110.0,47140.0,47193.0,47271.0,47302.0,47357.0
5092195,55800.0,55903.0,55978.0,56066.0,56086.0,56119.0,56150.0,56229.0,56247.0,56295.0,56366.0,56411.0,56500.0,56613.0,56685.0,56829.0,56901.0,56957.0,57068.0,57109.0,57279.0,57339.0,57388.0,57438.0,57491.0,57541.0,57577.0,57619.0,57682.0,57757.0,57820.0,57909.0,58020.0,58081.0,58289.0,58462.0,58713.0,58913.0,59098.0,59184.0,59244.0,59365.0,59542.0,59640.0,59735.0,59861.0,59973.0,60054.0,60130.0,60190.0,60263.0,60319.0,60389.0,60427.0,60502.0,60571.0,60643.0,60681.0,60737.0,60765.0,60818.0,60869.0,60912.0,60945.0,60976.0,61010.0,61064.0,61106.0,61138.0,61169.0,61198.0,61228.0,61280.0,61358.0,61390.0,61438.0
5092197,71400.0,71482.0,71541.0,71611.0,71627.0,71653.0,71678.0,71740.0,71755.0,71793.0,71877.0,71925.0,72013.0,72082.0,72145.0,72271.0,72334.0,72370.0,72440.0,72466.0,72574.0,72612.0,72653.0,72695.0,72740.0,72813.0,72865.0,72926.0,72996.0,73079.0,73134.0,73213.0,73297.0,73342.0,73527.0,73671.0,73863.0,74016.0,74158.0,74245.0,74298.0,74404.0,74558.0,74616.0,74672.0,74746.0,74832.0,74893.0,74951.0,74997.0,75053.0,75099.0,75156.0,75187.0,75243.0,75294.0,75348.0,75381.0,75419.0,75442.0,75485.0,75530.0,75569.0,75598.0,75626.0,75656.0,75704.0,75743.0,75774.0,75804.0,75832.0,75861.0,75914.0,75993.0,76029.0,76067.0
5092201,28800.0,28888.0,28952.0,29028.0,29045.0,29073.0,29100.0,29168.0,29179.0,29209.0,29350.0,29400.0,29500.0,29572.0,29656.0,29824.0,29907.0,29965.0,30080.0,30122.0,30298.0,30361.0,30409.0,30458.0,30509.0,30573.0,30619.0,30672.0,30741.0,30823.0,30905.0,31022.0,31117.0,31169.0,31292.0,31455.0,31716.0,31924.0,32118.0,32208.0,32261.0,32367.0,32521.0,32563.0,32604.0,32659.0,32767.0,32820.0,32870.0,32910.0,32959.0,32992.0,33033.0,33055.0,33115.0,33171.0,33229.0,33251.0,33281.0,33312.0,33372.0,33407.0,33437.0,33460.0,33481.0,33504.0,33541.0,33572.0,33598.0,33624.0,33648.0,33674.0,33708.0,33759.0,33787.0,33828.0
