tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5115985,75600.0,75630.0,75686.0,75719.0,75764.0,75798.0,75830.0,75871.0,75886.0,75939.0,75964.0,75984.0,76010.0,76029.0,76063.0,76097.0,76125.0,76154.0,76183.0,76249.0,76297.0,76344.0,76383.0,76418.0,76452.0,76498.0,76523.0,76569.0,76797.0,77013.0,77173.0,77277.0,77367.0,77484.0,77585.0,77626.0,77667.0,77697.0,77734.0,77785.0,77832.0,77870.0,77913.0,77942.0,77983.0,78016.0,78076.0,78110.0,78156.0,78223.0,78254.0,78273.0,78310.0,78364.0,78434.0,78479.0,78511.0,78557.0,78597.0,78620.0,78667.0,78698.0,78729.0,78760.0,78798.0,78835.0,78875.0,78896.0,78917.0,78957.0,78964.0,79004.0,79051.0,79078.0,79121.0,79141.0
5116016,30600.0,30641.0,30716.0,30759.0,30855.0,30927.0,30996.0,31083.0,31115.0,31229.0,31281.0,31324.0,31380.0,31420.0,31492.0,31566.0,31613.0,31661.0,31710.0,31819.0,31897.0,31977.0,32044.0,32109.0,32174.0,32274.0,32328.0,32430.0,32736.0,33128.0,33296.0,33406.0,33505.0,33670.0,33812.0,33856.0,33900.0,33928.0,33963.0,34012.0,34057.0,34096.0,34141.0,34170.0,34212.0,34246.0,34308.0,34343.0,34390.0,34457.0,34487.0,34505.0,34540.0,34593.0,34662.0,34707.0,34734.0,34777.0,34815.0,34837.0,34882.0,34911.0,34940.0,34969.0,35004.0,35046.0,35093.0,35121.0,35148.0,35200.0,35210.0,35268.0,35335.0,35375.0,35430.0,35456.0
5116018,63000.0,63040.0,63114.0,63157.0,63222.0,63271.0,63318.0,63377.0,63399.0,63475.0,63514.0,63547.0,63589.0,63619.0,63673.0,63728.0,63760.0,63793.0,63826.0,63897.0,63949.0,64016.0,64072.0,64122.0,64171.0,64239.0,64275.0,64345.0,64648.0,64951.0,65169.0,65312.0,65422.0,65617.0,65784.0,65879.0,65976.0,66020.0,66075.0,66151.0,66221.0,66272.0,66331.0,66371.0,66428.0,66474.0,66558.0,66604.0,66666.0,66748.0,66786.0,66808.0,66851.0,66925.0,67022.0,67084.0,67122.0,67176.0,67224.0,67250.0,67306.0,67345.0,67383.0,67422.0,67470.0,67523.0,67580.0,67608.0,67635.0,67687.0,67696.0,67749.0,67811.0,67848.0,67901.0,67925.0
5116686,24300.0,24337.0,24406.0,24446.0,24522.0,24579.0,24634.0,24702.0,24727.0,24818.0,24864.0,24902.0,24952.0,24988.0,25051.0,25115.0,25149.0,25184.0,25219.0,25300.0,25358.0,25414.0,25461.0,25515.0,25569.0,25671.0,25725.0,25828.0,26022.0,26272.0,26389.0,26465.0,26556.0,26697.0,26818.0,26865.0,26912.0,26943.0,26982.0,27036.0,27086.0,27133.0,27188.0,27222.0,27271.0,27310.0,27380.0,27437.0,27512.0,27599.0,27639.0,27662.0,27707.0,27775.0,27863.0,27919.0,27952.0,27999.0,28040.0,28069.0,28131.0,28173.0,28214.0,28256.0,28307.0,28370.0,28439.0,28480.0,28520.0,28599.0,28620.0,28740.0,28880.0,28963.0,29018.0,29044.0
5116688,54000.0,54041.0,54117.0,54161.0,54238.0,54295.0,54350.0,54419.0,54445.0,54537.0,54573.0,54603.0,54642.0,54670.0,54719.0,54768.0,54809.0,54850.0,54891.0,54961.0,55012.0,55068.0,55115.0,55156.0,55196.0,55258.0,55291.0,55353.0,55595.0,55855.0,56021.0,56130.0,56240.0,56380.0,56500.0,56555.0,56611.0,56652.0,56703.0,56774.0,56841.0,56885.0,56936.0,56971.0,57022.0,57063.0,57136.0,57183.0,57246.0,57329.0,57367.0,57392.0,57439.0,57512.0,57606.0,57666.0,57704.0,57753.0,57796.0,57822.0,57878.0,57913.0,57947.0,57982.0,58023.0,58073.0,58127.0,58153.0,58179.0,58229.0,58239.0,58294.0,58358.0,58396.0,58447.0,58471.0
5116690,67500.0,67531.0,67589.0,67623.0,67685.0,67731.0,67776.0,67832.0,67853.0,67925.0,67955.0,67980.0,68013.0,68036.0,68078.0,68120.0,68150.0,68181.0,68212.0,68283.0,68334.0,68391.0,68438.0,68478.0,68517.0,68568.0,68595.0,68648.0,68872.0,69177.0,69362.0,69483.0,69580.0,69725.0,69849.0,69894.0,69940.0,69974.0,70017.0,70076.0,70131.0,70177.0,70231.0,70261.0,70303.0,70337.0,70399.0,70438.0,70489.0,70563.0,70597.0,70616.0,70651.0,70712.0,70791.0,70842.0,70876.0,70926.0,70969.0,70994.0,71047.0,71078.0,71109.0,71140.0,71178.0,71222.0,71270.0,71294.0,71317.0,71361.0,71370.0,71419.0,71477.0,71511.0,71556.0,71577.0
5116692,78000.0,78030.0,78086.0,78119.0,78164.0,78198.0,78230.0,78271.0,78286.0,78339.0,78364.0,78384.0,78410.0,78429.0,78463.0,78497.0,78525.0,78554.0,78583.0,78649.0,78697.0,78744.0,78783.0,78818.0,78852.0,78898.0,78923.0,78969.0,79197.0,79413.0,79573.0,79677.0,79767.0,79884.0,79985.0,80026.0,80067.0,80097.0,80134.0,80185.0,80232.0,80270.0,80313.0,80342.0,80383.0,80416.0,80476.0,80510.0,80556.0,80623.0,80654.0,80673.0,80710.0,80764.0,80834.0,80879.0,80911.0,80957.0,80997.0,81020.0,81067.0,81098.0,81129.0,81160.0,81198.0,81235.0,81275.0,81296.0,81317.0,81357.0,81364.0,81404.0,81451.0,81478.0,81521.0,81541.0
5116968,25200.0,25237.0,25306.0,25346.0,25422.0,25479.0,25534.0,25602.0,25627.0,25718.0,25764.0,25802.0,25852.0,25888.0,25951.0,26015.0,26049.0,26084.0,26119.0,26200.0,26258.0,26314.0,26361.0,26415.0,26469.0,26571.0,26625.0,26728.0,26922.0,27172.0,27289.0,27365.0,27456.0,27597.0,27718.0,27765.0,27812.0,27843.0,27882.0,27936.0,27986.0,28033.0,28088.0,28122.0,28171.0,28210.0,28280.0,28337.0,28412.0,28499.0,28539.0,28562.0,28607.0,28675.0,28763.0,28819.0,28852.0,28899.0,28940.0,28969.0,29031.0,29073.0,29114.0,29156.0,29207.0,29270.0,29339.0,29380.0,29420.0,29499.0,29520.0,29640.0,29780.0,29863.0,29918.0,29944.0
5116971,70800.0,70831.0,70889.0,70923.0,70985.0,71031.0,71076.0,71132.0,71153.0,71225.0,71255.0,71280.0,71313.0,71336.0,71378.0,71420.0,71450.0,71481.0,71512.0,71583.0,71634.0,71691.0,71738.0,71778.0,71817.0,71868.0,71895.0,71948.0,72172.0,72477.0,72662.0,72783.0,72880.0,73025.0,73149.0,73194.0,73240.0,73274.0,73317.0,73376.0,73431.0,73477.0,73531.0,73561.0,73603.0,73637.0,73699.0,73738.0,73789.0,73863.0,73897.0,73916.0,73951.0,74012.0,74091.0,74142.0,74176.0,74226.0,74269.0,74294.0,74347.0,74378.0,74409.0,74440.0,74478.0,74522.0,74570.0,74594.0,74617.0,74661.0,74670.0,74719.0,74777.0,74811.0,74856.0,74877.0
5116973,80400.0,80430.0,80486.0,80519.0,80564.0,80598.0,80630.0,80671.0,80686.0,80739.0,80764.0,80784.0,80810.0,80829.0,80863.0,80897.0,80925.0,80954.0,80983.0,81049.0,81097.0,81144.0,81183.0,81218.0,81252.0,81298.0,81323.0,81369.0,81597.0,81813.0,81973.0,82077.0,82167.0,82284.0,82385.0,82426.0,82467.0,82497.0,82534.0,82585.0,82632.0,82670.0,82713.0,82742.0,82783.0,82816.0,82876.0,82910.0,82956.0,83023.0,83054.0,83073.0,83110.0,83164.0,83234.0,83279.0,83311.0,83357.0,83397.0,83420.0,83467.0,83498.0,83529.0,83560.0,83598.0,83635.0,83675.0,83696.0,83717.0,83757.0,83764.0,83804.0,83851.0,83878.0,83921.0,83941.0
