tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P,077_P,078_P,079_P,080_P,081_P,082_P,083_P
5088921,46800.0,46965.0,47003.0,47035.0,47059.0,47085.0,47120.0,47163.0,47212.0,47236.0,47307.0,47353.0,47408.0,47445.0,47515.0,47556.0,47621.0,47644.0,47690.0,47729.0,47771.0,47842.0,47936.0,47997.0,48047.0,48079.0,48131.0,48167.0,48229.0,48344.0,48417.0,48507.0,48563.0,48618.0,48683.0,48757.0,48802.0,48888.0,48960.0,49013.0,49141.0,49327.0,49490.0,49688.0,49850.0,49974.0,50033.0,50101.0,50141.0,50172.0,50208.0,50232.0,50320.0,50356.0,50401.0,50467.0,50526.0,50546.0,50576.0,50623.0,50657.0,50677.0,50729.0,50767.0,50799.0,50832.0,50853.0,50911.0,50938.0,50963.0,50988.0,51028.0,51060.0,51087.0,51153.0,51194.0,51221.0,51377.0,51429.0,51466.0,51481.0,51542.0,51611.0
5088923,61200.0,61375.0,61416.0,61451.0,61477.0,61506.0,61545.0,61593.0,61647.0,61669.0,61735.0,61778.0,61830.0,61865.0,61930.0,61968.0,62029.0,62049.0,62097.0,62138.0,62183.0,62255.0,62343.0,62402.0,62450.0,62481.0,62529.0,62563.0,62621.0,62711.0,62768.0,62839.0,62899.0,62943.0,62995.0,63059.0,63098.0,63165.0,63222.0,63263.0,63356.0,63561.0,63740.0,63959.0,64165.0,64297.0,64342.0,64394.0,64441.0,64477.0,64519.0,64546.0,64646.0,64669.0,64698.0,64755.0,64814.0,64841.0,64883.0,64947.0,64983.0,65005.0,65060.0,65100.0,65134.0,65169.0,65191.0,65247.0,65273.0,65297.0,65322.0,65362.0,65393.0,65420.0,65485.0,65525.0,65550.0,65670.0,65715.0,65747.0,65760.0,65814.0,65867.0
5088925,73800.0,73950.0,73989.0,74022.0,74046.0,74073.0,74110.0,74155.0,74205.0,74227.0,74291.0,74333.0,74384.0,74418.0,74482.0,74519.0,74579.0,74599.0,74643.0,74681.0,74721.0,74787.0,74871.0,74931.0,74980.0,75012.0,75054.0,75084.0,75147.0,75230.0,75283.0,75348.0,75413.0,75454.0,75503.0,75578.0,75623.0,75700.0,75765.0,75811.0,75902.0,76087.0,76248.0,76444.0,76590.0,76680.0,76742.0,76813.0,76849.0,76877.0,76909.0,76929.0,77003.0,77029.0,77062.0,77117.0,77161.0,77183.0,77217.0,77269.0,77305.0,77326.0,77380.0,77419.0,77452.0,77487.0,77508.0,77564.0,77590.0,77614.0,77638.0,77677.0,77708.0,77735.0,77799.0,77838.0,77865.0,78006.0,78054.0,78088.0,78102.0,78160.0,78214.0
5089271,52200.0,52365.0,52403.0,52435.0,52459.0,52485.0,52520.0,52563.0,52612.0,52636.0,52707.0,52753.0,52808.0,52845.0,52915.0,52956.0,53021.0,53044.0,53090.0,53129.0,53171.0,53242.0,53336.0,53397.0,53447.0,53479.0,53531.0,53567.0,53629.0,53744.0,53817.0,53907.0,53963.0,54018.0,54083.0,54157.0,54202.0,54288.0,54360.0,54413.0,54541.0,54727.0,54890.0,55088.0,55250.0,55374.0,55433.0,55501.0,55541.0,55572.0,55608.0,55632.0,55720.0,55756.0,55801.0,55867.0,55926.0,55946.0,55976.0,56023.0,56057.0,56077.0,56129.0,56167.0,56199.0,56232.0,56253.0,56311.0,56338.0,56363.0,56388.0,56428.0,56460.0,56487.0,56553.0,56594.0,56621.0,56777.0,56829.0,56866.0,56881.0,56942.0,57011.0
5089273,64800.0,64968.0,65008.0,65042.0,65067.0,65095.0,65133.0,65179.0,65231.0,65254.0,65323.0,65368.0,65422.0,65458.0,65526.0,65566.0,65630.0,65653.0,65701.0,65742.0,65785.0,65858.0,65929.0,65988.0,66036.0,66067.0,66123.0,66163.0,66231.0,66312.0,66364.0,66428.0,66515.0,66563.0,66619.0,66728.0,66794.0,66882.0,66956.0,67009.0,67127.0,67345.0,67536.0,67768.0,68038.0,68147.0,68228.0,68322.0,68382.0,68428.0,68480.0,68509.0,68616.0,68644.0,68679.0,68725.0,68772.0,68798.0,68839.0,68901.0,68940.0,68963.0,69023.0,69066.0,69103.0,69141.0,69165.0,69224.0,69251.0,69277.0,69303.0,69344.0,69377.0,69405.0,69473.0,69515.0,69541.0,69672.0,69723.0,69759.0,69774.0,69835.0,69905.0
5092009,50400.0,50565.0,50603.0,50635.0,50659.0,50685.0,50720.0,50763.0,50812.0,50836.0,50907.0,50953.0,51008.0,51045.0,51115.0,51156.0,51221.0,51244.0,51290.0,51329.0,51371.0,51442.0,51536.0,51597.0,51647.0,51679.0,51731.0,51767.0,51829.0,51944.0,52017.0,52107.0,52163.0,52218.0,52283.0,52357.0,52402.0,52488.0,52560.0,52613.0,52741.0,52927.0,53090.0,53288.0,53450.0,53574.0,53633.0,53701.0,53741.0,53772.0,53808.0,53832.0,53920.0,53956.0,54001.0,54067.0,54126.0,54146.0,54176.0,54223.0,54257.0,54277.0,54329.0,54367.0,54399.0,54432.0,54453.0,54511.0,54538.0,54563.0,54588.0,54628.0,54660.0,54687.0,54753.0,54794.0,54821.0,54977.0,55029.0,55066.0,55081.0,55142.0,55211.0
5092011,81000.0,81120.0,81149.0,81173.0,81191.0,81211.0,81238.0,81271.0,81308.0,81327.0,81382.0,81418.0,81461.0,81490.0,81544.0,81576.0,81627.0,81644.0,81676.0,81703.0,81732.0,81777.0,81847.0,81893.0,81930.0,81955.0,81997.0,82026.0,82089.0,82169.0,82220.0,82282.0,82334.0,82374.0,82422.0,82459.0,82481.0,82540.0,82589.0,82625.0,82697.0,82828.0,82942.0,83081.0,83228.0,83310.0,83359.0,83415.0,83443.0,83465.0,83489.0,83513.0,83600.0,83619.0,83643.0,83681.0,83725.0,83746.0,83779.0,83829.0,83855.0,83870.0,83909.0,83937.0,83961.0,83986.0,84003.0,84052.0,84075.0,84096.0,84117.0,84151.0,84178.0,84201.0,84257.0,84291.0,84314.0,84443.0,84485.0,84515.0,84527.0,84576.0,84625.0
5092438,24000.0,24120.0,24150.0,24175.0,24194.0,24215.0,24243.0,24277.0,24315.0,24335.0,24392.0,24430.0,24475.0,24505.0,24562.0,24595.0,24648.0,24666.0,24704.0,24737.0,24772.0,24834.0,24896.0,24948.0,24990.0,25018.0,25072.0,25109.0,25170.0,25258.0,25314.0,25383.0,25444.0,25492.0,25549.0,25601.0,25633.0,25706.0,25767.0,25811.0,25900.0,26024.0,26132.0,26263.0,26373.0,26470.0,26525.0,26588.0,26629.0,26660.0,26696.0,26719.0,26801.0,26820.0,26844.0,26895.0,26946.0,26964.0,26992.0,27036.0,27062.0,27078.0,27118.0,27147.0,27172.0,27198.0,27213.0,27258.0,27279.0,27299.0,27319.0,27351.0,27376.0,27397.0,27449.0,27481.0,27502.0,27643.0,27685.0,27715.0,27727.0,27777.0,27845.0
5092440,37800.0,37941.0,37978.0,38010.0,38033.0,38059.0,38094.0,38136.0,38183.0,38206.0,38272.0,38316.0,38368.0,38403.0,38469.0,38507.0,38569.0,38590.0,38643.0,38689.0,38738.0,38810.0,38920.0,38988.0,39044.0,39081.0,39134.0,39171.0,39235.0,39343.0,39412.0,39497.0,39564.0,39622.0,39691.0,39761.0,39804.0,39901.0,39982.0,40041.0,40172.0,40376.0,40554.0,40770.0,40936.0,41065.0,41128.0,41200.0,41241.0,41273.0,41309.0,41337.0,41439.0,41473.0,41516.0,41581.0,41634.0,41657.0,41692.0,41747.0,41780.0,41800.0,41851.0,41888.0,41919.0,41951.0,41971.0,42033.0,42062.0,42089.0,42116.0,42159.0,42193.0,42222.0,42293.0,42336.0,42364.0,42553.0,42611.0,42653.0,42670.0,42740.0,42813.0
5092442,52200.0,52363.0,52399.0,52430.0,52453.0,52478.0,52512.0,52554.0,52601.0,52625.0,52696.0,52742.0,52798.0,52835.0,52905.0,52946.0,53012.0,53035.0,53087.0,53131.0,53178.0,53254.0,53374.0,53443.0,53499.0,53536.0,53591.0,53629.0,53695.0,53814.0,53890.0,53983.0,54068.0,54123.0,54188.0,54268.0,54316.0,54417.0,54502.0,54563.0,54691.0,54909.0,55099.0,55331.0,55539.0,55688.0,55764.0,55851.0,55912.0,55959.0,56012.0,56063.0,56247.0,56285.0,56333.0,56394.0,56458.0,56483.0,56522.0,56582.0,56622.0,56646.0,56707.0,56751.0,56788.0,56827.0,56850.0,56917.0,56948.0,56977.0,57006.0,57053.0,57090.0,57122.0,57199.0,57246.0,57277.0,57516.0,57574.0,57616.0,57633.0,57703.0,57776.0
5092593,22200.0,22320.0,22350.0,22375.0,22394.0,22415.0,22443.0,22477.0,22515.0,22535.0,22592.0,22630.0,22675.0,22705.0,22762.0,22795.0,22848.0,22866.0,22904.0,22937.0,22972.0,23034.0,23096.0,23148.0,23190.0,23218.0,23272.0,23309.0,23370.0,23458.0,23514.0,23583.0,23644.0,23692.0,23749.0,23801.0,23833.0,23906.0,23967.0,24011.0,24100.0,24224.0,24332.0,24463.0,24573.0,24670.0,24725.0,24788.0,24829.0,24860.0,24896.0,24919.0,25001.0,25020.0,25044.0,25095.0,25146.0,25164.0,25192.0,25236.0,25262.0,25278.0,25318.0,25347.0,25372.0,25398.0,25413.0,25458.0,25479.0,25499.0,25519.0,25551.0,25576.0,25597.0,25649.0,25681.0,25702.0,25843.0,25885.0,25915.0,25927.0,25977.0,26045.0
5092595,36600.0,36741.0,36778.0,36810.0,36833.0,36859.0,36894.0,36936.0,36983.0,37006.0,37072.0,37116.0,37168.0,37203.0,37269.0,37307.0,37369.0,37390.0,37443.0,37489.0,37538.0,37610.0,37720.0,37788.0,37844.0,37881.0,37934.0,37971.0,38035.0,38143.0,38212.0,38297.0,38364.0,38422.0,38491.0,38561.0,38604.0,38701.0,38782.0,38841.0,38972.0,39176.0,39354.0,39570.0,39736.0,39865.0,39928.0,40000.0,40041.0,40073.0,40109.0,40137.0,40239.0,40273.0,40316.0,40381.0,40434.0,40457.0,40492.0,40547.0,40580.0,40600.0,40651.0,40688.0,40719.0,40751.0,40771.0,40833.0,40862.0,40889.0,40916.0,40959.0,40993.0,41022.0,41093.0,41136.0,41164.0,41353.0,41411.0,41453.0,41470.0,41540.0,41613.0
5092597,50760.0,50920.0,50958.0,50990.0,51014.0,51041.0,51077.0,51121.0,51169.0,51192.0,51260.0,51304.0,51357.0,51393.0,51460.0,51499.0,51562.0,51583.0,51634.0,51677.0,51724.0,51801.0,51939.0,52013.0,52074.0,52114.0,52166.0,52202.0,52273.0,52385.0,52457.0,52546.0,52617.0,52672.0,52738.0,52811.0,52855.0,52949.0,53028.0,53085.0,53202.0,53411.0,53594.0,53816.0,54012.0,54148.0,54209.0,54280.0,54324.0,54358.0,54396.0,54426.0,54534.0,54571.0,54618.0,54678.0,54743.0,54767.0,54804.0,54861.0,54900.0,54923.0,54982.0,55024.0,55060.0,55098.0,55121.0,55187.0,55218.0,55246.0,55275.0,55321.0,55357.0,55388.0,55463.0,55509.0,55539.0,55778.0,55834.0,55874.0,55891.0,55958.0,56027.0
5092599,65700.0,65868.0,65907.0,65940.0,65965.0,65992.0,66029.0,66074.0,66124.0,66145.0,66206.0,66246.0,66294.0,66326.0,66386.0,66421.0,66477.0,66495.0,66538.0,66574.0,66613.0,66678.0,66766.0,66832.0,66886.0,66922.0,66967.0,66999.0,67071.0,67159.0,67215.0,67284.0,67358.0,67407.0,67465.0,67527.0,67565.0,67653.0,67727.0,67781.0,67867.0,68068.0,68243.0,68456.0,68619.0,68755.0,68816.0,68887.0,68934.0,68970.0,69011.0,69049.0,69186.0,69212.0,69246.0,69301.0,69358.0,69382.0,69419.0,69476.0,69512.0,69533.0,69588.0,69627.0,69661.0,69696.0,69717.0,69778.0,69807.0,69834.0,69861.0,69904.0,69938.0,69967.0,70038.0,70081.0,70108.0,70264.0,70317.0,70355.0,70370.0,70432.0,70508.0
5092624,31200.0,31361.0,31399.0,31431.0,31455.0,31482.0,31518.0,31562.0,31610.0,31634.0,31704.0,31750.0,31805.0,31842.0,31911.0,31952.0,32017.0,32040.0,32091.0,32134.0,32181.0,32254.0,32367.0,32439.0,32498.0,32537.0,32593.0,32633.0,32711.0,32817.0,32885.0,32969.0,33048.0,33118.0,33202.0,33272.0,33314.0,33427.0,33522.0,33592.0,33758.0,33956.0,34128.0,34338.0,34489.0,34623.0,34679.0,34744.0,34784.0,34815.0,34851.0,34878.0,34977.0,35006.0,35042.0,35099.0,35147.0,35165.0,35193.0,35236.0,35269.0,35289.0,35340.0,35377.0,35408.0,35440.0,35460.0,35518.0,35545.0,35570.0,35595.0,35636.0,35668.0,35696.0,35763.0,35804.0,35830.0,36005.0,36059.0,36097.0,36113.0,36177.0,36245.0
5092626,54360.0,54523.0,54559.0,54590.0,54613.0,54638.0,54672.0,54714.0,54761.0,54785.0,54856.0,54902.0,54958.0,54995.0,55065.0,55106.0,55172.0,55195.0,55247.0,55291.0,55338.0,55414.0,55534.0,55603.0,55659.0,55696.0,55751.0,55789.0,55855.0,55974.0,56050.0,56143.0,56228.0,56283.0,56348.0,56428.0,56476.0,56577.0,56662.0,56723.0,56851.0,57069.0,57259.0,57491.0,57699.0,57848.0,57924.0,58011.0,58072.0,58119.0,58172.0,58223.0,58407.0,58445.0,58493.0,58554.0,58618.0,58643.0,58682.0,58742.0,58782.0,58806.0,58867.0,58911.0,58948.0,58987.0,59010.0,59077.0,59108.0,59137.0,59166.0,59213.0,59250.0,59282.0,59359.0,59406.0,59437.0,59676.0,59734.0,59776.0,59793.0,59863.0,59936.0
5092628,68700.0,68838.0,68873.0,68903.0,68925.0,68949.0,68982.0,69022.0,69065.0,69085.0,69144.0,69183.0,69230.0,69261.0,69320.0,69354.0,69409.0,69428.0,69470.0,69505.0,69543.0,69606.0,69695.0,69756.0,69806.0,69838.0,69884.0,69917.0,69978.0,70064.0,70119.0,70186.0,70248.0,70291.0,70342.0,70401.0,70436.0,70516.0,70583.0,70632.0,70721.0,70901.0,71059.0,71251.0,71421.0,71532.0,71588.0,71652.0,71695.0,71728.0,71767.0,71794.0,71890.0,71915.0,71948.0,72001.0,72056.0,72080.0,72117.0,72175.0,72210.0,72230.0,72282.0,72320.0,72352.0,72385.0,72406.0,72462.0,72488.0,72512.0,72536.0,72575.0,72606.0,72632.0,72696.0,72735.0,72760.0,72895.0,72939.0,72971.0,72984.0,73037.0,73092.0
5093464,30000.0,30129.0,30172.0,30209.0,30236.0,30266.0,30306.0,30355.0,30411.0,30433.0,30496.0,30537.0,30587.0,30620.0,30683.0,30720.0,30779.0,30798.0,30846.0,30887.0,30930.0,30974.0,31058.0,31125.0,31180.0,31216.0,31270.0,31307.0,31370.0,31453.0,31506.0,31571.0,31618.0,31675.0,31743.0,31782.0,31806.0,31848.0,31883.0,31908.0,31971.0,32087.0,32188.0,32312.0,32408.0,32485.0,32532.0,32587.0,32621.0,32647.0,32676.0,32696.0,32770.0,32802.0,32842.0,32900.0,32940.0,32969.0,33014.0,33084.0,33122.0,33144.0,33201.0,33242.0,33277.0,33314.0,33337.0,33387.0,33410.0,33432.0,33454.0,33489.0,33516.0,33539.0,33596.0,33631.0,33653.0,33758.0,33801.0,33831.0,33843.0,33894.0,33936.0
5093466,42600.0,42765.0,42803.0,42835.0,42859.0,42885.0,42920.0,42963.0,43012.0,43036.0,43107.0,43153.0,43208.0,43245.0,43315.0,43356.0,43421.0,43444.0,43490.0,43529.0,43571.0,43642.0,43736.0,43797.0,43847.0,43879.0,43931.0,43967.0,44029.0,44144.0,44217.0,44307.0,44363.0,44418.0,44483.0,44557.0,44602.0,44688.0,44760.0,44813.0,44941.0,45127.0,45290.0,45488.0,45650.0,45774.0,45833.0,45901.0,45941.0,45972.0,46008.0,46032.0,46120.0,46156.0,46201.0,46267.0,46326.0,46346.0,46376.0,46423.0,46457.0,46477.0,46529.0,46567.0,46599.0,46632.0,46653.0,46711.0,46738.0,46763.0,46788.0,46828.0,46860.0,46887.0,46953.0,46994.0,47021.0,47177.0,47229.0,47266.0,47281.0,47342.0,47411.0
5093468,54900.0,55063.0,55099.0,55130.0,55153.0,55178.0,55212.0,55254.0,55301.0,55325.0,55394.0,55439.0,55493.0,55530.0,55599.0,55639.0,55703.0,55726.0,55773.0,55813.0,55855.0,55926.0,56016.0,56072.0,56118.0,56148.0,56199.0,56235.0,56298.0,56391.0,56450.0,56523.0,56609.0,56660.0,56720.0,56788.0,56830.0,56922.0,56999.0,57055.0,57167.0,57359.0,57526.0,57730.0,57930.0,58044.0,58093.0,58150.0,58190.0,58221.0,58257.0,58283.0,58378.0,58409.0,58449.0,58512.0,58562.0,58583.0,58616.0,58668.0,58703.0,58724.0,58778.0,58817.0,58850.0,58884.0,58905.0,58961.0,58987.0,59011.0,59035.0,59074.0,59105.0,59131.0,59195.0,59234.0,59259.0,59390.0,59438.0,59472.0,59486.0,59544.0,59591.0
5093565,21600.0,21720.0,21750.0,21775.0,21794.0,21815.0,21843.0,21877.0,21915.0,21935.0,21992.0,22030.0,22075.0,22105.0,22162.0,22195.0,22248.0,22266.0,22304.0,22337.0,22372.0,22434.0,22496.0,22548.0,22590.0,22618.0,22672.0,22709.0,22770.0,22858.0,22914.0,22983.0,23044.0,23092.0,23149.0,23201.0,23233.0,23306.0,23367.0,23411.0,23500.0,23624.0,23732.0,23863.0,23973.0,24070.0,24125.0,24188.0,24229.0,24260.0,24296.0,24319.0,24401.0,24420.0,24444.0,24495.0,24546.0,24564.0,24592.0,24636.0,24662.0,24678.0,24718.0,24747.0,24772.0,24798.0,24813.0,24858.0,24879.0,24899.0,24919.0,24951.0,24976.0,24997.0,25049.0,25081.0,25102.0,25243.0,25285.0,25315.0,25327.0,25377.0,25445.0
5093567,36000.0,36141.0,36178.0,36210.0,36233.0,36259.0,36294.0,36336.0,36383.0,36406.0,36472.0,36516.0,36568.0,36603.0,36669.0,36707.0,36769.0,36790.0,36843.0,36889.0,36938.0,37010.0,37120.0,37188.0,37244.0,37281.0,37334.0,37371.0,37435.0,37543.0,37612.0,37697.0,37764.0,37822.0,37891.0,37961.0,38004.0,38101.0,38182.0,38241.0,38372.0,38576.0,38754.0,38970.0,39136.0,39265.0,39328.0,39400.0,39441.0,39473.0,39509.0,39537.0,39639.0,39673.0,39716.0,39781.0,39834.0,39857.0,39892.0,39947.0,39980.0,40000.0,40051.0,40088.0,40119.0,40151.0,40171.0,40233.0,40262.0,40289.0,40316.0,40359.0,40393.0,40422.0,40493.0,40536.0,40564.0,40753.0,40811.0,40853.0,40870.0,40940.0,41013.0
5093569,49320.0,49480.0,49518.0,49550.0,49574.0,49601.0,49637.0,49681.0,49729.0,49752.0,49820.0,49864.0,49917.0,49953.0,50020.0,50059.0,50122.0,50143.0,50194.0,50237.0,50284.0,50361.0,50499.0,50573.0,50634.0,50674.0,50726.0,50762.0,50833.0,50945.0,51017.0,51106.0,51177.0,51232.0,51298.0,51371.0,51415.0,51509.0,51588.0,51645.0,51762.0,51971.0,52154.0,52376.0,52572.0,52708.0,52769.0,52840.0,52884.0,52918.0,52956.0,52986.0,53094.0,53131.0,53178.0,53238.0,53303.0,53327.0,53364.0,53421.0,53460.0,53483.0,53542.0,53584.0,53620.0,53658.0,53681.0,53747.0,53778.0,53806.0,53835.0,53881.0,53917.0,53948.0,54023.0,54069.0,54099.0,54338.0,54394.0,54434.0,54451.0,54518.0,54587.0
5093571,69300.0,69438.0,69473.0,69503.0,69525.0,69549.0,69582.0,69622.0,69665.0,69685.0,69744.0,69783.0,69830.0,69861.0,69920.0,69954.0,70009.0,70028.0,70070.0,70105.0,70143.0,70206.0,70295.0,70356.0,70406.0,70438.0,70484.0,70517.0,70578.0,70664.0,70719.0,70786.0,70848.0,70891.0,70942.0,71001.0,71036.0,71116.0,71183.0,71232.0,71321.0,71501.0,71659.0,71851.0,72021.0,72132.0,72188.0,72252.0,72295.0,72328.0,72367.0,72394.0,72490.0,72515.0,72548.0,72601.0,72656.0,72680.0,72717.0,72775.0,72810.0,72830.0,72882.0,72920.0,72952.0,72985.0,73006.0,73062.0,73088.0,73112.0,73136.0,73175.0,73206.0,73232.0,73296.0,73335.0,73360.0,73495.0,73539.0,73571.0,73584.0,73637.0,73692.0
5093678,30000.0,30147.0,30188.0,30223.0,30249.0,30278.0,30317.0,30365.0,30419.0,30447.0,30529.0,30583.0,30648.0,30692.0,30774.0,30822.0,30898.0,30924.0,30976.0,31021.0,31069.0,31151.0,31266.0,31367.0,31450.0,31505.0,31570.0,31616.0,31701.0,31823.0,31901.0,31996.0,32069.0,32148.0,32242.0,32317.0,32363.0,32468.0,32557.0,32621.0,32747.0,32932.0,33093.0,33289.0,33452.0,33575.0,33639.0,33713.0,33756.0,33789.0,33827.0,33860.0,33981.0,34010.0,34047.0,34104.0,34159.0,34182.0,34218.0,34273.0,34308.0,34329.0,34382.0,34420.0,34452.0,34486.0,34505.0,34564.0,34591.0,34616.0,34642.0,34683.0,34715.0,34743.0,34811.0,34852.0,34879.0,35056.0,35114.0,35155.0,35172.0,35240.0,35301.0
5093680,66900.0,67038.0,67073.0,67103.0,67125.0,67149.0,67182.0,67222.0,67265.0,67285.0,67344.0,67383.0,67430.0,67461.0,67520.0,67554.0,67609.0,67628.0,67670.0,67705.0,67743.0,67806.0,67895.0,67956.0,68006.0,68038.0,68084.0,68117.0,68178.0,68264.0,68319.0,68386.0,68448.0,68491.0,68542.0,68601.0,68636.0,68716.0,68783.0,68832.0,68921.0,69101.0,69259.0,69451.0,69621.0,69732.0,69788.0,69852.0,69895.0,69928.0,69967.0,69994.0,70090.0,70115.0,70148.0,70201.0,70256.0,70280.0,70317.0,70375.0,70410.0,70430.0,70482.0,70520.0,70552.0,70585.0,70606.0,70662.0,70688.0,70712.0,70736.0,70775.0,70806.0,70832.0,70896.0,70935.0,70960.0,71095.0,71139.0,71171.0,71184.0,71237.0,71292.0
5094126,44280.0,44440.0,44478.0,44510.0,44534.0,44561.0,44597.0,44641.0,44689.0,44712.0,44780.0,44824.0,44877.0,44913.0,44980.0,45019.0,45082.0,45103.0,45154.0,45197.0,45244.0,45321.0,45459.0,45533.0,45594.0,45634.0,45686.0,45722.0,45793.0,45905.0,45977.0,46066.0,46137.0,46192.0,46258.0,46331.0,46375.0,46469.0,46548.0,46605.0,46722.0,46931.0,47114.0,47336.0,47532.0,47668.0,47729.0,47800.0,47844.0,47878.0,47916.0,47946.0,48054.0,48091.0,48138.0,48198.0,48263.0,48287.0,48324.0,48381.0,48420.0,48443.0,48502.0,48544.0,48580.0,48618.0,48641.0,48707.0,48738.0,48766.0,48795.0,48841.0,48877.0,48908.0,48983.0,49029.0,49059.0,49298.0,49354.0,49394.0,49411.0,49478.0,49547.0
5094128,58500.0,58688.0,58727.0,58760.0,58785.0,58813.0,58850.0,58895.0,58945.0,58968.0,59035.0,59079.0,59132.0,59167.0,59233.0,59272.0,59334.0,59356.0,59404.0,59445.0,59489.0,59561.0,59664.0,59734.0,59791.0,59829.0,59880.0,59916.0,59996.0,60117.0,60194.0,60290.0,60352.0,60404.0,60466.0,60541.0,60586.0,60692.0,60781.0,60846.0,60964.0,61178.0,61365.0,61593.0,61775.0,61914.0,61994.0,62086.0,62142.0,62185.0,62234.0,62287.0,62477.0,62509.0,62549.0,62605.0,62668.0,62692.0,62730.0,62788.0,62826.0,62849.0,62907.0,62949.0,62985.0,63022.0,63044.0,63109.0,63139.0,63167.0,63195.0,63240.0,63276.0,63307.0,63381.0,63427.0,63456.0,63651.0,63699.0,63734.0,63748.0,63806.0,63877.0
5094130,72000.0,72138.0,72173.0,72203.0,72225.0,72249.0,72282.0,72322.0,72365.0,72385.0,72444.0,72483.0,72530.0,72561.0,72620.0,72654.0,72709.0,72728.0,72770.0,72805.0,72843.0,72906.0,72995.0,73056.0,73106.0,73138.0,73184.0,73217.0,73278.0,73364.0,73419.0,73486.0,73548.0,73591.0,73642.0,73701.0,73736.0,73816.0,73883.0,73932.0,74021.0,74201.0,74359.0,74551.0,74721.0,74832.0,74888.0,74952.0,74995.0,75028.0,75067.0,75094.0,75190.0,75215.0,75248.0,75301.0,75356.0,75380.0,75417.0,75475.0,75510.0,75530.0,75582.0,75620.0,75652.0,75685.0,75706.0,75762.0,75788.0,75812.0,75836.0,75875.0,75906.0,75932.0,75996.0,76035.0,76060.0,76195.0,76239.0,76271.0,76284.0,76337.0,76392.0
5094471,37200.0,37331.0,37361.0,37387.0,37406.0,37427.0,37456.0,37491.0,37531.0,37550.0,37606.0,37643.0,37687.0,37717.0,37772.0,37804.0,37856.0,37873.0,37917.0,37954.0,37994.0,38057.0,38169.0,38219.0,38260.0,38288.0,38343.0,38382.0,38443.0,38543.0,38607.0,38685.0,38743.0,38787.0,38840.0,38895.0,38928.0,39015.0,39088.0,39141.0,39255.0,39414.0,39553.0,39722.0,39847.0,39963.0,40027.0,40100.0,40140.0,40171.0,40205.0,40231.0,40323.0,40349.0,40383.0,40447.0,40497.0,40516.0,40546.0,40591.0,40622.0,40640.0,40687.0,40721.0,40750.0,40780.0,40800.0,40860.0,40888.0,40914.0,40940.0,40982.0,41015.0,41044.0,41113.0,41155.0,41184.0,41322.0,41367.0,41399.0,41412.0,41467.0,41518.0
5094473,48000.0,48165.0,48203.0,48235.0,48259.0,48285.0,48320.0,48363.0,48412.0,48436.0,48507.0,48553.0,48608.0,48645.0,48715.0,48756.0,48821.0,48844.0,48890.0,48929.0,48971.0,49042.0,49136.0,49197.0,49247.0,49279.0,49331.0,49367.0,49429.0,49544.0,49617.0,49707.0,49763.0,49818.0,49883.0,49957.0,50002.0,50088.0,50160.0,50213.0,50341.0,50527.0,50690.0,50888.0,51050.0,51174.0,51233.0,51301.0,51341.0,51372.0,51408.0,51432.0,51520.0,51556.0,51601.0,51667.0,51726.0,51746.0,51776.0,51823.0,51857.0,51877.0,51929.0,51967.0,51999.0,52032.0,52053.0,52111.0,52138.0,52163.0,52188.0,52228.0,52260.0,52287.0,52353.0,52394.0,52421.0,52577.0,52629.0,52666.0,52681.0,52742.0,52811.0
5094475,69000.0,69150.0,69189.0,69222.0,69246.0,69273.0,69310.0,69355.0,69405.0,69427.0,69491.0,69533.0,69584.0,69618.0,69682.0,69719.0,69779.0,69799.0,69843.0,69881.0,69921.0,69987.0,70071.0,70131.0,70180.0,70212.0,70254.0,70284.0,70347.0,70430.0,70483.0,70548.0,70613.0,70654.0,70703.0,70778.0,70823.0,70900.0,70965.0,71011.0,71102.0,71287.0,71448.0,71644.0,71790.0,71880.0,71942.0,72013.0,72049.0,72077.0,72109.0,72129.0,72203.0,72229.0,72262.0,72317.0,72361.0,72383.0,72417.0,72469.0,72505.0,72526.0,72580.0,72619.0,72652.0,72687.0,72708.0,72764.0,72790.0,72814.0,72838.0,72877.0,72908.0,72935.0,72999.0,73038.0,73065.0,73206.0,73254.0,73288.0,73302.0,73360.0,73414.0
